CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2020-24750 - HIGH -  jackson-databind: Serialization gadgets in com.pastdev.httpcomponents.configuration.JndiConfiguration
CVE-2020-11620 - HIGH -  jackson-databind: Serialization gadgets in commons-jelly:commons-jelly
CVE-2020-10969 - HIGH -  jackson-databind: Serialization gadgets in javax.swing.JEditorPane
CVE-2020-10968 - HIGH -  jackson-databind: Serialization gadgets in org.aoju.bus.proxy.provider.*.RmiProvider
CVE-2020-11111 - HIGH -  jackson-databind: Serialization gadgets in org.apache.activemq.jms.pool.XaPooledConnectionFactory
CVE-2020-11112 - HIGH -  jackson-databind: Serialization gadgets in org.apache.commons.proxy.provider.remoting.RmiProvider
CVE-2020-11113 - HIGH -  jackson-databind: Serialization gadgets in org.apache.openjpa.ee.WASRegistryManagedRuntime
CVE-2020-11619 - HIGH -  jackson-databind: Serialization gadgets in org.springframework:spring-aop
CVE-2020-36518 - HIGH -  jackson-databind: denial of service via a large depth of nested objects
CVE-2018-12022 - HIGH -  jackson-databind: improper polymorphic deserialization of types from Jodd-db library
CVE-2018-12023 - HIGH -  jackson-databind: improper polymorphic deserialization of types from Oracle JDBC driver
CVE-2020-10672 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing which could result in remote command execution
CVE-2020-10673 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing which could result in remote command execution
CVE-2020-24616 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to br.com.anteros.dbcp.AnterosDBCPDataSource
CVE-2020-36189 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to com.newrelic.agent.deps.ch.qos.logback.core.db.DriverManagerConnectionSource
CVE-2020-36188 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to com.newrelic.agent.deps.ch.qos.logback.core.db.JNDIConnectionSource
CVE-2020-35728 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to com.oracle.wls.shaded.org.apache.xalan.lib.sql.JNDIConnectionPool
CVE-2021-20190 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to javax.swing
CVE-2020-36179 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to oadd.org.apache.commons.dbcp.cpdsadapter.DriverAdapterCPDS
CVE-2020-36180 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.cpdsadapter.DriverAdapterCPDS
CVE-2020-35490 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.datasources.PerUserPoolDataSource
CVE-2020-35491 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.datasources.SharedPoolDataSource
CVE-2020-36181 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.cpdsadapter.DriverAdapterCPDS
CVE-2020-36186 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.datasources.PerUserPoolDataSource
CVE-2020-36187 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.datasources.SharedPoolDataSource
CVE-2020-36182 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.cpdsadapter.DriverAdapterCPDS
CVE-2020-36184 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.datasources.PerUserPoolDataSource
CVE-2020-36185 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.datasources.SharedPoolDataSource
CVE-2020-36183 - HIGH -  jackson-databind: mishandles the interaction between serialization gadgets and typing, related to org.docx4j.org.apache.xalan.lib.sql.JNDIConnectionPool
CVE-2019-12086 - HIGH -  jackson-databind: polymorphic typing issue allows attacker to read arbitrary local files on the server.
CVE-2020-14062 - HIGH -  jackson-databind: serialization in com.sun.org.apache.xalan.internal.lib.sql.JNDIConnectionPool
CVE-2020-14060 - HIGH -  jackson-databind: serialization in oadd.org.apache.xalan.lib.sql.JNDIConnectionPool
CVE-2020-14195 - HIGH -  jackson-databind: serialization in org.jsecurity.realm.jndi.JndiRealmFactory
CVE-2020-14061 - HIGH -  jackson-databind: serialization in weblogic/oracle-aqjms
CVE-2020-28196 - HIGH -  krb5: unbounded recursion via an ASN.1-encoded Kerberos message in lib/krb5/asn.1/asn1_encode.c may lead to DoS
CVE-2020-14363 - HIGH -  libX11: integer overflow leads to double free in locale handling
CVE-2017-16612 - HIGH -  libXcursor: file.c: heap-based buffer overflow when reading/creating images
CVE-2021-33560 - HIGH -  libgcrypt: mishandles ElGamal encryption because it lacks exponent blinding to address a side-channel attack against mpi_powm
CVE-2020-13790 - HIGH -  libjpeg-turbo: heap-based buffer over-read in get_rgb_row() in rdppm.c
CVE-2020-14152 - HIGH -  libjpeg: improper handling of max_memory_to_use setting can lead to excessive memory consumption
CVE-2020-25219 - HIGH -  libproxy: uncontrolled recursion via an infinite stream response leading to stack exhaustion
CVE-2021-25633 - HIGH -  libreoffice: Content Manipulation with Double Certificate Attack
CVE-2021-25636 - HIGH -  libreoffice: Incorrect trust validation of signature with ambiguous KeyInfo children
CVE-2019-9853 - HIGH -  libreoffice: Insufficient URL decoding flaw in categorizing macro location
CVE-2019-9854 - HIGH -  libreoffice: Unsafe URL assembly flaw in allowed script location check
CVE-2017-11464 - HIGH -  librsvg: SIGFPE is raised in box_blur_line function of rsvg-filter.c
CVE-2021-3246 - HIGH -  libsndfile: Heap buffer overflow via crafted WAV file allows arbitrary code execution
CVE-2017-6892 - HIGH -  libsndfile: Information disclosure via aiff_read_chanmap() function
CVE-2017-14245 - HIGH -  libsndfile: Out-of-bounds read in the function d2alaw_array()
CVE-2017-14246 - HIGH -  libsndfile: Out-of-bounds read in the function d2ulaw_array()
CVE-2018-19662 - HIGH -  libsndfile: buffer over-read in the function i2alaw_array in alaw.c
CVE-2021-4156 - HIGH -  libsndfile: heap out-of-bounds read in src/flac.c in flac_buffer_copy
CVE-2019-3857 - HIGH -  libssh2: Integer overflow in SSH packet processing channel resulting in out of bounds write
CVE-2019-3856 - HIGH -  libssh2: Integer overflow in keyboard interactive handling resulting in out of bounds write
CVE-2019-3855 - HIGH -  libssh2: Integer overflow in transport read resulting in out of bounds write
CVE-2019-3863 - HIGH -  libssh2: Integer overflow in user authenticate keyboard interactive allows out-of-bounds writes
CVE-2019-17498 - HIGH -  libssh2: integer overflow in SSH_MSG_DISCONNECT logic in packet.c
CVE-2019-13115 - HIGH -  libssh2: integer overflow in kex_method_diffie_hellman_group_exchange_sha256_key_exchange in kex.c leads to out-of-bounds write
CVE-2019-14889 - HIGH -  libssh: unsanitized location in scp could lead to unwanted command execution
CVE-2020-35524 - HIGH -  libtiff: Heap-based buffer overflow in TIFF2PDF tool
CVE-2018-12900 - HIGH -  libtiff: Heap-based buffer overflow in the cpSeparateBufToContigBuf function resulting in a denial of service or possibly code execution
CVE-2018-17100 - HIGH -  libtiff: Integer overflow in multiply_ms in tools/ppm2tiff.c
CVE-2020-35523 - HIGH -  libtiff: Integer overflow in tif_getimage.c
CVE-2020-19131 - HIGH -  libtiff: a buffer overflow via the "invertImage()" may lead to DoS
CVE-2022-0891 - HIGH -  libtiff: heap buffer overflow in extractImageSection
CVE-2019-17546 - HIGH -  libtiff: integer overflow leading to heap-based buffer overflow in tif_getimage.c
CVE-2017-14160 - HIGH -  libvorbis: Out-of-bounds read in the bark_noise_hybridmp function
CVE-2018-10392 - HIGH -  libvorbis: heap buffer overflow in mapping0_forward function
CVE-2018-10393 - HIGH -  libvorbis: stack buffer overflow in bark_noise_hybridmp function
CVE-2020-0034 - HIGH -  libvpx: Out of bounds read in vp8_decode_frame in decodeframe.c
CVE-2019-9232 - HIGH -  libvpx: Out of bounds read in vp8_norm table
CVE-2020-36332 - HIGH -  libwebp: excessive memory allocation when reading a file
CVE-2021-3517 - HIGH -  libxml2: Heap-based buffer overflow in xmlEncodeEntitiesInternal() in entities.c
CVE-2017-16932 - HIGH -  libxml2: Infinite recursion in parameter entities
CVE-2018-14404 - HIGH -  libxml2: NULL pointer dereference in xmlXPathCompOpEval() function in xpath.c
CVE-2021-3516 - HIGH -  libxml2: Use-after-free in xmlEncodeEntitiesInternal() in entities.c
CVE-2021-3518 - HIGH -  libxml2: Use-after-free in xmlXIncludeDoProcess() in xinclude.c
CVE-2022-23308 - HIGH -  libxml2: Use-after-free of ID and IDREF attributes
CVE-2020-7595 - HIGH -  libxml2: infinite loop in xmlStringLenDecodeEntities in some end-of-file situations
CVE-2019-19956 - HIGH -  libxml2: memory leak in xmlParseBalancedChunkMemoryRecover in parser.c
CVE-2019-20388 - HIGH -  libxml2: memory leak in xmlSchemaPreRun in xmlschemas.c
CVE-2019-18197 - HIGH -  libxslt: use after free in xsltCopyText in transform.c could lead to information disclosure
CVE-2021-45105 - HIGH -  log4j-core: DoS in log4j 2.x with Thread Context Map (MDC) input data contains a recursive lookup and context lookup pattern
CVE-2022-23302 - HIGH -  log4j: Remote code execution in Log4j 1.x when application is configured to use JMSSink
CVE-2022-23307 - HIGH -  log4j: Unsafe deserialization flaw in Chainsaw log viewer
CVE-2018-13348 - HIGH -  mercurial: Improper length check in mpatch.c
CVE-2018-13346 - HIGH -  mercurial: Missing check for fragment start position in mpatch.c:mpatch_apply()
CVE-2017-12839 - HIGH -  mpg123: heap-based buffer over-read in function getbits insrc/libmpg123/getbits.h
CVE-2018-3258 - HIGH -  mysql-connector-java: Connector/J unspecified vulnerability (CPU October 2018)
CVE-2022-29458 - HIGH -  ncurses: segfaulting OOB read
CVE-2021-20305 - HIGH -  nettle: Out of bounds memory access in signature verification
CVE-2021-3580 - HIGH -  nettle: Remote crash in RSA decryption via manipulated ciphertext
CVE-2021-37136 - HIGH -  netty-codec: Bzip2Decoder doesn't allow setting size restrictions for decompressed data
CVE-2021-37137 - HIGH -  netty-codec: SnappyFrameDecoder doesn't restrict chunk length and may buffer skippable chunks in an unnecessary way
CVE-2020-11612 - HIGH -  netty: compression/decompression codecs don't enforce limits on buffer allocation sizes
CVE-2018-1000168 - HIGH -  nghttp2: Null pointer dereference when too large ALTSVC frame is received
CVE-2020-11080 - HIGH -  nghttp2: overly large SETTINGS frames can lead to DoS
CVE-2019-11729 - HIGH -  nss: Empty or malformed p256-ECDH public keys may trigger a segmentation fault
CVE-2019-17007 - HIGH -  nss: Handling of Netscape Certificate Sequences in CERT_DecodeCertPackage() may crash with a NULL deref leading to DoS
CVE-2019-11719 - HIGH -  nss: Out-of-bounds read when importing curve25519 private key
CVE-2019-11745 - HIGH -  nss: Out-of-bounds write when passing an output buffer smaller than the block size to NSC_EncryptUpdate
CVE-2020-25648 - HIGH -  nss: TLS 1.3 CCS flood remote DoS Attack
CVE-2017-12600 - HIGH -  opencv: CPU exhaustion causing DoS
CVE-2016-1516 - HIGH -  opencv: Double free vulnerability on crafted image
CVE-2017-12862 - HIGH -  opencv: Heap-based buffer over-write in modules/imgcodecs/src/grfmt_pxm.cpp
CVE-2017-12863 - HIGH -  opencv: Integer overflow in PxMDecoder::readData function in imgcodecs/src/grfmt_pxm.cpp
CVE-2017-12864 - HIGH -  opencv: Integer overflow in ReadNumber function in opencv/modules/imgcodecs/src/grfmt_pxm.cpp
CVE-2017-12602 - HIGH -  opencv: Memory exhaustion causing DoS
CVE-2019-14493 - HIGH -  opencv: NULL pointer dereference in function cv::XMLParser::parse() in persistence_xml.cpp leading to DoS
CVE-2017-12601 - HIGH -  opencv: buffer overflow in the cv::BmpDecoder::readData function
CVE-2017-12603 - HIGH -  opencv: invalid write in the cv::RLByteStream::getBytes function
CVE-2017-1000450 - HIGH -  opencv: out of bounds write in functions FillUniColor and FillUniGray in opencv/modules/imgcodecs/src/utils.cpp
CVE-2017-12598 - HIGH -  opencv: out-of-bounds read error in the cv::RBaseStream::readBlock function
CVE-2017-12599 - HIGH -  opencv: out-of-bounds read error in the function icvCvt_BGRA2BGR_8u_C4C3R
CVE-2019-14492 - HIGH -  opencv: out-of-bounds read in function HaarEvaluator::OptFeature::calc() in cascadedetect.hpp leading to DoS
CVE-2019-14491 - HIGH -  opencv: out-of-bounds read in function cv::predictOrdered<cv::HaarEvaluator> in modules/objdetect/src/cascadedetect.hpp leads to dos
CVE-2017-12597 - HIGH -  opencv: out-of-bounds write error in the function FillColorRow1
CVE-2017-12606 - HIGH -  opencv: out-of-bounds write error in the function FillColorRow4
CVE-2017-12605 - HIGH -  opencv: out-of-bounds write error in the function FillColorRow8
CVE-2017-12604 - HIGH -  opencv: out-of-bounds write error in the function FillUniColor
CVE-2018-14423 - HIGH -  openjpeg2: Division-by-zero vulnerabilities in lib/openjp3d/pi.c
CVE-2016-9112 - HIGH -  openjpeg2: Floating point exception vulnerability in openjpeg2 when processing untrusted images
CVE-2020-6851 - HIGH -  openjpeg: Heap-based buffer overflow in opj_t1_clbl_decode_processor()
CVE-2018-21010 - HIGH -  openjpeg: heap buffer overflow in color_apply_icc_profile in bin/common/color.c
CVE-2020-8112 - HIGH -  openjpeg: heap-based buffer overflow in pj_t1_clbl_decode_processor in openjp2/t1.c
CVE-2021-3575 - HIGH -  openjpeg: heap-buffer-overflow in color.c may lead to DoS or arbitrary code execution
CVE-2020-27814 - HIGH -  openjpeg: heap-buffer-overflow in lib/openjp2/mqc.c could result in DoS
CVE-2020-27823 - HIGH -  openjpeg: heap-buffer-overflow write in opj_tcd_dc_level_shift_encode()
CVE-2020-36230 - HIGH -  openldap: Assertion failure in ber_next_element in decode.c
CVE-2021-27212 - HIGH -  openldap: Assertion failure in slapd in the issuerAndThisUpdateCheck function
CVE-2020-36222 - HIGH -  openldap: Assertion failure in slapd in the saslAuthzTo validation
CVE-2020-36226 - HIGH -  openldap: Denial of service via length miscalculation in slap_parse_user
CVE-2020-36225 - HIGH -  openldap: Double free in the saslAuthzTo processing
CVE-2020-36227 - HIGH -  openldap: Infinite loop in slapd with the cancel_extop Cancel operation
CVE-2020-36228 - HIGH -  openldap: Integer underflow in issuerAndThisUpdateCheck in schema_init.c
CVE-2020-36221 - HIGH -  openldap: Integer underflow in serialNumberAndIssuerCheck in schema_init.c
CVE-2020-36224 - HIGH -  openldap: Invalid pointer free in the saslAuthzTo processing
CVE-2020-25692 - HIGH -  openldap: NULL pointer dereference for unauthenticated packet in slapd
CVE-2020-36223 - HIGH -  openldap: Out-of-bounds read in Values Return Filter
CVE-2020-36229 - HIGH -  openldap: Type confusion in ad_keystring in ad.c
CVE-2020-25710 - HIGH -  openldap: assertion failure in CSN normalization with invalid input
CVE-2020-25709 - HIGH -  openldap: assertion failure in Certificate List syntax validation
CVE-2020-12243 - HIGH -  openldap: denial of service via nested boolean expressions in LDAP search filters
CVE-2021-41617 - HIGH -  openssh: privilege escalation when AuthorizedKeysCommand or AuthorizedPrincipalsCommand are configured
CVE-2019-1543 - HIGH -  openssl: ChaCha20-Poly1305 with long nonces
CVE-2022-0778 - HIGH -  openssl: Infinite loop in BN_mod_sqrt() reachable when parsing certificates
CVE-2021-3712 - HIGH -  openssl: Read buffer overruns processing ASN.1 strings
CVE-2021-23840 - HIGH -  openssl: integer overflow in CipherUpdate
CVE-2020-29361 - HIGH -  p11-kit: integer overflow when allocating memory for arrays or attributes and object identifiers
CVE-2016-2175 - HIGH -  pdfbox: XML External Entity vulnerability
CVE-2020-16156 - HIGH -  perl-CPAN: Bypass of verification of signatures in CHECKSUMS files
CVE-2020-10878 - HIGH -  perl: corruption of intermediate language state of compiled regular expression due to integer overflow leads to DoS
CVE-2020-12723 - HIGH -  perl: corruption of intermediate language state of compiled regular expression due to recursive S_study_chunk() calls leads to DoS
CVE-2020-10543 - HIGH -  perl: heap-based buffer overflow in regular expression compiler leads to DoS
CVE-2017-14617 - HIGH -  poppler: Floating point exception in the ImageStream class
CVE-2019-14494 - HIGH -  poppler: divide-by-zero in function SplashOutputDev::tilingPatternFill in SplashOutputDev.cc
CVE-2019-12293 - HIGH -  poppler: heap-based buffer over-read in JPXStream::init in JPEG2000Stream.cc
CVE-2019-7310 - HIGH -  poppler: heap-based buffer over-read in XRef::getEntry in XRef.cc
CVE-2019-10872 - HIGH -  poppler: heap-based buffer over-read in function Splash::blitTransparent in splash/Splash.cc
CVE-2019-9200 - HIGH -  poppler: heap-based buffer overflow in function ImageStream::getLine() in Stream.cc
CVE-2018-21009 - HIGH -  poppler: integer overflow in Parser::makeStream in Parser.cc
CVE-2020-27778 - HIGH -  poppler: pdftohtml: access to uninitialized pointer could lead to DoS
CVE-2020-13692 - HIGH -  postgresql-jdbc: XML external entity (XXE) vulnerability in PgSQLXML
CVE-2020-26116 - HIGH -  python: CRLF injection via HTTP request method in httplib/http.client
CVE-2018-20406 - HIGH -  python: Integer overflow in Modules/_pickle.c allows for memory exhaustion if serializing gigabytes of data
CVE-2019-5010 - HIGH -  python: NULL pointer dereference using a specially crafted X509 certificate
CVE-2019-16056 - HIGH -  python: email.utils.parseaddr wrongly parses email addresses
CVE-2019-20907 - HIGH -  python: infinite loop in the tarfile module via crafted TAR archive
CVE-2022-0391 - HIGH -  python: urllib.parse does not sanitize URLs containing ASCII newline and tabs
CVE-2021-3737 - HIGH -  python: urllib: HTTP client possible infinite loop on a 100 Continue response
CVE-2017-18926 - HIGH -  raptor: heap-based buffer overflows due to an error in calculating the maximum nspace declarations for the XML writer
CVE-2017-18640 - HIGH -  snakeyaml: Billion laughs attack via alias feature
CVE-2018-8740 - HIGH -  sqlite: NULL pointer dereference with databases with schema corrupted with CREATE TABLE AS allows for denial of service
CVE-2020-13630 - HIGH -  sqlite: Use-after-free in fts3EvalNextRow in ext/fts3/fts3.c
CVE-2019-9936 - HIGH -  sqlite: heap-based buffer over-read in function fts5HashEntrySort in sqlite3.c
CVE-2020-11655 - HIGH -  sqlite: malformed window-function query leads to DoS
CVE-2019-9937 - HIGH -  sqlite: null-pointer dereference in function fts5ChunkIterate in sqlite3.c
CVE-2019-5827 - HIGH -  sqlite: out-of-bounds access due to the use of 32-bit memory allocator interfaces
CVE-2019-20218 - HIGH -  sqlite: selectExpander in select.c proceeds with WITH stack unwinding even after a parsing error
CVE-2020-13871 - HIGH -  sqlite: use-after-free in resetAccumulator in select.c
CVE-2019-0203 - HIGH -  subversion: NULL pointer dereference in svnserve leading to an unauthenticated remote DoS
CVE-2020-17525 - HIGH -  subversion: Remote unauthenticated denial of service in mod_authz_svn
CVE-2019-3842 - HIGH -  systemd: Spoofing of XDG_SEAT allows for actions to be checked against "allow_active" instead of "allow_any"
CVE-2018-15686 - HIGH -  systemd: line splitting via fgets() allows for state injection during daemon-reexec
CVE-2019-3843 - HIGH -  systemd: services with DynamicUser can create SUID/SGID binaries
CVE-2019-3844 - HIGH -  systemd: services with DynamicUser can get new privileges and create SGID binaries
CVE-2020-1712 - HIGH -  systemd: use-after-free when asynchronous polkit queries are performed
CVE-2018-1000035 - HIGH -  unzip: Heap-based buffer overflow in fileio.c:UzpPassword function allows code execution
CVE-2016-2779 - HIGH -  util-linux: runuser tty hijack via TIOCSTI ioctl
CVE-2012-0881 - HIGH -  xml: xerces-j2 hash table collisions CPU usage DoS (oCERT-2011-003)
CVE-2021-39139 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of Xalan xsltc.trax.TemplatesImpl
CVE-2021-39153 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of Xalan xsltc.trax.TemplatesImpl
CVE-2021-39149 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of com.sun.corba.*
CVE-2021-39145 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of com.sun.jndi.ldap.LdapBindingEnumeration
CVE-2021-39151 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of com.sun.jndi.ldap.LdapBindingEnumeration
CVE-2021-39147 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of com.sun.jndi.ldap.LdapSearchEnumeration
CVE-2021-39148 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of com.sun.jndi.toolkit.dir.ContextEnumerator
CVE-2021-39141 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of com.sun.xml.internal.ws.client.sei.*
CVE-2021-39146 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of javax.swing.UIDefaults$ProxyLazyValue
CVE-2021-39154 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of javax.swing.UIDefaults$ProxyLazyValue
CVE-2021-39144 - HIGH -  xstream: Arbitrary code execution via unsafe deserialization of sun.tracing.*
CVE-2021-43859 - HIGH -  xstream: Injecting highly recursive collections or maps can cause a DoS
CVE-2021-39150 - HIGH -  xstream: Server-side request forgery (SSRF) via unsafe deserialization of com.sun.xml.internal.ws.client.sei.*
CVE-2021-39152 - HIGH -  xstream: Server-side request forgery (SSRF) via unsafe deserialization of jdk.nashorn.internal.runtime.Source$URLData
CVE-2021-20235 - HIGH -  zeromq: Heap overflow when receiving malformed ZMTP v1 packets
CVE-2021-20237 - HIGH -  zeromq: Memory leaks via metadata messages processed by PUB sockets
CVE-2020-15166 - HIGH -  zeromq: unauthenticated clients causing denial-of-service
CVE-2018-25032 - HIGH -  zlib: A flaw found in zlib when compressing (not decompressing) certain inputs
CVE-2017-13712 - LOW -  CVE-2015-9099 CVE-2015-9100 CVE-2017-11720 CVE-2017-13712 CVE-2017-15018 CVE-2017-15019 CVE-2017-15045 CVE-2017-15046 CVE-2017-9410 CVE-2017-9411 CVE-2017-9412 CVE-2017-8419 lame: Multiple vulnerabilities
CVE-2016-9114 - LOW -  CVE-2016-9113 CVE-2016-9114 CVE-2016-9115 CVE-2016-9116 CVE-2016-9117 CVE-2016-9118 openjpeg2: Multiple security issues
CVE-2016-9115 - LOW -  CVE-2016-9113 CVE-2016-9114 CVE-2016-9115 CVE-2016-9116 CVE-2016-9117 CVE-2016-9118 openjpeg2: Multiple security issues
CVE-2016-9116 - LOW -  CVE-2016-9113 CVE-2016-9114 CVE-2016-9115 CVE-2016-9116 CVE-2016-9117 CVE-2016-9118 openjpeg2: Multiple security issues
CVE-2016-9117 - LOW -  CVE-2016-9113 CVE-2016-9114 CVE-2016-9115 CVE-2016-9116 CVE-2016-9117 CVE-2016-9118 openjpeg2: Multiple security issues
CVE-2016-9113 - LOW -  CVE-2016-9114 CVE-2016-9115 CVE-2016-9116 CVE-2016-9117 CVE-2016-9118 openjpeg2: Multiple security issues
CVE-2007-6755 - LOW -  Dual_EC_DRBG: weak pseudo random number generator
CVE-2018-9234 - LOW -  GnuPG: Unenforced configuration allows for apparently valid certifications actually signed by signing subkeys
CVE-2017-12427 - LOW -  GraphicsMagick, ImageMagick: Mermory leak in ProcessMSLScript coders/msl.c
CVE-2008-3134 - LOW -  GraphicsMagick/ImageMagick: multiple crash or DoS issues
CVE-2011-3389 - LOW -  HTTPS: block-wise chosen-plaintext attack against SSL/TLS (BEAST)
CVE-2017-14139 - LOW -  ImageMagick, GraphicsMagick: Memory leak in WriteMSLImage function in coders/msl.c
CVE-2017-17934 - LOW -  ImageMagick:  memory leaks in coders/msl.c
CVE-2017-12670 - LOW -  ImageMagick: Assertion failure in the function DestroyImage
CVE-2018-15607 - LOW -  ImageMagick: CPU Exhaustion via crafted input file
CVE-2021-20311 - LOW -  ImageMagick: Division by zero in sRGBTransformImage() in MagickCore/colorspace.c
CVE-2017-14137 - LOW -  ImageMagick: Excessive memory allocation in ReadWEBPImage function in coders/webp.c
CVE-2017-6502 - LOW -  ImageMagick: File descriptor leak in libmagickcore
CVE-2018-9135 - LOW -  ImageMagick: Heap-based buffer over-read in coders/webp.c:IsWEBPImageLossless()
CVE-2016-8678 - LOW -  ImageMagick: Heap-buffer overflow in IsPixelMonochrome
CVE-2017-18022 - LOW -  ImageMagick: Memory Leak in MontageImageCommand function in MagickWand/montage.c
CVE-2018-5246 - LOW -  ImageMagick: Memory Leak in ReadPATTERNImage in coders/pattern.c
CVE-2017-18008 - LOW -  ImageMagick: Memory Leak in ReadPWPImage in coders/pwp.c
CVE-2018-5247 - LOW -  ImageMagick: Memory Leak in ReadRLAImage in coders/rla.c
CVE-2017-7275 - LOW -  ImageMagick: Memory allocation failure in AcquireMagickMemory (incomplete fix for  CVE-2016-8866)
CVE-2017-14531 - LOW -  ImageMagick: Memory exhaustion in the ReadSUNImage function
CVE-2017-14342 - LOW -  ImageMagick: Memory exhaustion in the ReadWPGImage function
CVE-2017-12644 - LOW -  ImageMagick: Memory leak in ReadDCMImage function in coders/dcm.c
CVE-2017-11752 - LOW -  ImageMagick: Memory leak in ReadMAGICKImage function
CVE-2017-13131 - LOW -  ImageMagick: Memory leak in ReadMIFFImage function in coders/miff.c
CVE-2017-12642 - LOW -  ImageMagick: Memory leak in ReadMPCImage function in coders/mpc.c
CVE-2017-15218 - LOW -  ImageMagick: Memory leak in ReadOneJNGImage
CVE-2017-12641 - LOW -  ImageMagick: Memory leak in ReadOneJNGImage function in coders\png.c
CVE-2017-12433 - LOW -  ImageMagick: Memory leak in ReadPESImage function in coders/pes.c
CVE-2017-12654 - LOW -  ImageMagick: Memory leak in ReadPICTImage function in coders/pict.c
CVE-2017-15217 - LOW -  ImageMagick: Memory leak in ReadSGIImage
CVE-2017-14138 - LOW -  ImageMagick: Memory leak in ReadWEBPImage function in coders/webp.c
CVE-2017-17680 - LOW -  ImageMagick: Memory leak in ReadXPMImage function in coders/xpm.c
CVE-2017-15032 - LOW -  ImageMagick: Memory leak in ReadYCBCRImage
CVE-2018-10805 - LOW -  ImageMagick: Memory leak in ReadYCBCRImage
CVE-2017-15033 - LOW -  ImageMagick: Memory leak in ReadYUVImage
CVE-2017-12666 - LOW -  ImageMagick: Memory leak in WriteINLINEImage function in coders/inline.c
CVE-2017-12663 - LOW -  ImageMagick: Memory leak in WriteMAPImage function in coders/map.c
CVE-2017-12664 - LOW -  ImageMagick: Memory leak in WritePALMImage function in coders/palm.c
CVE-2017-12662 - LOW -  ImageMagick: Memory leak in WritePDFImage function in coders/pdf.c
CVE-2017-11751 - LOW -  ImageMagick: Memory leak in WritePICONImage function
CVE-2017-11754 - LOW -  ImageMagick: Memory leak in WritePICONImage function
CVE-2017-11755 - LOW -  ImageMagick: Memory leak in WritePICONImage function via mishandled AcquireSemaphoreInfo call
CVE-2018-10804 - LOW -  ImageMagick: Memory leak in WriteTIFFImage
CVE-2018-6405 - LOW -  ImageMagick: Memory leak in coders/dcm.c:ReadDCMImage can allow for denial of service
CVE-2017-17882 - LOW -  ImageMagick: Memory leak in function ReadXPMImage in coders/xpm.c
CVE-2017-14325 - LOW -  ImageMagick: Memory leak in the PersistPixelCache function
CVE-2017-13060 - LOW -  ImageMagick: Memory leak in the ReadMATImage function
CVE-2017-14326 - LOW -  ImageMagick: Memory leak in the ReadMATImage function
CVE-2017-14533 - LOW -  ImageMagick: Memory leak in the ReadMATImage function
CVE-2017-13146 - LOW -  ImageMagick: Memory leak in the ReadMATImage function in coders/mat.c.
CVE-2017-14324 - LOW -  ImageMagick: Memory leak in the ReadMPCImage function
CVE-2017-11539 - LOW -  ImageMagick: Memory leak in the ReadOnePNGImage() function
CVE-2019-7396 - LOW -  ImageMagick: Memory leak in the ReadSIXELImage function in coders/sixel.c
CVE-2017-14343 - LOW -  ImageMagick: Memory leak in the ReadXCFImage function
CVE-2019-7398 - LOW -  ImageMagick: Memory leak in the WriteDIBImage function in coders/dib.c
CVE-2017-11531 - LOW -  ImageMagick: Memory leak in the WriteHISTOGRAMImage() function
CVE-2017-11536 - LOW -  ImageMagick: Memory leak in the WriteJP2Image() function
