CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2022-27782 - MEDIUM -  curl: TLS and SSH connection too eager reuse
CVE-2022-27776 - MEDIUM -  curl: auth/cookie leak on redirect
CVE-2022-27774 - MEDIUM -  curl: credential leak on redirect
CVE-2019-5094 - MEDIUM -  e2fsprogs: Crafted ext4 partition leads to out-of-bounds write
CVE-2021-22135 - MEDIUM -  elasticsearch: Document disclosure flaw in the Elasticsearch suggester
CVE-2021-22144 - MEDIUM -  elasticsearch: uncontrolled recursion in Grok parser
CVE-2021-34335 - MEDIUM -  exiv2: DoS due to FPE in Exiv2::Internal::resolveLens0xffff
CVE-2021-37621 - MEDIUM -  exiv2: DoS due to infinite loop in Image::printIFDStructure
CVE-2021-37622 - MEDIUM -  exiv2: DoS due to infinite loop in JpegBase::printStructure
CVE-2021-34334 - MEDIUM -  exiv2: DoS due to integer overflow in loop counter
CVE-2021-3482 - MEDIUM -  exiv2: Heap-based buffer overflow in Jp2Image::readMetadata()
CVE-2021-37615 - MEDIUM -  exiv2: NULL pointer dereference in Exiv2::Internal::resolveLens0x319
CVE-2021-37616 - MEDIUM -  exiv2: NULL pointer dereference in Exiv2::Internal::resolveLens0x8ff
CVE-2021-37619 - MEDIUM -  exiv2: Out-of-bounds read in Exiv2::Jp2Image::encodeJp2Header
CVE-2021-37618 - MEDIUM -  exiv2: Out-of-bounds read in Exiv2::Jp2Image::printStructure
CVE-2021-37620 - MEDIUM -  exiv2: out-of-bounds read in XmpTextValue::read()
CVE-2019-9718 - MEDIUM -  ffmpeg: denial of service in subtitle decoder allows attackers to hog CPU via crafted video file
CVE-2021-0561 - MEDIUM -  flac: out of bound write in append_to_verify_fifo_interleaved_ of stream_encoder.c
CVE-2020-0499 - MEDIUM -  flac: out-of-bounds read can lead to denial of service
CVE-2022-25309 - MEDIUM -  fribidi: Heap-buffer-overflow in fribidi_cap_rtl_to_unicode
CVE-2022-25310 - MEDIUM -  fribidi: SEGV in fribidi_remove_bidi_marks
CVE-2021-45949 - MEDIUM -  ghostscript: heap-based buffer overflow in sampled_data_finish
CVE-2021-45944 - MEDIUM -  ghostscript: use-after-free in sampled_data_sample may lead to DoS
CVE-2019-15133 - MEDIUM -  giflib: divide-by-zero exception in the decoder function DGifSlurp in dgif_lib.c
CVE-2016-3977 - MEDIUM -  giflib: heap buffer overflow in gif2rgb
CVE-2020-13645 - MEDIUM -  glib-networking: GTlsClientConnection silently ignores unset server identity
CVE-2019-12974 - MEDIUM -  imagemagick: null-pointer dereference in function ReadPANGOImage in coders/pango.c and ReadVIDImage in coders/vid.c causing denial of service
CVE-2021-4219 - MEDIUM -  imagemagick: remote DoS in MagicCore/draw.c via crafted SVG file
CVE-2017-9216 - MEDIUM -  jbig2dec: Null pointer dereference in jbig2_huffman_get()
CVE-2010-1330 - MEDIUM -  jruby: XSS in the regular expression engine when processing invalid UTF-8 byte sequences
CVE-2018-1152 - MEDIUM -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2019-9849 - MEDIUM -  libreoffice: Remote resources protection module not applied to bullet graphics
CVE-2019-20446 - MEDIUM -  librsvg: Resource exhaustion via crafted SVG file with nested patterns
CVE-2022-1354 - MEDIUM -  libtiff: heap-buffer-overflow in TIFFReadRawDataStriped() in tiffinfo.c
CVE-2022-1622 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1623 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1355 - MEDIUM -  libtiff: stack-buffer-overflow in tiffcp.c in main()
CVE-2019-9325 - MEDIUM -  libvpx: Out-of-bounds read in read in decoder_peek_si_internal() in vp9/vp9_dx_iface.c
CVE-2019-9433 - MEDIUM -  libvpx: Use-after-free in vp8_deblock() in vp8/common/postproc.c
CVE-2017-5969 - MEDIUM -  libxml2: Null pointer dereference in xmlSaveDoc implementation
CVE-2022-29824 - MEDIUM -  libxml2: integer overflows in xmlBuf and xmlBuffer lead to out-of-bounds write
CVE-2019-3902 - MEDIUM -  mercurial: Path-checking logic bypass via symlinks and subrepositories
CVE-2021-41973 - MEDIUM -  mina-core: infinite loop may lead to DoS
CVE-2019-2692 - MEDIUM -  mysql-connector-java: privilege escalation in MySQL connector
CVE-2020-12401 - MEDIUM -  nss: ECDSA timing attack mitigation bypass
CVE-2018-18508 - MEDIUM -  nss: NULL pointer dereference in several CMS functions resulting in a denial of service
CVE-2020-12400 - MEDIUM -  nss: P-384 and P-521 implementation uses a side-channel vulnerable modular inversion function
CVE-2020-6829 - MEDIUM -  nss: Side channel attack on ECDSA signature generation
CVE-2020-12402 - MEDIUM -  nss: Side channel vulnerabilities during RSA key generation
CVE-2020-12399 - MEDIUM -  nss: Timing attack on DSA signature generation
CVE-2018-5269 - MEDIUM -  opencv: Assertion failure due to incorrect integer cast
CVE-2018-5268 - MEDIUM -  opencv: Heap-based buffer overflow in cv::Jpeg2KDecoder::readComponent8u
CVE-2019-15939 - MEDIUM -  opencv: division by zero in cv::HOGDescriptor::getDescriptorSize in modules/objdetect/src/hog.cpp
CVE-2022-1122 - MEDIUM -  openjpeg: segmentation fault in opj2_decompress due to uninitialized pointer
CVE-2022-27337 - MEDIUM -  poppler: A logic error in the Hints::Hints function can cause denial of service
CVE-2018-20481 - MEDIUM -  poppler: NULL pointer dereference in the XRef::getEntry in XRef.cc
CVE-2018-20650 - MEDIUM -  poppler: reachable Object::dictLookup assertion in FileSpec class in FileSpec.cc
CVE-2021-4189 - MEDIUM -  python: ftplib should not use the host from the PASV response
CVE-2020-25713 - MEDIUM -  raptor2: malformed input file can lead to a segfault due to an out of bounds array access in raptor_xml_writer_start_element_common
CVE-2020-23903 - MEDIUM -  speex: divide by zero in read_samples() via crafted WAV file
CVE-2020-23904 - MEDIUM -  speex: stack-based buffer overflow in speexenc.c via a crafted WAV file
CVE-2021-45346 - MEDIUM -  sqlite: crafted SQL query allows a malicious user to obtain sensitive information
CVE-2021-28544 - MEDIUM -  subversion: SVN authz protected copyfrom paths regression
CVE-2018-11782 - MEDIUM -  subversion: remotely triggerable DoS vulnerability in svnserve 'get-deleted-rev'
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
CVE-2019-1010315 - MEDIUM -  wavpack: Divide by zero in ParseDsdiffHeaderConfig leads to crash
CVE-2019-1010317 - MEDIUM -  wavpack: Use of uninitialized variable in ParseCaffHeaderConfig leads to DoS
CVE-2019-1010319 - MEDIUM -  wavpack: Use of uninitialized variable in ParseWave64HeaderConfig leads to DoS
CVE-2022-23437 - MEDIUM -  xerces-j2: infinite loop when handling specially crafted XML document payloads
CVE-2021-39140 - MEDIUM -  xstream: Infinite loop DoS via unsafe deserialization of sun.reflect.annotation.AnnotationInvocationHandler
GMS-2022-5 - UNKNOWN -  A potential Denial of Service issue in protobuf-java
GMS-2021-5 - UNKNOWN -  Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
GMS-2022-75 - UNKNOWN -  Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
DLA-2593-1 - UNKNOWN -  ca-certificates - whitelist Symantec CA
DLA-2948-1 - UNKNOWN -  debian-archive-keyring - security update
DLA-2742-2 - UNKNOWN -  ffmpeg - regression update
DLA-2759-1 - UNKNOWN -  gnutls28 - security update
DLA-2836-2 - UNKNOWN -  nss - regression update
DLA-2412-2 - UNKNOWN -  openjdk-8 - regression update
DLA-2761-1 - UNKNOWN -  openssl1.0 - security update
DSA-4509-2 - UNKNOWN -  subversion - update
DLA-2963-1 - UNKNOWN -  tzdata - new timezone database
DLA-2424-1 - UNKNOWN -  tzdata - new upstream version
DLA-2509-1 - UNKNOWN -  tzdata - new upstream version
DLA-2542-1 - UNKNOWN -  tzdata - new upstream version
DLA-2797-1 - UNKNOWN -  tzdata - new upstream version
