CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2018-1053 - HIGH -  postgresql: pg_upgrade creates file of sensitive metadata under prevailing umask
CVE-2017-7547 - HIGH -  postgresql: pg_user_mappings view discloses passwords to users lacking server privileges
CVE-2018-1061 - HIGH -  python: DOS via regular expression backtracking in difflib.IS_LINE_JUNK method in difflib
CVE-2018-1060 - HIGH -  python: DOS via regular expression catastrophic backtracking in apop() method in pop3lib
CVE-2021-22904 - HIGH -  rails: Possible DoS Vulnerability in Action Controller Token Authentication
CVE-2021-22885 - HIGH -  rubygem-actionpack: Possible Information Disclosure / Unintended Method Execution in Action Pack
CVE-2022-23633 - HIGH -  rubygem-actionpack: information leak between requests
CVE-2020-8164 - HIGH -  rubygem-actionpack: possible strong parameters bypass
CVE-2014-10077 - HIGH -  rubygem-i18n: denial of service in Hash#slice in lib/i18n/core_ext/hash.rb
CVE-2021-41098 - HIGH -  rubygem-nokogiri: XEE on JRuby
CVE-2020-8161 - HIGH -  rubygem-rack: directory traversal in Rack::Directory
CVE-2019-8323 - HIGH -  rubygems: Escape sequence injection vulnerability in API response handling
CVE-2019-8325 - HIGH -  rubygems: Escape sequence injection vulnerability in errors
CVE-2019-8322 - HIGH -  rubygems: Escape sequence injection vulnerability in gem owner
CVE-2019-8321 - HIGH -  rubygems: Escape sequence injection vulnerability in verbose
CVE-2019-8324 - HIGH -  rubygems: Installing a malicious gem may lead to arbitrary code execution
CVE-2017-0903 - HIGH -  rubygems: Unsafe object deserialization through YAML formatted gem specifications
CVE-2016-6252 - HIGH -  shadow-utils: Incorrect integer handling results in LPE
CVE-2018-8740 - HIGH -  sqlite: NULL pointer dereference with databases with schema corrupted with CREATE TABLE AS allows for denial of service
CVE-2019-0203 - HIGH -  subversion: NULL pointer dereference in svnserve leading to an unauthenticated remote DoS
CVE-2022-24070 - HIGH -  subversion: Subversion's mod_dav_svn is vulnerable to memory corruption
CVE-2022-27777 - HIGH -  tfm-rubygem-actionview: Possible cross-site scripting vulnerability in Action View tag helpers
CVE-2020-15852 - HIGH -  xen: Linux ioperm bitmap context switching issues
CVE-2017-12134 - HIGH -  xsa229 xen: linux: Fix Xen block IO merge-ability calculation (XSA-229)
CVE-2015-5186 - LOW -  Audit: log terminal emulator escape sequences handling
CVE-2014-3199 - LOW -  CVE-2014-3190 CVE-2014-3191 CVE-2014-3193 CVE-2014-3199 chromium: multiple security fixes in Chrome 38.0.2125.101
CVE-2008-3134 - LOW -  GraphicsMagick/ImageMagick: multiple crash or DoS issues
CVE-2017-14137 - LOW -  ImageMagick: Excessive memory allocation in ReadWEBPImage function in coders/webp.c
CVE-2017-6502 - LOW -  ImageMagick: File descriptor leak in libmagickcore
CVE-2017-12671 - LOW -  ImageMagick: Invalid free in the function RelinquishMagickMemory
CVE-2018-7443 - LOW -  ImageMagick: Memory allocation failure in ReadTIFFImage function in memory.c
CVE-2017-14531 - LOW -  ImageMagick: Memory exhaustion in the ReadSUNImage function
CVE-2017-13131 - LOW -  ImageMagick: Memory leak in ReadMIFFImage function in coders/miff.c
CVE-2017-15218 - LOW -  ImageMagick: Memory leak in ReadOneJNGImage
CVE-2017-13141 - LOW -  ImageMagick: Memory leak in ReadOnePNGImage function in coders/png.c
CVE-2017-12433 - LOW -  ImageMagick: Memory leak in ReadPESImage function in coders/pes.c
CVE-2017-12654 - LOW -  ImageMagick: Memory leak in ReadPICTImage function in coders/pict.c
CVE-2017-15217 - LOW -  ImageMagick: Memory leak in ReadSGIImage
CVE-2017-15032 - LOW -  ImageMagick: Memory leak in ReadYCBCRImage
CVE-2018-10805 - LOW -  ImageMagick: Memory leak in ReadYCBCRImage
CVE-2017-15033 - LOW -  ImageMagick: Memory leak in ReadYUVImage
CVE-2018-10804 - LOW -  ImageMagick: Memory leak in WriteTIFFImage
CVE-2017-17882 - LOW -  ImageMagick: Memory leak in function ReadXPMImage in coders/xpm.c
CVE-2017-9405 - LOW -  ImageMagick: Memory leak in the ReadICONImage function
CVE-2017-9262 - LOW -  ImageMagick: Memory leak in the ReadJNGImage function
CVE-2017-13060 - LOW -  ImageMagick: Memory leak in the ReadMATImage function
CVE-2017-13146 - LOW -  ImageMagick: Memory leak in the ReadMATImage function in coders/mat.c.
CVE-2017-9261 - LOW -  ImageMagick: Memory leak in the ReadMNGImage function
CVE-2017-9409 - LOW -  ImageMagick: Memory leak in the ReadMPCImage function
CVE-2017-9407 - LOW -  ImageMagick: Memory leak in the ReadPALMImage function
CVE-2019-7396 - LOW -  ImageMagick: Memory leak in the ReadSIXELImage function in coders/sixel.c
CVE-2019-7398 - LOW -  ImageMagick: Memory leak in the WriteDIBImage function in coders/dib.c
CVE-2017-13059 - LOW -  ImageMagick: Memory leak in the WriteOneJNGImage function
CVE-2017-13058 - LOW -  ImageMagick: Memory leak in the WritePCXImage function
CVE-2019-7397 - LOW -  ImageMagick: Memory leak in the WritePDFImage function in coders/pdf.c
CVE-2019-7395 - LOW -  ImageMagick: Memory leak in the WritePSDChannel function in coders/psd.c
CVE-2017-13062 - LOW -  ImageMagick: Memory leak in the formatIPTC function
CVE-2017-12675 - LOW -  ImageMagick: Memory leak in the function ReadImage
CVE-2017-12564 - LOW -  ImageMagick: Memory leak in the function ReadMATImage
CVE-2017-12672 - LOW -  ImageMagick: Memory leak in the function ReadMATImage
CVE-2017-12566 - LOW -  ImageMagick: Memory leak in the function ReadMVGImage
CVE-2017-12565 - LOW -  ImageMagick: Memory leak in the function ReadOneJNGImage
CVE-2017-12676 - LOW -  ImageMagick: Memory leak in the function ReadOneJNGImage
CVE-2017-12673 - LOW -  ImageMagick: Memory leak in the function ReadOneMNGImage
CVE-2017-12428 - LOW -  ImageMagick: Memory leak in the function ReadWMFImage in coders/wmf.c
CVE-2017-15016 - LOW -  ImageMagick: NULL pointer dereference in ReadEnhMetaFile
CVE-2019-13137 - LOW -  ImageMagick: a memory leak vulnerability in the function ReadPSImage in coders/ps.c
CVE-2017-18252 - LOW -  ImageMagick: assertion failure in MogrifyImageList function in MagickWand/mogrify.c
CVE-2019-11472 - LOW -  ImageMagick: denial of service in ReadXWDImage in coders/xwd.c in the XWD image parsing component
CVE-2019-13308 - LOW -  ImageMagick: heap-based buffer overflow in MagickCore/fourier.c in ComplexImage
CVE-2018-20467 - LOW -  ImageMagick: infinite loop in coders/bmp.c
CVE-2017-18028 - LOW -  ImageMagick: memory exhaustion in the function ReadTIFFImage in coders/tiff.c
CVE-2018-14434 - LOW -  ImageMagick: memory leak for a colormap in WriteMPCImage in coders/mpc.c
CVE-2018-14435 - LOW -  ImageMagick: memory leak in DecodeImage in coders/pcd.c
CVE-2019-16711 - LOW -  ImageMagick: memory leak in Huffman2DEncodeImage in coders/ps2.c
CVE-2019-16712 - LOW -  ImageMagick: memory leak in Huffman2DEncodeImage in coders/ps3.c
CVE-2018-14436 - LOW -  ImageMagick: memory leak in ReadMIFFImage in coders/miff.c
CVE-2018-16640 - LOW -  ImageMagick: memory leak in ReadOneJNGImage function in coders/png.c
CVE-2017-18251 - LOW -  ImageMagick: memory leak in ReadPCDImage function in coders/pcd.c
CVE-2017-18254 - LOW -  ImageMagick: memory leak in WriteGIFImage function in coders/gif.c
CVE-2018-18544 - LOW -  ImageMagick: memory leak in WriteMSLImage of coders/msl.c
CVE-2018-18016 - LOW -  ImageMagick: memory leak in WritePCXImage in coders/pcx.c
CVE-2019-16710 - LOW -  ImageMagick: memory leak in coders/dot.c
CVE-2019-16713 - LOW -  ImageMagick: memory leak in coders/dot.c
CVE-2019-16709 - LOW -  ImageMagick: memory leak in coders/dps.c
CVE-2018-5358 - LOW -  ImageMagick: memory leak in coders/json.c:EncodeImageAttributes could cause crash
CVE-2017-17884 - LOW -  ImageMagick: memory leak in function WriteOnePNGImage in coders/png.c
CVE-2019-16708 - LOW -  ImageMagick: memory leak in magick/xwindow.c
CVE-2018-14437 - LOW -  ImageMagick: memory leak in parse8BIM in coders/meta.c
CVE-2018-13153 - LOW -  ImageMagick: memory leak in the XMagickCommand function in MagickCore/animate.c
CVE-2017-17887 - LOW -  ImageMagick: memory leak in the function GetImagePixelCache
CVE-2017-18029 - LOW -  ImageMagick: memory leak in the function ReadMATImage in coders/mat.c
CVE-2017-17883 - LOW -  ImageMagick: memory leak in the function ReadPGXImage in coders/pgx.c
CVE-2017-17885 - LOW -  ImageMagick: memory leak in the function ReadPICTImage in coders/pict.c
CVE-2017-17886 - LOW -  ImageMagick: memory leak in the function ReadPSDChannelZip in coders/psd.c
CVE-2017-17881 - LOW -  ImageMagick: memory leak vulnerability in the function ReadMATImage in coders/mat.c
CVE-2017-18027 - LOW -  ImageMagick: memory leak vulnerability in the function ReadMATImage in coders/mat.c
CVE-2019-13311 - LOW -  ImageMagick: memory leaks at AcquireMagickMemory because of a wand/mogrify.c error
CVE-2019-13310 - LOW -  ImageMagick: memory leaks at AcquireMagickMemory because of an error in MagickWand/mogrify.c
CVE-2019-13309 - LOW -  ImageMagick: memory leaks at AcquireMagickMemory due to mishandling the NoSuchImage error in CLIListOperatorImages
CVE-2019-13301 - LOW -  ImageMagick: memory leaks in AcquireMagickMemory
CVE-2020-25675 - LOW -  ImageMagick: outside the range of representable values of type 'long' and integer overflow at MagickCore/transform.c and MagickCore/image.c
CVE-2020-25666 - LOW -  ImageMagick: outside the range of representable values of type int and signed integer overflow in MagickCore/histogram.c
CVE-2017-17880 - LOW -  ImageMagick: stack-based buffer over-read in WriteWEBPImage in coders/webp.c
CVE-2021-26945 - LOW -  OpenEXR: Integer-overflow in bool Imf_2_5::readDeepTile<Imf_2_5::DeepTiledInputPart>
CVE-2017-9113 - LOW -  OpenEXR: Out-of-bounds write in the bufferedReadPixels function
CVE-2017-9744 - LOW -  binutils: Address violation in sh_elf_set_mach_from_flags function when disassembling a corrupt SH binary
CVE-2017-9753 - LOW -  binutils: Address violation in versados_mkobject function when disassembling a corrupt versados binary
CVE-2017-9755 - LOW -  binutils: Global buffer over-read in opcodes/i386-dis.c while checking invalid registers
CVE-2017-9743 - LOW -  binutils: Global buffer over-read in print_insn_score32 function while disassembling corrupt score binary
CVE-2017-9745 - LOW -  binutils: Heap buffer over-read in _bfd_vms_slurp_etir function when handling VMS alpha binaries
CVE-2017-9752 - LOW -  binutils: Heap buffer over-read in f_bfd_vms_get_value function when processing a corrupt Alpha VMA binary
CVE-2017-7210 - LOW -  binutils: Heap-based buffer over-reads in objdump
CVE-2018-19931 - LOW -  binutils: Heap-based buffer overflow in bfd_elf32_swap_phdr_in function resulting in a denial of service
CVE-2019-1010204 - LOW -  binutils: Improper Input Validation, Signed/Unsigned Comparison, Out-of-bounds Read in gold/fileread.cc and elfcpp/elfcpp_file.h leads to denial of service
CVE-2018-19932 - LOW -  binutils: Integer overflow due to the IS_CONTAINED_BY_LMA macro resulting in a denial of service
CVE-2020-35507 - LOW -  binutils: NULL pointer dereference in bfd_pef_parse_function_stubs function in bfd/pef.c
CVE-2020-35495 - LOW -  binutils: NULL pointer dereference in bfd_pef_parse_symbols function in bfd/pef.c
CVE-2020-35496 - LOW -  binutils: NULL pointer dereference in bfd_pef_scan_start_address function in bfd/pef.c
CVE-2017-9751 - LOW -  binutils: Stack-based buffer over-read in opcodes/rl78-decode.opc when disassembling a corrupt RL78 binary
CVE-2017-9754 - LOW -  binutils: Stack-based buffer over-read in process_otr function
CVE-2019-9073 - LOW -  binutils: excessive memory allocation in function _bfd_elf_slurp_version_tables in elf.c
CVE-2021-3549 - LOW -  binutils: heap-based buffer overflow in avr_elf32_load_records_from_section() via large section parameter
CVE-2020-35493 - LOW -  binutils: heap-based buffer overflow in bfd_pef_parse_function_stubs function in bfd/pef.c via crafted PEF file
CVE-2019-9075 - LOW -  binutils: heap-based buffer overflow in function _bfd_archive_64_bit_slurp_armap in archive64.c
CVE-2019-9077 - LOW -  binutils: heap-based buffer overflow in function process_mips_specific in readelf.c
CVE-2019-9074 - LOW -  binutils: out-of-bound read in function bfd_getl32 in libbfd.c
CVE-2021-3530 - LOW -  binutils: stack memory exhaustion in demangle_path() in rust-demangle.c
CVE-2020-35494 - LOW -  binutils: usage of unitialized heap in tic4x_print_cond function in opcodes/tic4x-dis.c
CVE-2015-1304 - LOW -  chromium-browser: Cross-origin bypass in V8
CVE-2015-1230 - LOW -  chromium-browser: Type confusion in v8
CVE-2015-6774 - LOW -  chromium-browser: Use-after-free in Extensions
CVE-2014-7931 - LOW -  chromium-browser: memory corruption in V8
CVE-2015-1346 - LOW -  chromium-browser: unspecified vulnerability in Google V8
CVE-2016-3739 - LOW -  curl: TLS certificate name check bypass with mbedTLS and PolarSSL
CVE-2007-3477 - LOW -  gd: arc drawing functions can consume large amount of CPU time
CVE-2009-3546 - LOW -  gd: insufficient input validation in _gdGetColors()
CVE-2017-15298 - LOW -  git: Mishandling layers of tree objects
CVE-2022-24975 - LOW -  git: The --mirror option for git leaks secret for deleted content, aka the "GitBleed"
CVE-2018-1000021 - LOW -  git: client prints server-sent ANSI escape codes to the terminal, allowing for unverified messages to potentially execute arbitrary commands
CVE-2012-0039 - LOW -  glib2: hash table collisions CPU usage DoS
CVE-2019-7175 - LOW -  imagemagick: memory leak in function DecodeImage in coders/pcd.c
CVE-2019-12976 - LOW -  imagemagick: memory leak vulnerability in function ReadPCLImage in coders/pcl.c
CVE-2019-12975 - LOW -  imagemagick: memory leak vulnerability in function WriteDPXImage in coders/dpx.c
CVE-2019-12977 - LOW -  imagemagick: use of uninitialised value in function WriteJP2Image in coders/jp2.c
CVE-2019-12978 - LOW -  imagemagick: use of uninitialized value in function ReadPANGOImage in coders/pango.c
CVE-2016-9600 - LOW -  jasper: JP2 encoder NULL pointer dereference due to uninitialized cmprof_
CVE-2017-13751 - LOW -  jasper: reachable assertion in calcstepsizes()
CVE-2017-13750 - LOW -  jasper: reachable assertion in jpc_dec_process_siz() - dec->numhtiles
CVE-2017-13746 - LOW -  jasper: reachable assertion in jpc_dec_process_siz() - dec->numvtiles
CVE-2017-13752 - LOW -  jasper: reachable assertion in jpc_dequantize()
CVE-2017-13747 - LOW -  jasper: reachable assertion in jpc_floorlog2()
CVE-2017-13749 - LOW -  jasper: reachable assertion in jpc_pi_nextrpcl()
CVE-2018-18405 - LOW -  jquery: crafted onerror attribute of an IMG element could result in XSS
CVE-2019-12379 - LOW -  kernel:  memory leak in con_insert_unipair in drivers/tty/vt/consolemap.c
CVE-2019-19054 - LOW -  kernel: A memory leak in the cx23888_ir_probe() function in drivers/media/pci/cx23885/cx23888-ir.c allows attackers to cause a DoS
CVE-2019-19064 - LOW -  kernel: A memory leak in the fsl_lpspi_probe() function in drivers/spi/spi-fsl-lpspi.c allows for a DoS
CVE-2019-19070 - LOW -  kernel: A memory leak in the spi_gpio_probe() function in drivers/spi/spi-gpio.c allows for a DoS
CVE-2017-13694 - LOW -  kernel: ACPI node and node_ext cache leak
CVE-2017-13693 - LOW -  kernel: ACPI operand cache leak in dsutils.c
CVE-2017-13695 - LOW -  kernel: ACPI operand cache leak in nseval.c
CVE-2019-19046 - LOW -  kernel: Denial Of Service in the __ipmi_bmc_register() function in drivers/char/ipmi/ipmi_msghandler.c
CVE-2021-4135 - LOW -  kernel: Heap information leak in map_lookup_elem function
CVE-2018-6412 - LOW -  kernel: Incorrect integer signedness in sbuslibc:sbusfb_ioctl_helper() allows for information leakage
CVE-2014-9900 - LOW -  kernel: Info leak in uninitialized structure ethtool_wolinfo in ethtool_get_wol()
CVE-2017-18255 - LOW -  kernel: Integer overflow in events/core.c:perf_cpu_time_max_percent_handler() can allow for denial of service
CVE-2017-14051 - LOW -  kernel: Integer overflow in the qla2x00_sysfs_write_optrom_ctl function
CVE-2018-17977 - LOW -  kernel: Mishandled interactions among XFRM Netlink messages, IPPROTO_AH packets, and IPPROTO_IP packets resulting in a denial of service
CVE-2017-17807 - LOW -  kernel: Missing permissions check for request_key() destination allows local attackers to add keys to keyring without Write permission
CVE-2017-16645 - LOW -  kernel: Out-of-bounds read in drivers/input/misc/ims-pcu.c
CVE-2021-4202 - LOW -  kernel: Race condition in nci_request() leads to use after free while the device is getting removed
CVE-2018-18386 - LOW -  kernel: Type confusion in drivers/tty/n_tty.c allows for a denial of service
CVE-2022-1734 - LOW -  kernel: Use-After-Free in NFC driver in nfcmrvl_nci_unregister_dev when simulating NFC device from user-space
CVE-2018-9465 - LOW -  kernel: Use-after-free in drivers/android/binder.c
CVE-2022-0998 - LOW -  kernel: an integer overflow in the vhost_vdpa_config_validate() can lead to out-of-bounds access on top of a 32-bit Linux kernel
CVE-2021-21781 - LOW -  kernel: arm: SIGPAGE information disclosure vulnerability
CVE-2020-35501 - LOW -  kernel: audit not logging access to syscall open_by_handle_at for users with CAP_DAC_READ_SEARCH capability
CVE-2012-4542 - LOW -  kernel: block: default SCSI command filter does not accomodate commands overlap across device classes
CVE-2021-28952 - LOW -  kernel: buffer overflow in sound/soc/qcom/sdm845.c when an unexpected port ID number is encountered
CVE-2019-12456 - LOW -  kernel: double fetch in the MPT3COMMAND case in _ctl_ioctl_main in drivers/scsi/mpt3sas/mpt3sas_ctl.c
CVE-2020-12656 - LOW -  kernel: gss_mech_free in net/sunrpc/auth_gss/gss_mech_switch.c in the rpcsec_gss_krb5 implementation lacks certain domain_release calls, leading to a memory leak.
CVE-2019-10142 - LOW -  kernel: integer overflow in ioctl handling of fsl hypervisor
CVE-2010-4563 - LOW -  kernel: ipv6: sniffer detection
CVE-2021-45100 - LOW -  kernel: ksmbd server communicates in cleartext even though encryption has been enabled due to a violation of the SMB protocol specification
CVE-2019-12380 - LOW -  kernel: memory allocation failure in the efi subsystem leads to denial of service
CVE-2019-18808 - LOW -  kernel: memory leak in ccp_run_sha_cmd() function in drivers/crypto/ccp/ccp-ops.c
CVE-2018-20669 - LOW -  kernel: missing access_ok() checks in i915_gem_execbuffer2_ioctl() results in priviledge escalation
CVE-2021-3655 - LOW -  kernel: missing size validations on inbound SCTP packets
CVE-2008-2544 - LOW -  kernel: mounting proc readonly on a different mount point silently mounts it rw if the /proc mount is rw
CVE-2021-3760 - LOW -  kernel: nfc: Use-After-Free vulnerability of ndev->rf_conn_info object
CVE-2021-3543 - LOW -  kernel: nitro_enclaves stale file descriptors on failed usercopy
CVE-2019-16230 - LOW -  kernel: null pointer dereference in drivers/gpu/drm/radeon/radeon_display.c
CVE-2019-16234 - LOW -  kernel: null pointer dereference in drivers/net/wireless/intel/iwlwifi/pcie/trans.c
CVE-2019-16233 - LOW -  kernel: null pointer dereference in drivers/scsi/qla2xxx/qla_os.c
CVE-2019-12615 - LOW -  kernel: null pointer dereference in get_vdev_port_node_info in arch /sparc/kernel/mdesc.c
CVE-2019-12455 - LOW -  kernel: null pointer dereference in sunxi_divs_clk_setup in drivers/clk/sunxi/clk-sunxi.c causing denial of service
CVE-2019-16232 - LOW -  kernel: null-pointer dereference in drivers/net/wireless/marvell/libertas/if_sdio.c
CVE-2022-1516 - LOW -  kernel: null-ptr-deref caused by x25_disconnect
CVE-2021-32078 - LOW -  kernel: out-of-bounds read in arch/arm/mach-footbridge/personal-pci.c due to improper input validation
CVE-2014-3180 - LOW -  kernel: out-of-bounds read in kernel/compact.c
CVE-2021-3178 - LOW -  kernel: path traversal in fs/nfsd/nfs3xdr.c may lead to Information Disclosure or RCE
CVE-2021-0938 - LOW -  kernel: possible bypass of defense in depth due to uninitialized data in memzero_explicit() of compiler-clang.h
CVE-2020-0432 - LOW -  kernel: possible out of bounds write in skb_to_mamac of networking.c
CVE-2007-3719 - LOW -  kernel: secretly Monopolizing the CPU Without Superuser Privileges
CVE-2015-7837 - LOW -  kernel: securelevel disabled after kexec
CVE-2019-12378 - LOW -  kernel: unchecked kmalloc of new_ra in ip6_ra_control leads to denial of service
CVE-2019-12381 - LOW -  kernel: unchecked kmalloc of new_ra in ip_ra_control leads to denial of service
CVE-2021-3736 - LOW -  kernel: uninitialized kernel stack may lead to information disclosure
CVE-2021-0929 - LOW -  kernel: use-after-free in ion_dma_buf_end_cpu_access and related functions in ion.c
CVE-2010-5321 - LOW -  kernel: v4l: videobuf: hotfix a bug on multiple calls to mmap()
CVE-2017-11462 - LOW -  krb5: Automatic sec context deletion could lead to double-free
CVE-2017-15088 - LOW -  krb5: Buffer overflow in get_matching_data()
CVE-2016-7943 - LOW -  libX11: Insufficient validation of server responses in FontNames
CVE-2016-7942 - LOW -  libX11: Insufficient validation of server responses in XGetImage()
CVE-2016-7949 - LOW -  libXrender: Insufficient validation of server responses results in overflow of previously reserved memory
CVE-2016-7950 - LOW -  libXrender: Insufficient validation of server responses results out-of-bounds write in XRenderQueryFilters
CVE-2019-2201 - LOW -  libjpeg-turbo: several integer overflows and subsequent segfaults when attempting to compress/decompress gigapixel images
CVE-2020-14152 - LOW -  libjpeg: improper handling of max_memory_to_use setting can lead to excessive memory consumption
CVE-2016-10371 - LOW -  libtiff: Assertion failure in TIFFWriteDirectoryTagCheckedRational
CVE-2020-35521 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2020-35522 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2016-3620 - LOW -  libtiff: Out-of-bound read in ZIPEncode
CVE-2016-9539 - LOW -  libtiff: Out-of-bounds read in readContigTilesIntoBuffer()
CVE-2010-2596 - LOW -  libtiff: assertion failure on downsampled OJPEG file
CVE-2016-3619 - LOW -  libtiff: bmp2tiff DumpModeEncode OOB read
CVE-2017-17973 - LOW -  libtiff: heap-based use after free in tiff2pdf.c:t2p_writeproc
CVE-2016-3621 - LOW -  libtiff: out of bounds read in the bmp2tiff tool
CVE-2015-9019 - LOW -  libxslt: math.random() in xslt uses unseeded randomness
CVE-2020-8991 - LOW -  lvm2: memory leak in vg_lookup in daemons/lvmetad/lvmetad-core.c
CVE-2017-11499 - LOW -  nodejs: Constant Hashtable Seeds vulnerability
CVE-2018-12120 - LOW -  nodejs: Debugger port 5858 listens on any interface by default
CVE-2018-7167 - LOW -  nodejs: Denial of Service by calling Buffer.fill() or Buffer.alloc() with specially crafted parameters
CVE-2019-5739 - LOW -  nodejs: DoS with keep-alive HTTP connection
CVE-2018-7159 - LOW -  nodejs: HTTP parser allowed for spaces inside Content-Length header values
CVE-2018-12116 - LOW -  nodejs: HTTP request splitting
CVE-2018-12123 - LOW -  nodejs: Hostname spoofing in URL parser for javascript protocol
CVE-2018-12115 - LOW -  nodejs: Out of bounds (OOB) write via UCS-2 encoding
CVE-2016-2086 - LOW -  nodejs: Request smuggling vulnerability
CVE-2018-12122 - LOW -  nodejs: Slowloris HTTP Denial of Service
CVE-2018-7158 - LOW -  nodejs: path module regular expression denial of service
CVE-2016-5325 - LOW -  nodejs: reason argument in ServerResponse#writeHead() not properly validated
CVE-2016-7099 - LOW -  nodejs: wildcard certificates not properly validated
CVE-2021-3601 - LOW -  openssl: Certificate with CA:FALSE is accepted as valid CA cert
CVE-2021-45261 - LOW -  patch: Invalid Pointer via another_hunk function
CVE-2016-10713 - LOW -  patch: Out-of-bounds access in pch_write_line function in pch.c
CVE-2010-4651 - LOW -  patch: directory traversal flaw allows for arbitrary file creation
CVE-2007-3996 - LOW -  php multiple integer overflows in gd
CVE-2017-12172 - LOW -  postgresql: Start scripts permit database administrator to modify root-owned files
CVE-2008-4108 - LOW -  python: Generic FAQ wizard moving tool insecure auxiliary /tmp file usage (symlink attack possible)
CVE-2019-9674 - LOW -  python: Nested zip file (Zip bomb) vulnerability in Lib/zipfile.py
CVE-2020-26247 - LOW -  rubygem-nokogiri: XML external entity injection via Nokogiri::XML::Schema
CVE-2004-0971 - LOW -  security flaw
CVE-2017-13685 - LOW -  sqlite: Local DoS via dump_callback function
CVE-2021-37600 - LOW -  util-linux: integer overflow can lead to buffer overflow in get_sem_elements() in sys-utils/ipcutils.c
CVE-2014-1716 - LOW -  v8: cross-site scripting flaw in Runtime_SetPrototype()
CVE-2013-6650 - LOW -  v8: incorrect handling of popular pages
CVE-2014-3195 - LOW -  v8: information leak fixed in Google Chrome 38.0.2125.101
CVE-2014-1736 - LOW -  v8: integer overflow can lead to a remote denial of service
CVE-2014-3152 - LOW -  v8: integer underflow fixed in Google Chrome 35.0.1916.114
CVE-2013-6638 - LOW -  v8: multiple buffer overflows in runtime.cc
CVE-2014-7967 - LOW -  v8: multiple unspecified issues fixed in Google Chrome 38.0.2125.101
CVE-2014-1729 - LOW -  v8: multiple unspecified vulnerabilities fixed in Google Chrome 34.0.1847.116
CVE-2014-1735 - LOW -  v8: multiple vulnerabilities fixed in Google Chrome 34.0.1847.131
CVE-2014-1704 - LOW -  v8: multiple vulnerabilities fixed in Google Chrome version 33.0.1750.149
CVE-2014-1717 - LOW -  v8: numeric casting issues
CVE-2013-2882 - LOW -  v8: remote DoS or unspecified other impact via type confusion
CVE-2013-2919 - LOW -  v8: remote denial of service via memory corruption
CVE-2014-1730 - LOW -  v8: type confusion issue fixed in Google Chrome 34.0.1847.131
CVE-2021-28712 - MEDIUM -  CVE-2021-28711 CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-28713 - MEDIUM -  CVE-2021-28711 CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-28711 - MEDIUM -  CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2022-1158 - MEDIUM -  ELSA-2022-9368:  Unbreakable Enterprise kernel-container security update (IMPORTANT)
CVE-2021-4209 - MEDIUM -  GnuTLS: Null pointer dereference in MD_UPDATE
CVE-2017-9501 - MEDIUM -  ImageMagick: Assertion failure in LockSemaphoreInfo
CVE-2017-9500 - MEDIUM -  ImageMagick: Assertion failure in ResetImageProfileIterator
CVE-2017-11524 - MEDIUM -  ImageMagick: Assertion failure in the WriteBlob function
CVE-2017-12670 - MEDIUM -  ImageMagick: Assertion failure in the function DestroyImage
CVE-2017-6498 - MEDIUM -  ImageMagick: Assertion failures in tga.c
CVE-2017-17504 - MEDIUM -  ImageMagick: Heap-based buffer overflow in Magick_png_read_raw_profile
CVE-2017-13758 - MEDIUM -  ImageMagick: Heap-based buffer overflow in the TracePoint() function in MagickCore/draw.c
CVE-2017-6500 - MEDIUM -  ImageMagick: Heap-buffer overflow in sun.c
CVE-2017-11352 - MEDIUM -  ImageMagick: Improper EOF handling in coders/rle.c can trigger crash (Incomplete fix for CVE-2017-9144)
CVE-2017-13133 - MEDIUM -  ImageMagick: Improper input validadion in load_level function in coders/xcf.c
CVE-2017-13145 - MEDIUM -  ImageMagick: Improper input validation in ReadJP2Image function in coders/jp2.c
CVE-2017-13144 - MEDIUM -  ImageMagick: Improper size validation in ReadJPEGImage function in error/jpeg.c
CVE-2017-13142 - MEDIUM -  ImageMagick: Improper validation of short files in coders/png.c
CVE-2017-9144 - MEDIUM -  ImageMagick: Incorrect EOF handling in coders/rle.c
CVE-2017-14741 - MEDIUM -  ImageMagick: Infinite loop in the ReadCAPTIONImage function
CVE-2017-11448 - MEDIUM -  ImageMagick: Info leak from from uninitialized memory in ReadJPEGImage function
CVE-2017-12432 - MEDIUM -  ImageMagick: Memory exhaustion in ReadPCXImage in coders/pcx.c
CVE-2017-12563 - MEDIUM -  ImageMagick: Memory exhaustion in the function ReadPSDImage
CVE-2017-6499 - MEDIUM -  ImageMagick: Memory leak in Magick++
CVE-2017-11447 - MEDIUM -  ImageMagick: Memory leak in ReadSCREENSHOTImage function in coders/screenshot.c
CVE-2017-7941 - MEDIUM -  ImageMagick: Memory leak in ReadSGIImage
CVE-2017-7943 - MEDIUM -  ImageMagick: Memory leak in ReadSVGImage
CVE-2017-9143 - MEDIUM -  ImageMagick: Memory leak in the REadARTImage function
CVE-2017-8343 - MEDIUM -  ImageMagick: Memory leak in the ReadAAIImage function
