CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2017-15232 - LOW -  libjpeg-turbo: NULL pointer dereference in jdpostct.c and jquant1.c
CVE-2020-17541 - LOW -  libjpeg-turbo: Stack-based buffer overflow in the "transform" component
CVE-2019-2201 - LOW -  libjpeg-turbo: several integer overflows and subsequent segfaults when attempting to compress/decompress gigapixel images
CVE-2018-11813 - LOW -  libjpeg: "cjpeg" utility large loop because read_pixel in rdtarga.c mishandles EOF
CVE-2020-14152 - LOW -  libjpeg: improper handling of max_memory_to_use setting can lead to excessive memory consumption
CVE-2018-14048 - LOW -  libpng: Segmentation fault in png.c:png_free_data function causing denial of service
CVE-2018-14550 - LOW -  libpng: Stack-based buffer overflow in contrib/pngminus/pnm2png.c:get_token() potentially leading to arbitrary code execution
CVE-2019-6129 - LOW -  libpng: memory leak of png_info struct in pngcp.c
CVE-2021-36087 - LOW -  libsepol: heap-based buffer overflow in ebitmap_match_any()
CVE-2021-36084 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36085 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36086 - LOW -  libsepol: use-after-free in cil_reset_classpermission()
CVE-2018-1000654 - LOW -  libtasn1: Infinite loop in _asn1_expand_object_id(ptree) leads to memory exhaustion
CVE-2020-8991 - LOW -  lvm2: memory leak in vg_lookup in daemons/lvmetad/lvmetad-core.c
CVE-2018-19211 - LOW -  ncurses: Null pointer dereference at function _nc_parse_entry in parse_entry.c
CVE-2021-39537 - LOW -  ncurses: heap-based buffer overflow in _nc_captoinfo() in captoinfo.c
CVE-2019-17594 - LOW -  ncurses: heap-based buffer overflow in the _nc_find_entry function in tinfo/comp_hash.c
CVE-2019-17595 - LOW -  ncurses: heap-based buffer overflow in the fmt_entry function in tinfo/comp_hash.c
CVE-2017-11697 - LOW -  nss: Floating Point Exception in __hash_open
CVE-2017-11698 - LOW -  nss: Heap-buffer-overflow in __get_page
CVE-2017-11696 - LOW -  nss: Heap-buffer-overflow in __hash_open
CVE-2017-11695 - LOW -  nss: Heap-buffer-overflow in alloc_segs
CVE-2018-12384 - LOW -  nss: ServerHello.random is all zeros when handling a v2-compatible ClientHello
CVE-2020-15719 - LOW -  openldap: Certificate validation incorrectly matches name against CN-ID
CVE-2017-14159 - LOW -  openldap: Privilege escalation via PID file manipulation
CVE-2017-17740 - LOW -  openldap: contrib/slapd-modules/nops/nops.c attempts to free stack buffer allowing remote attackers to cause a denial of service
CVE-2015-3276 - LOW -  openldap: incorrect multi-keyword mode cipherstring parsing
CVE-2021-3601 - LOW -  openssl: Certificate with CA:FALSE is accepted as valid CA cert
CVE-2020-1968 - LOW -  openssl: Information exposure when DH secret are reused across multiple TLS connections
CVE-2010-0928 - LOW -  openssl: RSA authentication weakness
CVE-2019-1563 - LOW -  openssl: information disclosure in PKCS7_dataDecode and CMS_decrypt_set1_pkey
CVE-2019-20838 - LOW -  pcre: Buffer over-read in JIT when UTF is disabled and \X or \R has fixed quantifier greater than 1
CVE-2017-11164 - LOW -  pcre: OP_KETRMAX feature in the match function in pcre_exec.c
CVE-2017-16231 - LOW -  pcre: self-recursive call in match() in pcre_exec.c leads to denial of service
CVE-2017-7245 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2017-7246 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2011-4116 - LOW -  perl: File::Temp insecure temporary file handling
CVE-2004-0971 - LOW -  security flaw
CVE-2013-4235 - LOW -  shadow-utils: TOCTOU race conditions by copying and removing directory trees
CVE-2019-19882 - LOW -  shadow-utils: local users can obtain root access because setuid programs are misconfigured
CVE-2018-7169 - LOW -  shadow-utils: newgidmap allows unprivileged user to drop supplementary groups potentially allowing privilege escalation
CVE-2017-13685 - LOW -  sqlite: Local DoS via dump_callback function
CVE-2020-11656 - LOW -  sqlite: use-after-free in the ALTER TABLE implementation
CVE-2020-13529 - LOW -  systemd: DHCP FORCERENEW authentication not implemented can cause a system running the DHCP client to have its network reconfigured
CVE-2018-6954 - LOW -  systemd: Mishandled symlinks in systemd-tmpfiles allows local users to obtain ownership of arbitrary files
CVE-2020-13776 - LOW -  systemd: Mishandles numerical usernames beginning with decimal digits or 0x followed by hexadecimal digits
CVE-2013-4392 - LOW -  systemd: TOCTOU race condition when updating file permissions and SELinux security contexts
CVE-2018-16888 - LOW -  systemd: kills privileged process if unprivileged PIDFile was tampered
CVE-2019-20386 - LOW -  systemd: memory leak in button_open() in login/logind-button.c when udev events are received
CVE-2019-3815 - LOW -  systemd: memory leak in journald-server.c introduced by fix for CVE-2018-16864
CVE-2021-20193 - LOW -  tar: Memory leak in read_header() in list.c
CVE-2005-2541 - LOW -  tar: does not properly warn the user when extracting setuid or setgid files
CVE-2019-9923 - LOW -  tar: null-pointer dereference in pax_decode_header in sparse.c
CVE-2021-4217 - LOW -  unzip: Null pointer dereference in Unicode strings code
CVE-2019-13232 - LOW -  unzip: overlapping of files in ZIP container leads to denial of service
CVE-2015-5224 - LOW -  util-linux: File name collision due to incorrect mkstemp use
CVE-2017-2616 - LOW -  util-linux: Sending SIGKILL to other processes with root privileges via su
CVE-2021-37600 - LOW -  util-linux: integer overflow can lead to buffer overflow in get_sem_elements() in sys-utils/ipcutils.c
CVE-2022-0563 - LOW -  util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline
CVE-2021-4209 - MEDIUM -  GnuTLS: Null pointer dereference in MD_UPDATE
CVE-2022-22747 - MEDIUM -  Mozilla: Crash when handling empty pkcs7 sequence
CVE-2018-0495 - MEDIUM -  ROHNP: Key Extraction Side Channel in Multiple Crypto Libraries
CVE-2020-13956 - MEDIUM -  apache-httpclient: incorrect handling of malformed authority component in request URIs
CVE-2020-27350 - MEDIUM -  apt: integer overflows and underflows while parsing .deb packages
CVE-2021-3468 - MEDIUM -  avahi: Local DoS by event-busy-loop from writing long lines to /run/avahi-daemon/socket
CVE-2021-3502 - MEDIUM -  avahi: reachable assertion in avahi_s_host_name_resolver_start when trying to resolve badly-formatted hostnames
CVE-2016-9401 - MEDIUM -  bash: popd controlled free
CVE-2016-3189 - MEDIUM -  bzip2: heap use after free in bzip2recover
CVE-2017-15422 - MEDIUM -  chromium-browser: integer overflow in icu
CVE-2021-4122 - MEDIUM -  cryptsetup: disable encryption via header rewrite
CVE-2017-18248 - MEDIUM -  cups: Invalid usernames handled in scheduler/ipp.c:add_job() allow remote attackers to cause a denial of service
CVE-2018-4181 - MEDIUM -  cups: Manipulation of cupsd.conf by a local attacker resulting in limited reads of arbitrary files as root
CVE-2018-4300 - MEDIUM -  cups: Session cookie generated by the CUPS web interface is easy to guess
CVE-2020-10001 - MEDIUM -  cups: access to uninitialized buffer in ipp.c
CVE-2022-27781 - MEDIUM -  curl: CERTINFO never-ending busy-loop
CVE-2022-30115 - MEDIUM -  curl: HSTS bypass via trailing dot
CVE-2021-22876 - MEDIUM -  curl: Leak of authentication credentials in URL via automatic Referer
CVE-2022-22576 - MEDIUM -  curl: OAUTH2 bearer bypass in connection re-use
CVE-2021-22947 - MEDIUM -  curl: Server responses received before STARTTLS processed after TLS handshake
CVE-2017-1000100 - MEDIUM -  curl: TFTP sends more than buffer size
CVE-2022-27782 - MEDIUM -  curl: TLS and SSH connection too eager reuse
CVE-2017-1000101 - MEDIUM -  curl: URL globbing out of bounds read
CVE-2022-27776 - MEDIUM -  curl: auth/cookie leak on redirect
CVE-2022-27779 - MEDIUM -  curl: cookie for trailing dot TLD
CVE-2022-27774 - MEDIUM -  curl: credential leak on redirect
CVE-2022-27780 - MEDIUM -  curl: percent-encoded path separator in URL host
CVE-2022-27778 - MEDIUM -  curl: removes wrong file on error
CVE-2020-12049 - MEDIUM -  dbus: denial of service via file descriptor leak
CVE-2019-5094 - MEDIUM -  e2fsprogs: Crafted ext4 partition leads to out-of-bounds write
CVE-2019-5188 - MEDIUM -  e2fsprogs: Out-of-bounds write in e2fsck/rehash.c
CVE-2022-25313 - MEDIUM -  expat: stack exhaustion in doctype parsing
CVE-2020-15999 - MEDIUM -  freetype: Heap-based buffer overflow due to integer truncation in Load_SBit_Png
CVE-2015-9383 - MEDIUM -  freetype: a heap-based buffer over-read in tt_cmap14_validate in sfnt/ttcmap.c may lead to a DoS
CVE-2015-9382 - MEDIUM -  freetype: mishandling ps_parser_skip_PS_token in an FT_New_Memory_Face operation in skip_comment, psaux/psobjs.c, leads to a buffer over-read
CVE-2017-11671 - MEDIUM -  gcc: GCC generates incorrect code for RDRAND/RDSEED intrinsics
CVE-2015-5276 - MEDIUM -  gcc: Predictable randomness from std::random_device
CVE-2017-12132 - MEDIUM -  glibc: Fragmentation attacks possible when EDNS0 is enabled
CVE-2021-3998 - MEDIUM -  glibc: Unexpected return value from realpath() could leak data based on the application
CVE-2017-12133 - MEDIUM -  glibc: Use-after-free read access in clntudp_call in sunrpc
CVE-2020-29562 - MEDIUM -  glibc: assertion failure in iconv when converting invalid UCS4
CVE-2019-25013 - MEDIUM -  glibc: buffer over-read in iconv when processing invalid multi-byte input sequences in the EUC-KR encoding
CVE-2016-10739 - MEDIUM -  glibc: getaddrinfo should reject IP addresses with trailing characters
CVE-2020-27618 - MEDIUM -  glibc: iconv when processing invalid multi-byte input sequences fails to advance the input state, which could result in an infinite loop
CVE-2020-10029 - MEDIUM -  glibc: stack corruption from crafted input in cosl, sinl, sincosl, and tanl functions
CVE-2018-10846 - MEDIUM -  gnutls: "Just in Time" PRIME + PROBE cache-based side channel attack can lead to plaintext recovery
CVE-2018-16868 - MEDIUM -  gnutls: Bleichenbacher-like side channel leakage in PKCS#1 v1.5 verification and padding oracle verification
CVE-2018-10844 - MEDIUM -  gnutls: HMAC-SHA-256 vulnerable to Lucky thirteen attack due to not enough dummy function calls
CVE-2018-10845 - MEDIUM -  gnutls: HMAC-SHA-384 vulnerable to Lucky thirteen attack due to use of wrong constant
CVE-2020-21913 - MEDIUM -  icu: Use after free in pkg_createWithAssemblyCode function in tools/pkgdata/pkgdata.cpp
CVE-2018-1000873 - MEDIUM -  jackson-modules-java8: DoS due to an Improper Input Validation
CVE-2017-11368 - MEDIUM -  krb5: Invalid S4U2Self or S4U2Proxy request causes assertion failure
CVE-2021-37750 - MEDIUM -  krb5: NULL pointer dereference in process_tgs_req() in kdc/do_tgs_req.c via a FAST inner body that lacks server field
CVE-2018-20217 - MEDIUM -  krb5: Reachable assertion in the KDC using S4U2Self requests
CVE-2016-3120 - MEDIUM -  krb5: S4U2Self KDC crash when anon is restricted
CVE-2015-2694 - MEDIUM -  krb5: issues in OTP and PKINIT kdcpreauth modules leading to requires_preauth bypass
CVE-2018-5729 - MEDIUM -  krb5: null dereference in kadmind or DN container check bypass by supplying special crafted data
CVE-2018-5710 - MEDIUM -  krb5: null pointer deference in strlen function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c
CVE-2016-3119 - MEDIUM -  krb5: null pointer dereference in kadmin
CVE-2018-16435 - MEDIUM -  lcms2: Integer overflow in AllocateDataSet() in cmscgats.c leading to heap-based buffer overflow
CVE-2020-14344 - MEDIUM -  libX11: Heap overflow in the X input method client
CVE-2017-2625 - MEDIUM -  libXdmcp: weak entropy usage for session keys
CVE-2019-13627 - MEDIUM -  libgcrypt: ECDSA timing attack allowing private key leak
CVE-2021-40528 - MEDIUM -  libgcrypt: ElGamal implementation allows plaintext recovery
CVE-2017-9526 - MEDIUM -  libgcrypt: Possible timing attack on EdDSA session key
CVE-2017-7526 - MEDIUM -  libgcrypt: Use of left-to-right sliding window method allows full RSA key recovery
CVE-2018-11212 - MEDIUM -  libjpeg-turbo: Divide By Zero in alloc_sarray function in jmemmgr.c
CVE-2018-1152 - MEDIUM -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2018-14498 - MEDIUM -  libjpeg-turbo: heap-based buffer over-read via crafted 8-bit BMP in get_8bit_row in rdbmp.c leads to denial of service
CVE-2018-11213 - MEDIUM -  libjpeg: Segmentation fault in get_text_gray_row function in rdppm.c
CVE-2018-11214 - MEDIUM -  libjpeg: Segmentation fault in get_text_rgb_row function in rdppm.c
CVE-2017-13729 - MEDIUM -  ncurses: Illegal address access in the _nc_save_str function
CVE-2017-13730 - MEDIUM -  ncurses: Illegal address access in the function _nc_read_entry_source()
CVE-2017-13734 - MEDIUM -  ncurses: Illegal address access in the function _nc_safe_strcat
CVE-2017-13732 - MEDIUM -  ncurses: Illegal address access in the function dump_uses()
CVE-2017-13733 - MEDIUM -  ncurses: Illegal address access in the function fmt_entry
CVE-2017-13731 - MEDIUM -  ncurses: Illegal address access in the function postprocess_termcap()
CVE-2018-19217 - MEDIUM -  ncurses: Null pointer dereference at function _nc_name_match
CVE-2018-16869 - MEDIUM -  nettle: Leaky data conversion exposing a manager oracle
CVE-2018-12404 - MEDIUM -  nss: Cache side-channel variant of the Bleichenbacher attack
CVE-2017-5462 - MEDIUM -  nss: DRBG flaw in NSS
CVE-2020-12401 - MEDIUM -  nss: ECDSA timing attack mitigation bypass
CVE-2016-9074 - MEDIUM -  nss: Insufficient timing side-channel resistance in divSpoiler
CVE-2018-18508 - MEDIUM -  nss: NULL pointer dereference in several CMS functions resulting in a denial of service
CVE-2020-12400 - MEDIUM -  nss: P-384 and P-521 implementation uses a side-channel vulnerable modular inversion function
CVE-2019-11727 - MEDIUM -  nss: PKCS#1 v1.5 signatures can be used for TLS 1.3
CVE-2020-6829 - MEDIUM -  nss: Side channel attack on ECDSA signature generation
CVE-2020-12402 - MEDIUM -  nss: Side channel vulnerabilities during RSA key generation
CVE-2020-12399 - MEDIUM -  nss: Timing attack on DSA signature generation
CVE-2017-9287 - MEDIUM -  openldap: Double free vulnerability in servers/slapd/back-mdb/search.c
CVE-2019-13057 - MEDIUM -  openldap: Information disclosure issue in slapd component
CVE-2019-1559 - MEDIUM -  openssl: 0-byte record padding oracle
CVE-2021-4160 - MEDIUM -  openssl: Carry propagation bug in the MIPS32 and MIPS64 squaring procedure
CVE-2016-7056 - MEDIUM -  openssl: ECDSA P-256 timing attack key recovery
CVE-2020-1971 - MEDIUM -  openssl: EDIPARTYNAME NULL pointer de-reference
CVE-2018-0739 - MEDIUM -  openssl: Handling of crafted recursive ASN.1 structures can cause a stack overflow and resulting denial of service
CVE-2017-3735 - MEDIUM -  openssl: Malformed X.509 IPAdressFamily could cause OOB read
CVE-2021-23841 - MEDIUM -  openssl: NULL pointer dereference in X509_issuer_and_serial_hash()
CVE-2021-3449 - MEDIUM -  openssl: NULL pointer dereference in signature_algorithms processing
CVE-2018-0737 - MEDIUM -  openssl: RSA key generation cache timing vulnerability in crypto/rsa/rsa_gen.c allows attackers to recover private keys
CVE-2018-5407 - MEDIUM -  openssl: Side-channel vulnerability on SMT/Hyper-Threading architectures (PortSmash)
CVE-2019-1547 - MEDIUM -  openssl: side-channel weak encryption vulnerability
CVE-2018-0734 - MEDIUM -  openssl: timing side channel attack in the DSA signature algorithm
CVE-2018-0735 - MEDIUM -  openssl: timing side channel attack in the ECDSA signature generation
CVE-2020-29362 - MEDIUM -  p11-kit: out-of-bounds read in p11_rpc_buffer_get_byte_array function in rpc-message.c
CVE-2020-14155 - MEDIUM -  pcre: Integer overflow when parsing callout numeric arguments
CVE-2017-7244 - MEDIUM -  pcre: invalid memory read in _pcre32_xclass (pcre_xclass.c)
CVE-2017-6512 - MEDIUM -  perl-File-Path: rmtree/remove_tree race condition
CVE-2019-16168 - MEDIUM -  sqlite: Division by zero in whereLoopAddBtreeIndex in sqlite3.c
CVE-2020-13631 - MEDIUM -  sqlite: Virtual table can be renamed into the name of one of its shadow tables
CVE-2021-45346 - MEDIUM -  sqlite: crafted SQL query allows a malicious user to obtain sensitive information
CVE-2019-19645 - MEDIUM -  sqlite: infinite recursion via certain types of self-referential views in conjunction with ALTER TABLE statements
CVE-2020-13434 - MEDIUM -  sqlite: integer overflow in sqlite3_str_vappendf function in printf.c
CVE-2021-20227 - MEDIUM -  sqlite: potential use-after-free bug when processing  a subquery with both a correlated WHERE clause and a "HAVING 0" clause and where the parent query is an aggregate
CVE-2019-6454 - MEDIUM -  systemd: Insufficient input validation in bus_process_object() resulting in PID 1 crash
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
CVE-2018-1049 - MEDIUM -  systemd: automount: access to automounted volumes can lock up
CVE-2021-33910 - MEDIUM -  systemd: uncontrolled allocation on the stack in function unit_name_path_escape leads to crash
CVE-2018-20482 - MEDIUM -  tar: Infinite read loop in sparse_dump_region function in sparse.c
CVE-2022-0529 - MEDIUM -  unzip: Heap out-of-bound writes and reads during conversion of wide string to local string
CVE-2022-0530 - MEDIUM -  unzip: SIGSEGV during the conversion of an utf-8 string to a local string
CVE-2014-9913 - MEDIUM -  unzip: methbuf[] buffer overflow in unzip's list_files()
CVE-2016-9844 - MEDIUM -  unzip: methbuf[] buffer overflow in zipinfo's zi_short()
CVE-2016-5011 - MEDIUM -  util-linux: Extended partition loop in MBR partition table leads to DOS
CVE-2017-2616 - MEDIUM -  util-linux: Sending SIGKILL to other processes with root privileges via su
CVE-2021-3995 - MEDIUM -  util-linux: Unauthorized unmount of FUSE filesystems belonging to users with similar uid
CVE-2021-3996 - MEDIUM -  util-linux: Unauthorized unmount of filesystems in libmount
CVE-2017-6508 - MEDIUM -  wget: CRLF injection in the url_parse function in url.c
CVE-2018-0494 - MEDIUM -  wget: Cookie injection allows malicious website to write arbitrary cookie entries into cookie jar
CVE-2021-31879 - MEDIUM -  wget: authorization header disclosure on redirect
DLA-1833-2 - UNKNOWN -  bzip2 - regression update
DLA-1417-1 - UNKNOWN -  ca-certificates - security update
DLA-1606-1 - UNKNOWN -  gcc-4.9 - bugfix update
DSA-4117-1 - UNKNOWN -  gcc-4.9 - update
DLA-1730-2 - UNKNOWN -  libssh2 - regression update
DSA-3793-2 - UNKNOWN -  shadow - regression update
DLA-1762-2 - UNKNOWN -  systemd - regression update
DLA-1625-1 - UNKNOWN -  tzdata - new upstream version
DLA-1744-1 - UNKNOWN -  tzdata - new upstream version
DLA-1957-1 - UNKNOWN -  tzdata - new upstream version
DLA-1563-1 - UNKNOWN -  tzdata - update
DLA-1846-2 - UNKNOWN -  unzip - regression update
