CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2019-15216 - MEDIUM -  kernel: null-pointer dereference in drivers/usb/misc/yurex.c driver
CVE-2019-9245 - MEDIUM -  kernel: out of bounds read due to a missing bounds check leads to local information disclosure
CVE-2019-9445 - MEDIUM -  kernel: out of bounds read due to missing bounds check in F2FS driver leads to local information disclosure
CVE-2019-9453 - MEDIUM -  kernel: out of bounds read in F2FS touch driver leads to local information disclosure
CVE-2017-18551 - MEDIUM -  kernel: out of bounds write in function i2c_smbus_xfer_emulated in drivers/i2c/i2c-core-smbus.c
CVE-2019-9454 - MEDIUM -  kernel: out of bounds write in i2c driver leads to local escalation of privilege
CVE-2021-0941 - MEDIUM -  kernel: out-of-bounds read in bpf_skb_change_head() of filter.c due to a use-after-free
CVE-2020-8647 - MEDIUM -  kernel: out-of-bounds read in in vc_do_resize function in drivers/tty/vt/vt.c
CVE-2021-0935 - MEDIUM -  kernel: out-of-bounds write due to a use-after-free in ip6_xmit() in ip6_output.c
CVE-2021-43975 - MEDIUM -  kernel: out-of-bounds write in hw_atl_utils_fw_rpc_wait() in drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_utils.c
CVE-2020-11565 - MEDIUM -  kernel: out-of-bounds write in mpol_parse_str function in mm/mempolicy.c
CVE-2021-3732 - MEDIUM -  kernel: overlayfs: Mounting overlayfs inside an unprivileged user namespace can reveal files
CVE-2021-3178 - MEDIUM -  kernel: path traversal in fs/nfsd/nfs3xdr.c may lead to Information Disclosure or RCE
CVE-2021-39648 - MEDIUM -  kernel: possible disclosure of memory due to a race condition in gadget_dev_desc_UDC_show() of configfs.c
CVE-2021-4002 - MEDIUM -  kernel: possible leak or coruption of data residing on hugetlbfs
CVE-2020-0431 - MEDIUM -  kernel: possible out of bounds write in kbd_keycode of keyboard.c
CVE-2022-1462 - MEDIUM -  kernel: possible race condition in drivers/tty/tty_buffers.c
CVE-2020-0305 - MEDIUM -  kernel: possible use-after-free due to a race condition in cdev_get of char_dev.c
CVE-2019-15030 - MEDIUM -  kernel: powerpc: local user can read vector registers of other users' processes via a Facility Unavailable exception
CVE-2018-20509 - MEDIUM -  kernel: print_binder_ref_olocked function in drivers/android/binder.c leads to information disclosure
CVE-2018-20510 - MEDIUM -  kernel: print_binder_transaction_ilocked() in drivers/android/binder.c leads to information disclosure
CVE-2021-28964 - MEDIUM -  kernel: race condition in get_old_root function in fs/btrfs/ctree.c because of a lack of locking on an extent buffer before a cloning operation
CVE-2022-1729 - MEDIUM -  kernel: race condition in perf_event_open leads to privilege escalation
CVE-2018-20449 - MEDIUM -  kernel: reading "callback=" lines in a debugfs file in drivers/dma/qcom/hidma_dbg.c results in information disclosure
CVE-2021-3669 - MEDIUM -  kernel: reading /proc/sysvipc/shm does not scale with large shared memory segment counts
CVE-2021-45095 - MEDIUM -  kernel: refcount leak in pep_sock_accept() in net/phonet/pep.c
CVE-2021-3772 - MEDIUM -  kernel: sctp: Invalid chunks may be used to remotely remove existing associations
CVE-2020-12770 - MEDIUM -  kernel: sg_write function lacks an sg_remove_request call in a certain failure case
CVE-2022-1975 - MEDIUM -  kernel: sleep in atomic bug when firmware download timeout
CVE-2020-25641 - MEDIUM -  kernel: soft-lockups in iov_iter_copy_from_user_atomic() could result in DoS
CVE-2020-4788 - MEDIUM -  kernel: speculation on incompletely validated data on IBM Power9
CVE-2022-0854 - MEDIUM -  kernel: swiotlb information leak with DMA_FROM_DEVICE
CVE-2020-12655 - MEDIUM -  kernel: sync of excessive duration via an XFS v5 image with crafted metadata
CVE-2019-20794 - MEDIUM -  kernel: task processes not being properly ended could lead to resource exhaustion
CVE-2021-3759 - MEDIUM -  kernel: unaccounted ipc objects in Linux kernel lead to breaking memcg limits and DoS attacks
CVE-2019-19947 - MEDIUM -  kernel: uninitialized memory allocation in drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c leading to information leak
CVE-2022-1016 - MEDIUM -  kernel: uninitialized registers on stack in nft_do_chain can cause kernel pointer leakage to UM
CVE-2020-13143 - MEDIUM -  kernel: usb: gadget: illegal array access in binding with UDC
CVE-2018-20169 - MEDIUM -  kernel: usb: missing size check in the __usb_get_extra_descriptor() leading to DoS
CVE-2022-1184 - MEDIUM -  kernel: use-after-free and memory errors in ext4 when mounting and operating on a corrupted image
CVE-2022-1974 - MEDIUM -  kernel: use-after-free in /net/nfc/core.c causes kernel crash by simulating nfc device from user-space
CVE-2020-10690 - MEDIUM -  kernel: use-after-free in cdev_put() when a PTP device is removed while it's chardev is open
CVE-2022-1198 - MEDIUM -  kernel: use-after-free in drivers/net/hamradio/6pack.c
CVE-2019-15214 - MEDIUM -  kernel: use-after-free in sound/core/init.c and sound/core/info.c
CVE-2020-10942 - MEDIUM -  kernel: vhost-net: stack overflow in get_raw_socket while checking sk_family field
CVE-2022-1789 - MEDIUM -  kernel: x86/kvm: NULL pointer dereference in  kvm_mmu_invpcid_gva
CVE-2021-4155 - MEDIUM -  kernel: xfs: raw block device data leak in XFS_IOC_ALLOCSP IOCTL
CVE-2018-1152 - MEDIUM -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2017-5969 - MEDIUM -  libxml2: Null pointer dereference in xmlSaveDoc implementation
CVE-2022-29824 - MEDIUM -  libxml2: integer overflows in xmlBuf and xmlBuffer lead to out-of-bounds write
CVE-2021-43519 - MEDIUM -  lua: stack overflow in lua_resume of ldo.c allows a DoS via a crafted script file
CVE-2021-0447 - MEDIUM -  null
CVE-2021-0937 - MEDIUM -  null
CVE-2019-6133 - MEDIUM -  polkit: Temporary auth hijacking via PID reuse and non-atomic fork
CVE-2019-10130 - MEDIUM -  postgresql: Selectivity estimators bypass row security policies
CVE-2021-23222 - MEDIUM -  postgresql: libpq processes unencrypted bytes from man-in-the-middle
CVE-2021-45346 - MEDIUM -  sqlite: crafted SQL query allows a malicious user to obtain sensitive information
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
DLA-2593-1 - UNKNOWN -  ca-certificates - whitelist Symantec CA
DLA-2948-1 - UNKNOWN -  debian-archive-keyring - security update
DLA-2759-1 - UNKNOWN -  gnutls28 - security update
DLA-2761-1 - UNKNOWN -  openssl1.0 - security update
DLA-2751-1 - UNKNOWN -  postgresql-9.6 - security update
DSA-4367-2 - UNKNOWN -  systemd - regression update
DLA-2963-1 - UNKNOWN -  tzdata - new timezone database
DLA-2424-1 - UNKNOWN -  tzdata - new upstream version
DLA-2509-1 - UNKNOWN -  tzdata - new upstream version
DLA-2542-1 - UNKNOWN -  tzdata - new upstream version
DLA-2797-1 - UNKNOWN -  tzdata - new upstream version
