CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2020-0466 - HIGH -  kernel: use after free in eventpoll.c may lead to escalation of privilege
CVE-2018-14625 - HIGH -  kernel: use-after-free Read in vhost_transport_send_pkt
CVE-2020-25220 - HIGH -  kernel: use-after-free because skcd->no_refcnt was not considered during the backport of CVE-2020-14356
CVE-2019-19768 - HIGH -  kernel: use-after-free in __blk_add_trace in kernel/trace/blktrace.c
CVE-2019-19377 - HIGH -  kernel: use-after-free in btrfs_queue_work in fs/btrfs/async-thread.c
CVE-2021-33033 - HIGH -  kernel: use-after-free in cipso_v4_genopt in net/ipv4/cipso_ipv4.c
CVE-2022-24958 - HIGH -  kernel: use-after-free in dev->buf release in drivers/usb/gadget/legacy/inode.c
CVE-2019-15917 - HIGH -  kernel: use-after-free in drivers/bluetooth/hci_ldisc.c
CVE-2020-36385 - HIGH -  kernel: use-after-free in drivers/infiniband/core/ucma.c ctx use-after-free
CVE-2020-8428 - HIGH -  kernel: use-after-free in fs/namei.c
CVE-2018-20976 - HIGH -  kernel: use-after-free in fs/xfs/xfs_super.c
CVE-2020-27786 - HIGH -  kernel: use-after-free in kernel midi subsystem
CVE-2020-8648 - HIGH -  kernel: use-after-free in n_tty_receive_buf_common function in drivers/tty/n_tty.c
CVE-2021-33034 - HIGH -  kernel: use-after-free in net/bluetooth/hci_event.c when destroying an hci_chan
CVE-2021-23134 - HIGH -  kernel: use-after-free in nfc sockets
CVE-2021-3483 - HIGH -  kernel: use-after-free in nosy driver in nosy_ioctl() in drivers/firewire/nosy.c when a device is added twice
CVE-2021-3715 - HIGH -  kernel: use-after-free in route4_change() in net/sched/cls_route.c
CVE-2019-25045 - HIGH -  kernel: use-after-free in the XFRM subsystem related to an xfrm_state_fini() panic
CVE-2021-39698 - HIGH -  kernel: use-after-free in the file polling implementation
CVE-2020-25669 - HIGH -  kernel: use-after-free read in sunkbd_reinit in drivers/input/keyboard/sunkbd.c
CVE-2021-3640 - HIGH -  kernel: use-after-free vulnerability in function sco_sock_sendmsg()
CVE-2019-14835 - HIGH -  kernel: vhost-net: guest to host kernel escape during migration
CVE-2020-35519 - HIGH -  kernel: x25_bind out-of-bounds read
CVE-2020-28196 - HIGH -  krb5: unbounded recursion via an ASN.1-encoded Kerberos message in lib/krb5/asn.1/asn1_encode.c may lead to DoS
CVE-2021-33560 - HIGH -  libgcrypt: mishandles ElGamal encryption because it lacks exponent blinding to address a side-channel attack against mpi_powm
CVE-2020-13790 - HIGH -  libjpeg-turbo: heap-based buffer over-read in get_rgb_row() in rdppm.c
CVE-2020-14152 - HIGH -  libjpeg: improper handling of max_memory_to_use setting can lead to excessive memory consumption
CVE-2019-3857 - HIGH -  libssh2: Integer overflow in SSH packet processing channel resulting in out of bounds write
CVE-2019-3856 - HIGH -  libssh2: Integer overflow in keyboard interactive handling resulting in out of bounds write
CVE-2019-3855 - HIGH -  libssh2: Integer overflow in transport read resulting in out of bounds write
CVE-2019-3863 - HIGH -  libssh2: Integer overflow in user authenticate keyboard interactive allows out-of-bounds writes
CVE-2019-17498 - HIGH -  libssh2: integer overflow in SSH_MSG_DISCONNECT logic in packet.c
CVE-2019-13115 - HIGH -  libssh2: integer overflow in kex_method_diffie_hellman_group_exchange_sha256_key_exchange in kex.c leads to out-of-bounds write
CVE-2021-3517 - HIGH -  libxml2: Heap-based buffer overflow in xmlEncodeEntitiesInternal() in entities.c
CVE-2017-16932 - HIGH -  libxml2: Infinite recursion in parameter entities
CVE-2018-14404 - HIGH -  libxml2: NULL pointer dereference in xmlXPathCompOpEval() function in xpath.c
CVE-2021-3516 - HIGH -  libxml2: Use-after-free in xmlEncodeEntitiesInternal() in entities.c
CVE-2021-3518 - HIGH -  libxml2: Use-after-free in xmlXIncludeDoProcess() in xinclude.c
CVE-2022-23308 - HIGH -  libxml2: Use-after-free of ID and IDREF attributes
CVE-2020-7595 - HIGH -  libxml2: infinite loop in xmlStringLenDecodeEntities in some end-of-file situations
CVE-2019-19956 - HIGH -  libxml2: memory leak in xmlParseBalancedChunkMemoryRecover in parser.c
CVE-2019-20388 - HIGH -  libxml2: memory leak in xmlSchemaPreRun in xmlschemas.c
CVE-2022-29458 - HIGH -  ncurses: segfaulting OOB read
CVE-2021-20305 - HIGH -  nettle: Out of bounds memory access in signature verification
CVE-2021-3580 - HIGH -  nettle: Remote crash in RSA decryption via manipulated ciphertext
CVE-2018-1000168 - HIGH -  nghttp2: Null pointer dereference when too large ALTSVC frame is received
CVE-2020-11080 - HIGH -  nghttp2: overly large SETTINGS frames can lead to DoS
CVE-2020-36230 - HIGH -  openldap: Assertion failure in ber_next_element in decode.c
CVE-2021-27212 - HIGH -  openldap: Assertion failure in slapd in the issuerAndThisUpdateCheck function
CVE-2020-36222 - HIGH -  openldap: Assertion failure in slapd in the saslAuthzTo validation
CVE-2020-36226 - HIGH -  openldap: Denial of service via length miscalculation in slap_parse_user
CVE-2020-36225 - HIGH -  openldap: Double free in the saslAuthzTo processing
CVE-2020-36227 - HIGH -  openldap: Infinite loop in slapd with the cancel_extop Cancel operation
CVE-2020-36228 - HIGH -  openldap: Integer underflow in issuerAndThisUpdateCheck in schema_init.c
CVE-2020-36221 - HIGH -  openldap: Integer underflow in serialNumberAndIssuerCheck in schema_init.c
CVE-2020-36224 - HIGH -  openldap: Invalid pointer free in the saslAuthzTo processing
CVE-2020-25692 - HIGH -  openldap: NULL pointer dereference for unauthenticated packet in slapd
CVE-2020-36223 - HIGH -  openldap: Out-of-bounds read in Values Return Filter
CVE-2020-36229 - HIGH -  openldap: Type confusion in ad_keystring in ad.c
CVE-2020-25710 - HIGH -  openldap: assertion failure in CSN normalization with invalid input
CVE-2020-25709 - HIGH -  openldap: assertion failure in Certificate List syntax validation
CVE-2020-12243 - HIGH -  openldap: denial of service via nested boolean expressions in LDAP search filters
CVE-2019-1543 - HIGH -  openssl: ChaCha20-Poly1305 with long nonces
CVE-2022-0778 - HIGH -  openssl: Infinite loop in BN_mod_sqrt() reachable when parsing certificates
CVE-2021-3712 - HIGH -  openssl: Read buffer overruns processing ASN.1 strings
CVE-2021-23840 - HIGH -  openssl: integer overflow in CipherUpdate
CVE-2020-29361 - HIGH -  p11-kit: integer overflow when allocating memory for arrays or attributes and object identifiers
CVE-2019-13638 - HIGH -  patch: OS shell command injection when processing crafted patch files
CVE-2018-20969 - HIGH -  patch: do_ed_script in pch.c does not block strings beginning with a ! character
CVE-2020-16156 - HIGH -  perl-CPAN: Bypass of verification of signatures in CHECKSUMS files
CVE-2020-10878 - HIGH -  perl: corruption of intermediate language state of compiled regular expression due to integer overflow leads to DoS
CVE-2020-12723 - HIGH -  perl: corruption of intermediate language state of compiled regular expression due to recursive S_study_chunk() calls leads to DoS
CVE-2020-10543 - HIGH -  perl: heap-based buffer overflow in regular expression compiler leads to DoS
CVE-2022-1552 - HIGH -  postgresql: Autovacuum, REINDEX, and others omit "security restricted operation" sandbox
CVE-2021-32027 - HIGH -  postgresql: Buffer overrun from integer overflow in array subscripting calculations
CVE-2020-25695 - HIGH -  postgresql: Multiple features escape "security restricted operation" sandbox
CVE-2020-25694 - HIGH -  postgresql: Reconnection can downgrade connection security settings
CVE-2019-10208 - HIGH -  postgresql: TYPE in pg_temp executes arbitrary SQL during SECURITY DEFINER execution
CVE-2020-14350 - HIGH -  postgresql: Uncontrolled search path element in CREATE EXTENSION
CVE-2020-25696 - HIGH -  postgresql: psql's \gset allows overwriting specially treated variables
CVE-2021-23214 - HIGH -  postgresql: server processes unencrypted bytes from man-in-the-middle
CVE-2018-8740 - HIGH -  sqlite: NULL pointer dereference with databases with schema corrupted with CREATE TABLE AS allows for denial of service
CVE-2020-13630 - HIGH -  sqlite: Use-after-free in fts3EvalNextRow in ext/fts3/fts3.c
CVE-2019-9936 - HIGH -  sqlite: heap-based buffer over-read in function fts5HashEntrySort in sqlite3.c
CVE-2020-11655 - HIGH -  sqlite: malformed window-function query leads to DoS
CVE-2019-9937 - HIGH -  sqlite: null-pointer dereference in function fts5ChunkIterate in sqlite3.c
CVE-2019-5827 - HIGH -  sqlite: out-of-bounds access due to the use of 32-bit memory allocator interfaces
CVE-2019-20218 - HIGH -  sqlite: selectExpander in select.c proceeds with WITH stack unwinding even after a parsing error
CVE-2020-13871 - HIGH -  sqlite: use-after-free in resetAccumulator in select.c
CVE-2019-3842 - HIGH -  systemd: Spoofing of XDG_SEAT allows for actions to be checked against "allow_active" instead of "allow_any"
CVE-2018-15686 - HIGH -  systemd: line splitting via fgets() allows for state injection during daemon-reexec
CVE-2019-3843 - HIGH -  systemd: services with DynamicUser can create SUID/SGID binaries
CVE-2019-3844 - HIGH -  systemd: services with DynamicUser can get new privileges and create SGID binaries
CVE-2018-16864 - HIGH -  systemd: stack overflow when calling syslog from a command with long cmdline
CVE-2018-16865 - HIGH -  systemd: stack overflow when receiving many journald entries
CVE-2020-1712 - HIGH -  systemd: use-after-free when asynchronous polkit queries are performed
CVE-2018-1000035 - HIGH -  unzip: Heap-based buffer overflow in fileio.c:UzpPassword function allows code execution
CVE-2016-2779 - HIGH -  util-linux: runuser tty hijack via TIOCSTI ioctl
CVE-2018-25032 - HIGH -  zlib: A flaw found in zlib when compressing (not decompressing) certain inputs
CVE-2007-0086 - LOW -  CVE-2007-0086 affecting package httpd 2.4.46
CVE-2007-6755 - LOW -  Dual_EC_DRBG: weak pseudo random number generator
CVE-2018-9234 - LOW -  GnuPG: Unenforced configuration allows for apparently valid certifications actually signed by signing subkeys
CVE-2011-3389 - LOW -  HTTPS: block-wise chosen-plaintext attack against SSL/TLS (BEAST)
CVE-2015-2877 - LOW -  Kernel: Cross-VM ASL INtrospection (CAIN)
CVE-2017-12618 - LOW -  apr-util: Out-of-bounds access in corrupted SDBM database
CVE-2019-18276 - LOW -  bash: when effective UID is not equal to its real UID the saved UID is not dropped
CVE-2017-9756 - LOW -  binutils: Address violation in aarch64_ext_ldst_reglist function when disassembling corrupt aarch64 binary
CVE-2017-9744 - LOW -  binutils: Address violation in sh_elf_set_mach_from_flags function when disassembling a corrupt SH binary
CVE-2017-9753 - LOW -  binutils: Address violation in versados_mkobject function when disassembling a corrupt versados binary
CVE-2017-17125 - LOW -  binutils: Buffer over-read in the _bfd_elf_get_symbol_version_string function
CVE-2018-8945 - LOW -  binutils: Crash in elf.c:bfd_section_from_shdr() with crafted executable
CVE-2017-15025 - LOW -  binutils: Divide-by-zero in decode_line_info
CVE-2021-3487 - LOW -  binutils: Excessive debug section size can cause excessive memory consumption in bfd's dwarf2.c read_section()
CVE-2017-14938 - LOW -  binutils: Excessive memory allocation in _bfd_elf_slurp_version_tables
CVE-2017-15996 - LOW -  binutils: Excessive memory allocation in elfcomm.c
CVE-2017-17122 - LOW -  binutils: Excessive memory allocation in the dump_relocs_in_section function
CVE-2017-9749 - LOW -  binutils: Global buffer over-read in *regs* macros when disassembling corrupt bfin binary
CVE-2017-9755 - LOW -  binutils: Global buffer over-read in opcodes/i386-dis.c while checking invalid registers
CVE-2017-9750 - LOW -  binutils: Global buffer over-read in opcodes/rx-decode.opc when disassembling a corrupt RX binary
CVE-2017-9742 - LOW -  binutils: Global buffer over-read in print_insn_score16 function while disassembling corrupt score binary
CVE-2017-9743 - LOW -  binutils: Global buffer over-read in print_insn_score32 function while disassembling corrupt score binary
CVE-2017-9745 - LOW -  binutils: Heap buffer over-read in _bfd_vms_slurp_etir function when handling VMS alpha binaries
CVE-2017-9746 - LOW -  binutils: Heap buffer over-read in disassemble_bytes function when disassembling a corrupt binary
CVE-2017-9752 - LOW -  binutils: Heap buffer over-read in f_bfd_vms_get_value function when processing a corrupt Alpha VMA binary
CVE-2017-17124 - LOW -  binutils: Heap buffer overflow in the _bfd_coff_read_string_table function
CVE-2017-9041 - LOW -  binutils: Heap buffer overflow in the process_mips_specific function
CVE-2017-15021 - LOW -  binutils: Heap-based buffer over-read in bfd_get_debug_link_info_1
CVE-2017-17080 - LOW -  binutils: Heap-based buffer over-read in bfd_getl32
CVE-2017-14130 - LOW -  binutils: Heap-based buffer over-read in the _bfd_elf_parse_attributes function
CVE-2017-14939 - LOW -  binutils: Heap-based buffer over-read in the decode_line_info
CVE-2017-14128 - LOW -  binutils: Heap-based buffer over-read in the decode_line_info function
CVE-2017-14129 - LOW -  binutils: Heap-based buffer over-read in the read_section function
CVE-2021-20284 - LOW -  binutils: Heap-based buffer overflow in _bfd_elf_slurp_secondary_reloc_section in elf.c
CVE-2018-19931 - LOW -  binutils: Heap-based buffer overflow in bfd_elf32_swap_phdr_in function resulting in a denial of service
CVE-2020-35448 - LOW -  binutils: Heap-based buffer overflow in bfd_getl_signed_32() in libbfd.c because sh_entsize is not validated in _bfd_elf_slurp_secondary_reloc_section() in elf.c
CVE-2017-15020 - LOW -  binutils: Heap-based buffer overflow in parse_die
CVE-2017-9038 - LOW -  binutils: Heap-buffer overflow in the byte_get_little_endian
CVE-2019-1010204 - LOW -  binutils: Improper Input Validation, Signed/Unsigned Comparison, Out-of-bounds Read in gold/fileread.cc and elfcpp/elfcpp_file.h leads to denial of service
CVE-2017-14934 - LOW -  binutils: Infinite loop in process_debug_info
CVE-2017-14933 - LOW -  binutils: Infinite loop in read_formatted_entries
CVE-2017-14932 - LOW -  binutils: Infinite loop in the decode_line_info
CVE-2017-15024 - LOW -  binutils: Infinite recursion in find_abstract_instance_name
CVE-2018-19932 - LOW -  binutils: Integer overflow due to the IS_CONTAINED_BY_LMA macro resulting in a denial of service
CVE-2017-16831 - LOW -  binutils: Integer overflow in coffgen.c
CVE-2018-18483 - LOW -  binutils: Integer overflow in cplus-dem.c:get_count() allows for denial of service
CVE-2018-20671 - LOW -  binutils: Integer overflow in load_specific_debug_section function
CVE-2017-16828 - LOW -  binutils: Integer overflow in the display_debug_frames function
CVE-2017-16827 - LOW -  binutils: Invalid free in the aout_get_external_symbols function
CVE-2017-16826 - LOW -  binutils: Invalid memory access in the coff_slurp_line_table function
CVE-2017-17126 - LOW -  binutils: Invalid memory access in the load_debug_section function
CVE-2017-15938 - LOW -  binutils: Invalid memory read in find_abstract_instance_name
CVE-2017-9042 - LOW -  binutils: Invalid variable type in readelf.c
CVE-2017-17121 - LOW -  binutils: Memory access violation via a crafted COFF binary
CVE-2017-9039 - LOW -  binutils: Memory consumption via many program headers
CVE-2017-15225 - LOW -  binutils: Memory leak in _bfd_dwarf2_cleanup_debug_info
CVE-2017-14930 - LOW -  binutils: Memory leak in decode_line_info
CVE-2017-13716 - LOW -  binutils: Memory leak with the C++ symbol demangler routine in libiberty
CVE-2018-18606 - LOW -  binutils: NULL pointer dereference in _bfd_add_merge_section in merge_strings function in merge.c
CVE-2020-35507 - LOW -  binutils: NULL pointer dereference in bfd_pef_parse_function_stubs function in bfd/pef.c
CVE-2020-35495 - LOW -  binutils: NULL pointer dereference in bfd_pef_parse_symbols function in bfd/pef.c
CVE-2020-35496 - LOW -  binutils: NULL pointer dereference in bfd_pef_scan_start_address function in bfd/pef.c
CVE-2017-15022 - LOW -  binutils: NULL pointer dereference in dwarf2.c
CVE-2018-20651 - LOW -  binutils: NULL pointer dereference in elf_link_add_object_symbols function resulting in a denial of service
CVE-2018-18607 - LOW -  binutils: NULL pointer dereference in elf_link_input_bfd in elflink.c
CVE-2018-17794 - LOW -  binutils: NULL pointer dereference in libiberty/cplus-dem.c:work_stuff_copy_to_from() via crafted input
CVE-2017-15023 - LOW -  binutils: NULL pointer dereference in read_formatted_entries
CVE-2017-17123 - LOW -  binutils: NULL pointer dereference in the coff_slurp_reloc_table function
CVE-2017-9040 - LOW -  binutils: NULL pointer dereference in the process_mips_specific_function
CVE-2017-14940 - LOW -  binutils: NULL pointer dereference in the scan_unit_for_symbols
CVE-2018-12697 - LOW -  binutils: NULL pointer dereference in work_stuff_copy_to_from in cplus-dem.c.
CVE-2020-16599 - LOW -  binutils: Null Pointer Dereference in _bfd_elf_get_symbol_version_string could result in DoS
CVE-2020-16593 - LOW -  binutils: Null Pointer Dereference in scan_unit_for_symbols could result in DoS
CVE-2017-16829 - LOW -  binutils: Out-of-bounds read in the _bfd_elf_parse_gnu_properties function
CVE-2017-9044 - LOW -  binutils: Out-of-bounds read in the print_symbol_for_build_attribute function
CVE-2021-20197 - LOW -  binutils: Race window allows users to own arbitrary files
CVE-2018-18700 - LOW -  binutils: Recursive Stack Overflow within function d_name, d_encoding, and d_local_name in cp-demangle.c
CVE-2017-16832 - LOW -  binutils: Segmentation fault in the pe_bfd_read_buildid function
CVE-2017-16830 - LOW -  binutils: Segmentation fault in the print_gnu_property_note function
CVE-2017-9043 - LOW -  binutils: Shift exponent too large for type unsigned long in readelf.c
CVE-2018-9138 - LOW -  binutils: Stack Exhaustion in the the C++ demangling functions provided by libiberty
CVE-2018-17985 - LOW -  binutils: Stack consumption problem caused by the cplus_demangle_type
CVE-2018-18484 - LOW -  binutils: Stack exhaustion in cp-demangle.c allows for denial of service
CVE-2017-9747 - LOW -  binutils: Stack-based buffer over-read in ieee_archive_p function while disassembling corrupt IEEE binary
CVE-2017-9748 - LOW -  binutils: Stack-based buffer over-read in ieee_object_p function
CVE-2017-9751 - LOW -  binutils: Stack-based buffer over-read in opcodes/rl78-decode.opc when disassembling a corrupt RL78 binary
CVE-2017-9754 - LOW -  binutils: Stack-based buffer over-read in process_otr function
CVE-2018-9996 - LOW -  binutils: Stack-overflow in libiberty/cplus-dem.c causes crash
CVE-2018-13033 - LOW -  binutils: Uncontrolled Resource Consumption in execution of nm
CVE-2018-12934 - LOW -  binutils: Uncontrolled Resource Consumption in remember_Ktype in cplus-dem.c
CVE-2018-20623 - LOW -  binutils: Use-after-free in the error function
CVE-2019-17450 - LOW -  binutils: denial of service via crafted ELF file
CVE-2020-16590 - LOW -  binutils: double free vulnerability in process_symbol_table could result in DoS
CVE-2019-9073 - LOW -  binutils: excessive memory allocation in function _bfd_elf_slurp_version_tables in elf.c
CVE-2018-12698 - LOW -  binutils: excessive memory consumption in demangle_template in cplus-dem.c
CVE-2018-17360 - LOW -  binutils: heap-based buffer over-read in bfd_getl32 in libbfd.c
CVE-2019-9070 - LOW -  binutils: heap-based buffer over-read in function d_expression_1 in cp-demangle.c
CVE-2018-18605 - LOW -  binutils: heap-based buffer over-read in sec_merge_hash_lookup in merge.c
CVE-2021-3549 - LOW -  binutils: heap-based buffer overflow in avr_elf32_load_records_from_section() via large section parameter
CVE-2020-35493 - LOW -  binutils: heap-based buffer overflow in bfd_pef_parse_function_stubs function in bfd/pef.c via crafted PEF file
CVE-2018-12699 - LOW -  binutils: heap-based buffer overflow in finish_stab in stabs.c
CVE-2019-9075 - LOW -  binutils: heap-based buffer overflow in function _bfd_archive_64_bit_slurp_armap in archive64.c
CVE-2019-9077 - LOW -  binutils: heap-based buffer overflow in function process_mips_specific in readelf.c
CVE-2018-18701 - LOW -  binutils: infinite recursion in next_is_type_qual and cplus_demangle_type functions in cp-demangle.c
CVE-2019-14444 - LOW -  binutils: integer overflow in function apply_relocation in readelf.c
CVE-2019-14250 - LOW -  binutils: integer overflow in simple-object-elf.c leads to a heap-based buffer overflow
CVE-2019-17451 - LOW -  binutils: integer overflow leading to a SEGV in _bfd_dwarf2_find_nearest_line in dwarf2.c
CVE-2018-1000876 - LOW -  binutils: integer overflow leads to heap-based buffer overflow in objdump
CVE-2018-17358 - LOW -  binutils: invalid memory access in _bfd_stab_section_find_nearest_line in syms.c
CVE-2018-17359 - LOW -  binutils: invalid memory access in bfd_zalloc in opncls.c
CVE-2018-18309 - LOW -  binutils: invalid memory address dereference in read_reloc in reloc.c
CVE-2020-16591 - LOW -  binutils: invalid read in process_symbol_table could result in DoS
CVE-2018-20002 - LOW -  binutils: memory leak in _bfd_generic_read_minisymbols function in syms.c
CVE-2019-9074 - LOW -  binutils: out-of-bound read in function bfd_getl32 in libbfd.c
CVE-2019-12972 - LOW -  binutils: out-of-bounds read in setup_group in bfd/elf.c
CVE-2021-45078 - LOW -  binutils: out-of-bounds write in stab_xcoff_builtin_type() in stabs.c
CVE-2021-20294 - LOW -  binutils: stack buffer overflow WRITE may lead to a DoS via a crafted ELF
CVE-2019-9071 - LOW -  binutils: stack consumption in function d_count_templates_scopes in cp-demangle.c
CVE-2021-3530 - LOW -  binutils: stack memory exhaustion in demangle_path() in rust-demangle.c
CVE-2020-35494 - LOW -  binutils: usage of unitialized heap in tic4x_print_cond function in opcodes/tic4x-dis.c
CVE-2020-16592 - LOW -  binutils: use-after-free in bfd_hash_lookup could result in DoS
CVE-2016-2781 - LOW -  coreutils: Non-privileged session can escape to the parent session in chroot
CVE-2017-18018 - LOW -  coreutils: race condition vulnerability in chown and chgrp
CVE-2021-22924 - LOW -  curl: Bad connection reuse due to flawed path name checks
CVE-2021-22922 - LOW -  curl: Content not matching hash in Metalink is not being discarded
CVE-2020-8284 - LOW -  curl: FTP PASV command response can cause curl to connect to arbitrary host
CVE-2021-22923 - LOW -  curl: Metalink download sends credentials
CVE-2021-22898 - LOW -  curl: TELNET stack contents disclosure
CVE-2013-0340 - LOW -  expat: internal entity expansion
CVE-2021-46195 - LOW -  gcc: uncontrolled recursion in libiberty/rust-demangle.c
CVE-2019-1010180 - LOW -  gdb: buffer overflow while opening an ELF for debugging leads to Dos, information dislosure and code execution
CVE-2018-16428 - LOW -  glib2: NULL pointer dereference in g_markup_parse_context_end_parse() function in gmarkup.c
CVE-2018-16429 - LOW -  glib2: Out-of-bounds read in g_markup_parse_context_parse() in gmarkup.c
CVE-2012-0039 - LOW -  glib2: hash table collisions CPU usage DoS
CVE-2019-1010024 - LOW -  glibc: ASLR bypass using cache of thread stack and heap
CVE-2017-15804 - LOW -  glibc: Buffer overflow during unescaping of user names with the ~ operator
CVE-2018-11237 - LOW -  glibc: Buffer overflow in __mempcpy_avx512_no_vzeroupper
CVE-2017-15670 - LOW -  glibc: Buffer overflow in glob with GLOB_TILDE
CVE-2019-6488 - LOW -  glibc: Incorrect attempt to use a 64-bit register for size_t in assembly codes results in segmentation fault
CVE-2018-11236 - LOW -  glibc: Integer overflow in stdlib/canonicalize.c on 32-bit architectures leading to stack-based buffer overflow
CVE-2019-19126 - LOW -  glibc: LD_PREFER_MAP_32BIT_EXEC not ignored in setuid binaries
CVE-2017-15671 - LOW -  glibc: Memory leak in glob with GLOB_TILDE
CVE-2021-27645 - LOW -  glibc: Use-after-free in addgetnetgrentX function in netgroupcache.c
CVE-2010-4756 - LOW -  glibc: glob implementation can cause excessive CPU and memory consumption due to crafted glob expressions
CVE-2016-10228 - LOW -  glibc: iconv program can hang when invoked with the -c option
CVE-2019-1010025 - LOW -  glibc: information disclosure of heap addresses of pthread_created thread
CVE-2019-7309 - LOW -  glibc: memcmp function incorrectly returns zero
CVE-2015-8985 - LOW -  glibc: potential denial of service in pop_fail_stack()
CVE-2019-1010023 - LOW -  glibc: running ldd on malicious ELF leads to code execution because of wrong size computation
CVE-2020-6096 - LOW -  glibc: signed comparison vulnerability in the ARMv7 memcpy function
CVE-2019-1010022 - LOW -  glibc: stack guard protection bypass
CVE-2018-20796 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-9192 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-14855 - LOW -  gnupg2: OpenPGP Key Certification Forgeries with SHA-1
CVE-2003-1581 - LOW -  httpd: Injection of arbitrary text into log files when DNS resolution is enabled
CVE-2008-0456 - LOW -  httpd: mod_negotiation CRLF injection via untrusted file names in directories with MultiViews enabled
CVE-2019-12379 - LOW -  kernel:  memory leak in con_insert_unipair in drivers/tty/vt/consolemap.c
CVE-2019-19060 - LOW -  kernel: A memory leak in the adis_update_scan_mode() function in drivers/iio/imu/adis_buffer.c allows for a DoS
CVE-2019-19061 - LOW -  kernel: A memory leak in the adis_update_scan_mode_burst() function in drivers/iio/imu/adis_buffer.c allows for a DoS
CVE-2019-19054 - LOW -  kernel: A memory leak in the cx23888_ir_probe() function in drivers/media/pci/cx23885/cx23888-ir.c allows attackers to cause a DoS
CVE-2019-19064 - LOW -  kernel: A memory leak in the fsl_lpspi_probe() function in drivers/spi/spi-fsl-lpspi.c allows for a DoS
CVE-2019-19070 - LOW -  kernel: A memory leak in the spi_gpio_probe() function in drivers/spi/spi-gpio.c allows for a DoS
CVE-2017-13694 - LOW -  kernel: ACPI node and node_ext cache leak
CVE-2017-11472 - LOW -  kernel: ACPI operand cache leak in acpi_ns_terminate()
CVE-2017-13693 - LOW -  kernel: ACPI operand cache leak in dsutils.c
CVE-2017-13695 - LOW -  kernel: ACPI operand cache leak in nseval.c
CVE-2017-12762 - LOW -  kernel: Buffer overflow due to unbounded strcpy in ISDN I4L driver
CVE-2019-19046 - LOW -  kernel: Denial Of Service in the __ipmi_bmc_register() function in drivers/char/ipmi/ipmi_msghandler.c
CVE-2017-9986 - LOW -  kernel: Double fetch in the intr function in sound/oss/msnd_pinnacle.c
CVE-2022-25265 - LOW -  kernel: Executable Space Protection Bypass
CVE-2019-19067 - LOW -  kernel: Four memory leaks in the acp_hw_init() function in drivers/gpu/drm/amd/amdgpu/amdgpu_acp.c allow for a DoS
CVE-2020-24586 - LOW -  kernel: Fragmentation cache not cleared on reconnection
CVE-2014-9900 - LOW -  kernel: Info leak in uninitialized structure ethtool_wolinfo in ethtool_get_wol()
CVE-2017-0630 - LOW -  kernel: Information disclosure vulnerability in kernel trace subsystem
CVE-2018-13053 - LOW -  kernel: Integer overflow in the alarm_timer_nsleep function
CVE-2018-17977 - LOW -  kernel: Mishandled interactions among XFRM Netlink messages, IPPROTO_AH packets, and IPPROTO_IP packets resulting in a denial of service
CVE-2019-3701 - LOW -  kernel: Missing check in net/can/gw.c:can_can_gw_rcv() allows for crash by users with CAP_NET_ADMIN
CVE-2018-8043 - LOW -  kernel: NULL pointer dereference in drivers/net/phy/mdio-bcm-unimac.c:unimac_mdio_probe() can lead to denial of service
CVE-2018-12928 - LOW -  kernel: NULL pointer dereference in hfs_ext_read_extent in hfs.ko
CVE-2020-24587 - LOW -  kernel: Reassembling fragments encrypted under different keys
CVE-2008-4609 - LOW -  kernel: TCP protocol vulnerabilities from Outpost24
CVE-2019-19057 - LOW -  kernel: Two memory leaks in the mwifiex_pcie_init_evt_ring() function in drivers/net/wireless/marvell/mwifiex/pcie.c allows for a DoS
CVE-2019-19063 - LOW -  kernel: Two memory leaks in the rtl_usb_probe() function in drivers/net/wireless/realtek/rtlwifi/usb.c allow for a DoS
CVE-2022-1734 - LOW -  kernel: Use-After-Free in NFC driver in nfcmrvl_nci_unregister_dev when simulating NFC device from user-space
CVE-2018-9465 - LOW -  kernel: Use-after-free in drivers/android/binder.c
CVE-2021-21781 - LOW -  kernel: arm: SIGPAGE information disclosure vulnerability
CVE-2020-35501 - LOW -  kernel: audit not logging access to syscall open_by_handle_at for users with CAP_DAC_READ_SEARCH capability
CVE-2012-4542 - LOW -  kernel: block: default SCSI command filter does not accomodate commands overlap across device classes
CVE-2020-29371 - LOW -  kernel: crafted romfs filesystem leaks uninitialized memory to userspace
CVE-2019-19049 - LOW -  kernel: dos in unittest_data_add() function in drivers/of/unittest.c
CVE-2019-12456 - LOW -  kernel: double fetch in the MPT3COMMAND case in _ctl_ioctl_main in drivers/scsi/mpt3sas/mpt3sas_ctl.c
CVE-2021-38205 - LOW -  kernel: drivers/net/ethernet/xilinx/xilinx_emaclite.c prints the real IOMEM pointer
CVE-2020-12656 - LOW -  kernel: gss_mech_free in net/sunrpc/auth_gss/gss_mech_switch.c in the rpcsec_gss_krb5 implementation lacks certain domain_release calls, leading to a memory leak.
CVE-2020-11725 - LOW -  kernel: improper handling of private_size*count multiplication due to count=info->owner typo
