CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2021-37600 - LOW -  util-linux: integer overflow can lead to buffer overflow in get_sem_elements() in sys-utils/ipcutils.c
CVE-2022-0563 - LOW -  util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline
GHSA-5h9g-x5rv-25wg - MEDIUM -  Cross-site scripting vulnerability in TinyMCE
GHSA-5vm8-hhgr-jcjp - MEDIUM -  Cross-site scripting vulnerability in TinyMCE
GHSA-vrv8-v4w8-f95h - MEDIUM -  Cross-site scripting vulnerability in TinyMCE
GHSA-w7jx-j77m-wp65 - MEDIUM -  Cross-site scripting vulnerability in TinyMCE
GHSA-r8hm-w5f7-wj39 - MEDIUM -  Cross-site scripting vulnerability in TinyMCE plugins
CVE-2021-4209 - MEDIUM -  GnuTLS: Null pointer dereference in MD_UPDATE
GHSA-r8wq-qrxc-hmcm - MEDIUM -  ReDoS in LDAP schema parser
GHSA-xf5p-87ch-gxw2 - MEDIUM -  Regular Expression Denial of Service in marked
NSWG-ECO-101 - MEDIUM -  Sanitization bypass using HTML Entities
GHSA-jgpv-4h4c-xhw3 - MEDIUM -  Uncontrolled Resource Consumption in pillow
CVE-2022-27781 - MEDIUM -  curl: CERTINFO never-ending busy-loop
CVE-2022-22576 - MEDIUM -  curl: OAUTH2 bearer bypass in connection re-use
CVE-2021-22947 - MEDIUM -  curl: Server responses received before STARTTLS processed after TLS handshake
CVE-2022-27782 - MEDIUM -  curl: TLS and SSH connection too eager reuse
CVE-2022-27776 - MEDIUM -  curl: auth/cookie leak on redirect
CVE-2022-27774 - MEDIUM -  curl: credential leak on redirect
CVE-2019-25013 - MEDIUM -  glibc: buffer over-read in iconv when processing invalid multi-byte input sequences in the EUC-KR encoding
CVE-2020-27618 - MEDIUM -  glibc: iconv when processing invalid multi-byte input sequences fails to advance the input state, which could result in an infinite loop
CVE-2020-10029 - MEDIUM -  glibc: stack corruption from crafted input in cosl, sinl, sincosl, and tanl functions
CVE-2020-15802 - MEDIUM -  hardware: BLURtooth: "Dual mode" hardware using CTKD are vulnerable to key overwrite
CVE-2020-11022 - MEDIUM -  jquery: Cross-site scripting due to improper injQuery.htmlPrefilter method
CVE-2015-9251 - MEDIUM -  jquery: Cross-site scripting via cross-domain ajax requests
CVE-2019-11358 - MEDIUM -  jquery: Prototype pollution in object's prototype leading to denial of service, remote code execution, or property injection
CVE-2020-11023 - MEDIUM -  jquery: Untrusted code execution via <option> tag in HTML passed to DOM manipulation methods
CVE-2022-1652 - MEDIUM -  kernel: A concurrency use-after-free in bad_flp_intr
CVE-2020-26555 - MEDIUM -  kernel: Bluetooth BR/EDR PIN Pairing procedure is vulnerable to an impersonation attack
CVE-2020-12363 - MEDIUM -  kernel: Improper input validation in some Intel(R) Graphics Drivers
CVE-2019-16089 - MEDIUM -  kernel: Improper return check in nbd_genl_status function in drivers/block/nbd.c
CVE-2022-0171 - MEDIUM -  kernel: KVM: cache incoherence issue in SEV API may lead to kernel crash
CVE-2022-0812 - MEDIUM -  kernel: NFS over RDMA random memory leakage
CVE-2021-44879 - MEDIUM -  kernel: NULL pointer dereference in folio_mark_dirty() via a crafted f2fs image
CVE-2022-1205 - MEDIUM -  kernel: Null pointer dereference and use after free in net/ax25/ax25_timer.c
CVE-2020-12364 - MEDIUM -  kernel: Null pointer dereference in some Intel(R) Graphics Drivers
CVE-2022-0400 - MEDIUM -  kernel: Out of bounds read in the smc protocol stack
CVE-2019-15794 - MEDIUM -  kernel: Overlayfs in the Linux kernel and shiftfs  not restoring original value on error leading to a refcount underflow
CVE-2021-3714 - MEDIUM -  kernel: Remote Page Deduplication Attacks
CVE-2022-1204 - MEDIUM -  kernel: Use after free in net/ax25/af_ax25.c
CVE-2020-26145 - MEDIUM -  kernel: accepting plaintext broadcast fragments as full frames
CVE-2020-36516 - MEDIUM -  kernel: an off-path attacker may inject data or terminate a victim's TCP session
CVE-2021-4159 - MEDIUM -  kernel: another kernel ptr leak vulnerability via BPF in coerce_reg_to_size
CVE-2020-27835 - MEDIUM -  kernel: child process is able to access parent mm through hfi dev file handle
CVE-2022-1280 - MEDIUM -  kernel: concurrency use-after-free between drm_setmaster_ioctl and drm_mode_getresources
CVE-2020-14304 - MEDIUM -  kernel: ethtool when reading eeprom of device could lead to memory leak
CVE-2020-16120 - MEDIUM -  kernel: incorrect unprivileged overlayfs permission checking may lead to information disclosure
CVE-2020-36310 - MEDIUM -  kernel: infinite loop in set_memory_region_test in arch/x86/kvm/svm/svm.c for certain nested page faults
CVE-2022-0494 - MEDIUM -  kernel: information leak in  scsi_ioctl()
CVE-2021-33061 - MEDIUM -  kernel: insufficient control flow management for the Intel(R) 82599 Ethernet Controllers and Adapters may lead to DoS
CVE-2022-0480 - MEDIUM -  kernel: memcg does not limit the number of POSIX file locks allowing memory exhaustion
CVE-2022-30594 - MEDIUM -  kernel: mishandled seccomp permissions
CVE-2020-26141 - MEDIUM -  kernel: not verifying TKIP MIC of fragmented frames
CVE-2021-3669 - MEDIUM -  kernel: reading /proc/sysvipc/shm does not scale with large shared memory segment counts
CVE-2021-3894 - MEDIUM -  kernel: sctp: local DoS: unprivileged user can cause BUG()
CVE-2020-26541 - MEDIUM -  kernel: security bypass in certs/blacklist.c and certs/system_keyring.c
CVE-2021-4037 - MEDIUM -  kernel: security regression for CVE-2018-13405
CVE-2022-0854 - MEDIUM -  kernel: swiotlb information leak with DMA_FROM_DEVICE
CVE-2019-20794 - MEDIUM -  kernel: task processes not being properly ended could lead to resource exhaustion
CVE-2021-3759 - MEDIUM -  kernel: unaccounted ipc objects in Linux kernel lead to breaking memcg limits and DoS attacks
CVE-2022-1016 - MEDIUM -  kernel: uninitialized registers on stack in nft_do_chain can cause kernel pointer leakage to UM
CVE-2022-1184 - MEDIUM -  kernel: use-after-free and memory errors in ext4 when mounting and operating on a corrupted image
CVE-2019-15213 - MEDIUM -  kernel: use-after-free caused by malicious USB device in drivers/media/usb/dvb-usb/dvb-usb-init.c
CVE-2022-1198 - MEDIUM -  kernel: use-after-free in drivers/net/hamradio/6pack.c
CVE-2019-13627 - MEDIUM -  libgcrypt: ECDSA timing attack allowing private key leak
CVE-2022-1354 - MEDIUM -  libtiff: heap-buffer-overflow in TIFFReadRawDataStriped() in tiffinfo.c
CVE-2022-1622 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1623 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1355 - MEDIUM -  libtiff: stack-buffer-overflow in tiffcp.c in main()
CVE-2016-9318 - MEDIUM -  libxml2: XML External Entity vulnerability
CVE-2022-29824 - MEDIUM -  libxml2: integer overflows in xmlBuf and xmlBuffer lead to out-of-bounds write
CVE-2020-15366 - MEDIUM -  nodejs-ajv: prototype pollution via crafted JSON schema in ajv.validate function
CVE-2021-3918 - MEDIUM -  nodejs-json-schema: Prototype pollution vulnerability
CVE-2020-12401 - MEDIUM -  nss: ECDSA timing attack mitigation bypass
CVE-2020-12400 - MEDIUM -  nss: P-384 and P-521 implementation uses a side-channel vulnerable modular inversion function
CVE-2020-6829 - MEDIUM -  nss: Side channel attack on ECDSA signature generation
CVE-2022-1419 - MEDIUM -  null
CVE-2019-12973 - MEDIUM -  openjpeg: denial of service in function opj_t1_encode_cblks in openjp2/t1.c
CVE-2021-29338 - MEDIUM -  openjpeg: out-of-bounds write due to an integer overflow in opj_compress.c
CVE-2022-1122 - MEDIUM -  openjpeg: segmentation fault in opj2_decompress due to uninitialized pointer
CVE-2020-14155 - MEDIUM -  pcre: Integer overflow when parsing callout numeric arguments
CVE-2022-27337 - MEDIUM -  poppler: A logic error in the Hints::Hints function can cause denial of service
CVE-2020-35655 - MEDIUM -  python-pillow: Buffer over-read in SGI RLE image reader
CVE-2021-28678 - MEDIUM -  python-pillow: Excessive looping in BLP image reader
CVE-2021-28675 - MEDIUM -  python-pillow: Excessive memory allocation in PSD image reader
CVE-2021-25292 - MEDIUM -  python-pillow: Regular expression DoS in PDF format parser
CVE-2020-10378 - MEDIUM -  python-pillow: an out-of-bounds read in libImaging/PcxDecode.c can occur when reading PCX files
CVE-2022-22816 - MEDIUM -  python-pillow: buffer over-read during initialization of ImagePath.Path in path_getbbox() in path.c
CVE-2022-22815 - MEDIUM -  python-pillow: improperly initializes ImagePath.Path in path_getbbox() in path.c
CVE-2020-10177 - MEDIUM -  python-pillow: multiple out-of-bounds reads in libImaging/FliDecode.c
CVE-2020-10994 - MEDIUM -  python-pillow: multiple out-of-bounds reads via a crafted JP2 file
CVE-2021-3572 - MEDIUM -  python-pip: Incorrect handling of unicode separators in git references
CVE-2020-13631 - MEDIUM -  sqlite: Virtual table can be renamed into the name of one of its shadow tables
CVE-2021-45346 - MEDIUM -  sqlite: crafted SQL query allows a malicious user to obtain sensitive information
CVE-2019-19924 - MEDIUM -  sqlite: incorrect sqlite3WindowRewrite() error handling leads to mishandling certain parser-tree rewriting
CVE-2019-19645 - MEDIUM -  sqlite: infinite recursion via certain types of self-referential views in conjunction with ALTER TABLE statements
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
CVE-2022-1210 - MEDIUM -  tiff: Malicious file leads to a denial of service in TIFF File Handler
CVE-2020-28935 - MEDIUM -  unbound: symbolic link traversal when writing PID file
PYSEC-2020-77 - UNKNOWN -  null
PYSEC-2020-78 - UNKNOWN -  null
