CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2017-9076 - HIGH -  kernel: net: IPv6 DCCP implementation mishandles inheritance
CVE-2017-9074 - HIGH -  kernel: net: IPv6 fragmentation implementation of nexthdr field may be associated with an invalid option
CVE-2016-8399 - HIGH -  kernel: net: Out of bounds stack read in memcpy_fromiovec
CVE-2017-6346 - HIGH -  kernel: net: Race condition in net/packet/af_packet.c
CVE-2020-12351 - HIGH -  kernel: net: bluetooth: type confusion while processing AMP packets
CVE-2017-9075 - HIGH -  kernel: net: sctp_v6_create_accept_sk function mishandles inheritance
CVE-2017-9077 - HIGH -  kernel: net: tcp_v6_syn_recv_sock function mishandles inheritance
CVE-2016-9806 - HIGH -  kernel: netlink: double-free in netlink_dump
CVE-2021-20322 - HIGH -  kernel: new DNS Cache Poisoning Attack based on ICMP fragment needed packets replies
CVE-2018-16884 - HIGH -  kernel: nfs: use-after-free in svc_process_common()
CVE-2017-7645 - HIGH -  kernel: nfsd: Incorrect handling of long RPC replies
CVE-2017-18509 - HIGH -  kernel: not checking sk_type and protocol in net/ipv6/ip6mr.c leads to general protection fault, or arbitrary code execution
CVE-2019-12818 - HIGH -  kernel: null-pointer dereference in function nfc_llcp_build_tlv in net/nfc/llcp_commands.c
CVE-2022-1671 - HIGH -  kernel: null-ptr-deref bugs in net/rxrpc/server_key.c in rxrpc_preparse_s
CVE-2021-3739 - HIGH -  kernel: null-ptr-dereference bug in btrfs_rm_device in fs/btrfs/volumes.c
CVE-2017-1000371 - HIGH -  kernel: offset2lib allows for the stack guard page to be jumped over
CVE-2017-1000370 - HIGH -  kernel: offset2lib patch protection bypass
CVE-2019-15117 - HIGH -  kernel: out of bounds memory access in parse_audio_mixer_unit in sound/usb/mixer.c
CVE-2021-3743 - HIGH -  kernel: out-of-bound Read in qrtr_endpoint_post in net/qrtr/qrtr.c
CVE-2018-10878 - HIGH -  kernel: out-of-bound write in ext4_init_block_bitmap function with a crafted ext4 image
CVE-2019-15927 - HIGH -  kernel: out-of-bounds in function build_audio_procunit in sound/usb/mixer.c
CVE-2021-45469 - HIGH -  kernel: out-of-bounds memory access in __f2fs_setxattr() in fs/f2fs/xattr.c when an inode has an invalid last xattr entry
CVE-2021-27364 - HIGH -  kernel: out-of-bounds read in libiscsi module
CVE-2020-9383 - HIGH -  kernel: out-of-bounds read in set_fdc in drivers/block/floppy.c
CVE-2021-33200 - HIGH -  kernel: out-of-bounds reads and writes due to enforcing incorrect limits for pointer arithmetic operations by BPF verifier
CVE-2021-0512 - HIGH -  kernel: out-of-bounds write due to a heap buffer overflow in __hidinput_change_resolution_multipliers() of hid-input.c
CVE-2019-19816 - HIGH -  kernel: out-of-bounds write in __btrfs_map_block in fs/btrfs/volumes.c
CVE-2019-19814 - HIGH -  kernel: out-of-bounds write in __remove_dirty_segment in fs/f2fs/segment.c
CVE-2019-19378 - HIGH -  kernel: out-of-bounds write in index_rbio_pages in fs/btrfs/raid56.c
CVE-2021-22555 - HIGH -  kernel: out-of-bounds write in xt_compat_target_from_user() in net/netfilter/x_tables.c
CVE-2021-3493 - HIGH -  kernel: overlayfs file system caps privilege escalation
CVE-2020-14351 - HIGH -  kernel: performance counters race condition use-after-free
CVE-2017-1000405 - HIGH -  kernel: pmd can become dirty without going through a COW cycle
CVE-2020-0430 - HIGH -  kernel: possible out-of-bounds read in skb_headlen of /include/linux/skbuff.h
CVE-2022-0330 - HIGH -  kernel: possible privileges escalation due to missing TLB flush
CVE-2021-3752 - HIGH -  kernel: possible use-after-free in bluetooth module
CVE-2022-26490 - HIGH -  kernel: potential buffer overflows in EVT_TRANSACTION in st21nfca
CVE-2021-37576 - HIGH -  kernel: powerpc: KVM guest OS users can cause host OS memory corruption
CVE-2020-29369 - HIGH -  kernel: race condition between expand_downwards and expand_upwards and page-table free operations from an munmap call
CVE-2021-32399 - HIGH -  kernel: race condition for removal of the HCI controller
CVE-2020-25668 - HIGH -  kernel: race condition in fg_console can lead to use-after-free in con_font_op
CVE-2021-3609 - HIGH -  kernel: race condition in net/can/bcm.c leads to local privilege escalation
CVE-2018-20836 - HIGH -  kernel: race condition in smp_task_timedout() and smp_task_done() in drivers/scsi/libsas/sas_expander.c leads to use-after-free
CVE-2022-1048 - HIGH -  kernel: race condition in snd_pcm_hw_free leading to use-after-free
CVE-2018-7566 - HIGH -  kernel: race condition in snd_seq_write() may lead to UAF or OOB-access
CVE-2021-39686 - HIGH -  kernel: race condition in the Android binder driver could lead to incorrect security checks
CVE-2021-40490 - HIGH -  kernel: race condition was discovered in ext4_write_inline_data_end in fs/ext4/inline.c in the ext4 subsystem
CVE-2021-26708 - HIGH -  kernel: race conditions caused by wrong locking in net/vmw_vsock/af_vsock.c
CVE-2018-5332 - HIGH -  kernel: rds_message_alloc_sgs() function doesn't validate value used during DMA page allocation causes heap out-of-bounds write
CVE-2020-25670 - HIGH -  kernel: refcount leak in llcp_sock_bind()
CVE-2020-25671 - HIGH -  kernel: refcount leak in llcp_sock_connect()
CVE-2020-14381 - HIGH -  kernel: referencing inode of removed superblock in get_futex_key() causes UAF
CVE-2022-0435 - HIGH -  kernel: remote stack overflow via kernel panic on systems using TIPC may lead to DoS
CVE-2019-17666 - HIGH -  kernel: rtl_p2p_noa_ie in drivers/net/wireless/realtek/rtlwifi/ps.c in the Linux kernel lacks a certain upper-bound check, leading to a buffer overflow
CVE-2017-13168 - HIGH -  kernel: scsi: sg driver can improperly access userspace memory
CVE-2019-2054 - HIGH -  kernel: seccompass mechanism bypass
CVE-2021-33909 - HIGH -  kernel: size_t-to-int conversion vulnerability in the filesystem layer
CVE-2020-36386 - HIGH -  kernel: slab out-of-bounds read in hci_extended_inquiry_result_evt() in net/bluetooth/hci_event.c
CVE-2021-42008 - HIGH -  kernel: slab out-of-bounds write in decode_data() in drivers/net/hamradio/6pack.c
CVE-2020-1749 - HIGH -  kernel: some ipv6 protocols not encrypted over ipsec tunnel
CVE-2017-1000251 - HIGH -  kernel: stack buffer overflow in the native Bluetooth stack
CVE-2018-14633 - HIGH -  kernel: stack-based buffer overflow in chap_server_compute_md5() in iscsi target
CVE-2018-12931 - HIGH -  kernel: stack-based out-of-bounds write in ntfs_attr_find in the ntfs.ko
CVE-2018-12930 - HIGH -  kernel: stack-based out-of-bounds write in ntfs_end_buffer_async_read in the ntfs.ko
CVE-2019-11479 - HIGH -  kernel: tcp: excessive resource consumption for TCP connections with low MSS allows remote denial of service
CVE-2020-29368 - HIGH -  kernel: the copy-on-write implementation can grant unintended write access because of a race condition in a THP mapcount check
CVE-2020-24394 - HIGH -  kernel: umask not applied on filesystem without ACL support
CVE-2020-0030 - HIGH -  kernel: use after free due to a race condition in binder driver leads to local privilege escalation
CVE-2019-9458 - HIGH -  kernel: use after free due to race condition in the video driver leads to local privilege escalation
CVE-2017-6074 - HIGH -  kernel: use after free in dccp protocol
CVE-2020-0466 - HIGH -  kernel: use after free in eventpoll.c may lead to escalation of privilege
CVE-2022-24122 - HIGH -  kernel: use-after-free and privilege escalation in kernel/ucount.c when unprivileged user namespaces are enabled
CVE-2018-10879 - HIGH -  kernel: use-after-free detected in ext4_xattr_set_entry with a crafted file
CVE-2021-4028 - HIGH -  kernel: use-after-free in RDMA listen()
CVE-2019-19768 - HIGH -  kernel: use-after-free in __blk_add_trace in kernel/trace/blktrace.c
CVE-2020-0423 - HIGH -  kernel: use-after-free in binder_release_work of binder.c due to improper locking may lead to local escalation of privilege
CVE-2019-19377 - HIGH -  kernel: use-after-free in btrfs_queue_work in fs/btrfs/async-thread.c
CVE-2021-33033 - HIGH -  kernel: use-after-free in cipso_v4_genopt in net/ipv4/cipso_ipv4.c
CVE-2019-19770 - HIGH -  kernel: use-after-free in debugfs_remove in fs/debugfs/inode.c
CVE-2022-24958 - HIGH -  kernel: use-after-free in dev->buf release in drivers/usb/gadget/legacy/inode.c
CVE-2019-15917 - HIGH -  kernel: use-after-free in drivers/bluetooth/hci_ldisc.c
CVE-2020-36385 - HIGH -  kernel: use-after-free in drivers/infiniband/core/ucma.c ctx use-after-free
CVE-2016-10905 - HIGH -  kernel: use-after-free in fs/gfs2/rgrp.c
CVE-2018-20976 - HIGH -  kernel: use-after-free in fs/xfs/xfs_super.c
CVE-2016-10906 - HIGH -  kernel: use-after-free in functions arc_emac_tx and arc_emac_tx_clean in drivers/net/ethernet/arc/emac_main.c
CVE-2021-20226 - HIGH -  kernel: use-after-free in io_uring feature
CVE-2020-27786 - HIGH -  kernel: use-after-free in kernel midi subsystem
CVE-2020-8648 - HIGH -  kernel: use-after-free in n_tty_receive_buf_common function in drivers/tty/n_tty.c
CVE-2021-33034 - HIGH -  kernel: use-after-free in net/bluetooth/hci_event.c when destroying an hci_chan
CVE-2018-25015 - HIGH -  kernel: use-after-free in net/sctp/socket.c for a held lock after a peel off
CVE-2021-23134 - HIGH -  kernel: use-after-free in nfc sockets
CVE-2021-3483 - HIGH -  kernel: use-after-free in nosy driver in nosy_ioctl() in drivers/firewire/nosy.c when a device is added twice
CVE-2021-3715 - HIGH -  kernel: use-after-free in route4_change() in net/sched/cls_route.c
CVE-2017-15115 - HIGH -  kernel: use-after-free in sctp_cmp_addr_exact
CVE-2022-1055 - HIGH -  kernel: use-after-free in tc_new_tfilter() in net/sched/cls_api.c
CVE-2021-43057 - HIGH -  kernel: use-after-free in the SELinux handler for PTRACE_TRACEME
CVE-2021-44733 - HIGH -  kernel: use-after-free in the TEE subsystem
CVE-2019-25045 - HIGH -  kernel: use-after-free in the XFRM subsystem related to an xfrm_state_fini() panic
CVE-2021-39698 - HIGH -  kernel: use-after-free in the file polling implementation
CVE-2018-14734 - HIGH -  kernel: use-after-free in ucma_leave_multicast in drivers/infiniband/core/ucma.c
CVE-2020-25669 - HIGH -  kernel: use-after-free read in sunkbd_reinit in drivers/input/keyboard/sunkbd.c
CVE-2020-36387 - HIGH -  kernel: use-after-free related to io_async_task_func() reference holding in fs/io_uring.c
CVE-2021-3640 - HIGH -  kernel: use-after-free vulnerability in function sco_sock_sendmsg()
CVE-2021-3501 - HIGH -  kernel: userspace applications can misuse the KVM API to cause a write of 16 bytes at an offset up to 32 GB from vcpu->run
CVE-2017-13166 - HIGH -  kernel: v4l2: disabled memory access protection mechanism allowing privilege escalation
CVE-2019-14835 - HIGH -  kernel: vhost-net: guest to host kernel escape during migration
CVE-2020-35519 - HIGH -  kernel: x25_bind out-of-bounds read
CVE-2021-36222 - HIGH -  krb5: Sending a request containing PA-ENCRYPTED-CHALLENGE padata element without using FAST could result in NULL dereference in KDC which leads to DoS
CVE-2020-28196 - HIGH -  krb5: unbounded recursion via an ASN.1-encoded Kerberos message in lib/krb5/asn.1/asn1_encode.c may lead to DoS
CVE-2016-10165 - HIGH -  lcms2: Out-of-bounds read in Type_MLU_Read()
CVE-2018-14598 - HIGH -  libX11: Crash on invalid reply in XListExtensions in ListExt.c
CVE-2020-14363 - HIGH -  libX11: integer overflow leads to double free in locale handling
CVE-2017-7961 - HIGH -  libcroco: Undefined behavior issue in cr_tknzr_parse_rgb function
CVE-2017-10140 - HIGH -  libdb: Reads DB_CONFIG from the current working directory
CVE-2016-10197 - HIGH -  libevent: Out-of-bounds read in search_make_new()
CVE-2016-10196 - HIGH -  libevent: Stack-buffer overflow in evutil_parse_sockaddr_port()
CVE-2018-20030 - HIGH -  libexif: Input validation issue resulting in a denial of service
CVE-2016-6328 - HIGH -  libexif: Integer overflow in parsing MNOTE entry data of the input file
CVE-2020-0198 - HIGH -  libexif: integer overflow in exif_data_load_data_content function in exif-data.c
CVE-2020-0181 - HIGH -  libexif: integer overflow in exif_data_load_data_thumbnail function in exif-data.c
CVE-2019-9278 - HIGH -  libexif: out of bounds write in exif-data.c
CVE-2020-13114 - HIGH -  libexif: unrestricted size in handling Canon EXIF MakerNote data can lead to consumption of large amounts of compute time
CVE-2020-13113 - HIGH -  libexif: use of uninitialized memory in EXIF Makernote handling can lead to crashes and use-after-free
CVE-2021-33560 - HIGH -  libgcrypt: mishandles ElGamal encryption because it lacks exponent blinding to address a side-channel attack against mpi_powm
CVE-2020-13790 - HIGH -  libjpeg-turbo: heap-based buffer over-read in get_rgb_row() in rdppm.c
CVE-2016-3616 - HIGH -  libjpeg: null pointer dereference in cjpeg
CVE-2016-10087 - HIGH -  libpng: NULL pointer dereference in png_set_text_2()
CVE-2019-3857 - HIGH -  libssh2: Integer overflow in SSH packet processing channel resulting in out of bounds write
CVE-2019-3856 - HIGH -  libssh2: Integer overflow in keyboard interactive handling resulting in out of bounds write
CVE-2019-3855 - HIGH -  libssh2: Integer overflow in transport read resulting in out of bounds write
CVE-2019-3863 - HIGH -  libssh2: Integer overflow in user authenticate keyboard interactive allows out-of-bounds writes
CVE-2019-17498 - HIGH -  libssh2: integer overflow in SSH_MSG_DISCONNECT logic in packet.c
CVE-2019-13115 - HIGH -  libssh2: integer overflow in kex_method_diffie_hellman_group_exchange_sha256_key_exchange in kex.c leads to out-of-bounds write
CVE-2017-10790 - HIGH -  libtasn1: NULL pointer dereference in the _asn1_check_identifier function
CVE-2017-6891 - HIGH -  libtasn1: Stack-based buffer overflow in asn1_find_node()
CVE-2017-10688 - HIGH -  libtiff: Assertion abort in the TIFFWriteDirectoryTagCheckedLong8Array function
CVE-2017-7598 - HIGH -  libtiff: Divide-by-zero in tif_dirread.c
CVE-2016-8331 - HIGH -  libtiff: FAX IFD Entry Parsing Type Confusion
CVE-2017-7596 - HIGH -  libtiff: Float out of range issue in tif_dir.c
CVE-2017-7597 - HIGH -  libtiff: Float out of range issue in tif_dirread.c
CVE-2018-16335 - HIGH -  libtiff: Heap-based buffer overflow in ChopUpSingleUncompressedStrip in tif_dirread.c
CVE-2020-35524 - HIGH -  libtiff: Heap-based buffer overflow in TIFF2PDF tool
CVE-2016-10092 - HIGH -  libtiff: Heap-based buffer overflow in _TIFFFax3fillruns
CVE-2017-9935 - HIGH -  libtiff: Heap-based buffer overflow in t2p_write_pdf function
CVE-2018-12900 - HIGH -  libtiff: Heap-based buffer overflow in the cpSeparateBufToContigBuf function resulting in a denial of service or possibly code execution
CVE-2016-10271 - HIGH -  libtiff: Heap-based buffer overflow in tif_fax3.c
CVE-2016-10272 - HIGH -  libtiff: Heap-based buffer overflow in tif_next.c
CVE-2017-11335 - HIGH -  libtiff: Heap-based buffer overflow in tiff2pdf
CVE-2018-17795 - HIGH -  libtiff: Heap-based buffer overflow in tiff2pdf.c:t2p_write_pdf()
CVE-2016-10270 - HIGH -  libtiff: Heap-based buffer overflow in tiff_read.c
CVE-2016-10269 - HIGH -  libtiff: Heap-based buffer overflow in tiff_unix.c
CVE-2017-17095 - HIGH -  libtiff: Heap-based buffer overflow in tools/pal2rgb.c can lead to denial of service
CVE-2016-10093 - HIGH -  libtiff: Integer overflow in DECLAREreadFunc
CVE-2018-17100 - HIGH -  libtiff: Integer overflow in multiply_ms in tools/ppm2tiff.c
CVE-2020-35523 - HIGH -  libtiff: Integer overflow in tif_getimage.c
CVE-2017-7592 - HIGH -  libtiff: Left shift of unsigned char without a cast
CVE-2017-12944 - HIGH -  libtiff: Mishandled memory allocation for short files in the TIFFReadDirEntryArray function
CVE-2016-10094 - HIGH -  libtiff: Off-by-one error in t2p_readwrite_pdf_image_tile() causing heap buffer overflow
CVE-2016-9453 - HIGH -  libtiff: Out-of-bounds access in t2p_readwrite_pdf_image_tile()
CVE-2016-9297 - HIGH -  libtiff: Out-of-bounds heap read in _TIFFPrintField (tif_print.c:127)
CVE-2016-5314 - HIGH -  libtiff: Out-of-bounds write in PixarLogDecode() function
CVE-2018-18557 - HIGH -  libtiff: Out-of-bounds write in tif_jbig.c
CVE-2017-7601 - HIGH -  libtiff: Signed integer overflow in tif_jpeg.c
CVE-2017-7602 - HIGH -  libtiff: Signed integer overflow in tif_read.c
CVE-2018-17101 - HIGH -  libtiff: Two out-of-bounds writes in cpTags in tools/tiff2bw.c and tools/pal2rgb.c
CVE-2017-7600 - HIGH -  libtiff: Unsigned char out of range in tif_dirwrite.c
CVE-2017-7599 - HIGH -  libtiff: Unsigned short out of range in tif_dirwrite.c
CVE-2020-19131 - HIGH -  libtiff: a buffer overflow via the "invertImage()" may lead to DoS
CVE-2016-3623 - HIGH -  libtiff: divide by zero in the rgb2ycybr tool
CVE-2022-0891 - HIGH -  libtiff: heap buffer overflow in extractImageSection
CVE-2018-8905 - HIGH -  libtiff: heap-based buffer overflow in tif_lzw.c:LZWDecodeCompat() allows for denial of service
CVE-2019-17546 - HIGH -  libtiff: integer overflow leading to heap-based buffer overflow in tif_getimage.c
CVE-2019-6128 - HIGH -  libtiff: memory leak in TIFFFdOpen function in tif_unix.c when using pal2rgb
CVE-2016-5323 - HIGH -  libtiff: more tiffcrop readSeparateTilesIntoBuffer() memory corruption
CVE-2016-3624 - HIGH -  libtiff: out of bounds write in the rgb2ycybr tool
CVE-2016-3658 - HIGH -  libtiff: out-of-bounds read in the TIFFWriteDirectoryTagLongLong8Array function
CVE-2016-3633 - HIGH -  libtiff: out-of-bounds read in the _setrow function
CVE-2016-3634 - HIGH -  libtiff: out-of-bounds read in the tagCompare function
CVE-2016-3632 - HIGH -  libtiff: out-of-bounds write in _TIFFVGetField function
CVE-2016-3990 - HIGH -  libtiff: out-of-bounds write in horizontalDifference8()
CVE-2016-3991 - HIGH -  libtiff: out-of-bounds write in loadImage() function
CVE-2016-3945 - HIGH -  libtiff: out-of-bounds write in the tiff2rgba tool
CVE-2016-3631 - HIGH -  libtiff: thumbnail tool out-of-bounds read vulnerabilities
CVE-2016-5652 - HIGH -  libtiff: tiff2pdf JPEG Compression Tables Heap Buffer Overflow
CVE-2017-13194 - HIGH -  libvpx:  denial of service (DoS) in vpx/src/vpx_image.c file
CVE-2020-0034 - HIGH -  libvpx: Out of bounds read in vp8_decode_frame in decodeframe.c
CVE-2019-9232 - HIGH -  libvpx: Out of bounds read in vp8_norm table
CVE-2020-36332 - HIGH -  libwebp: excessive memory allocation when reading a file
CVE-2017-9047 - HIGH -  libxml2: Buffer overflow in function xmlSnprintfElementContent
CVE-2017-0663 - HIGH -  libxml2: Heap buffer overflow in xmlAddID
CVE-2017-9050 - HIGH -  libxml2: Heap-based buffer over-read in function xmlDictAddString
CVE-2017-9049 - HIGH -  libxml2: Heap-based buffer over-read in function xmlDictComputeFastKey
CVE-2021-3517 - HIGH -  libxml2: Heap-based buffer overflow in xmlEncodeEntitiesInternal() in entities.c
CVE-2017-16932 - HIGH -  libxml2: Infinite recursion in parameter entities
CVE-2018-14404 - HIGH -  libxml2: NULL pointer dereference in xmlXPathCompOpEval() function in xpath.c
CVE-2017-9048 - HIGH -  libxml2: Stack-based buffer overflow in function xmlSnprintfElementContent
CVE-2017-15412 - HIGH -  libxml2: Use after free in xmlXPathCompOpEvalPositionalPredicate() function in xpath.c
CVE-2016-5131 - HIGH -  libxml2: Use after free triggered by XPointer paths beginning with range-to
CVE-2021-3516 - HIGH -  libxml2: Use-after-free in xmlEncodeEntitiesInternal() in entities.c
CVE-2021-3518 - HIGH -  libxml2: Use-after-free in xmlXIncludeDoProcess() in xinclude.c
CVE-2022-23308 - HIGH -  libxml2: Use-after-free of ID and IDREF attributes
CVE-2020-7595 - HIGH -  libxml2: infinite loop in xmlStringLenDecodeEntities in some end-of-file situations
CVE-2019-19956 - HIGH -  libxml2: memory leak in xmlParseBalancedChunkMemoryRecover in parser.c
CVE-2019-20388 - HIGH -  libxml2: memory leak in xmlSchemaPreRun in xmlschemas.c
CVE-2019-13117 - HIGH -  libxslt: an xsl number with certain format strings could lead to a uninitialized read in xsltNumberFormatInsertNumbers
CVE-2019-13118 - HIGH -  libxslt: read of uninitialized stack data due to too narrow xsl:number instruction and an invalid character
CVE-2019-18197 - HIGH -  libxslt: use after free in xsltCopyText in transform.c could lead to information disclosure
CVE-2018-13348 - HIGH -  mercurial: Improper length check in mpatch.c
CVE-2018-13346 - HIGH -  mercurial: Missing check for fragment start position in mpatch.c:mpatch_apply()
CVE-2017-9462 - HIGH -  mercurial: Python debugger accessible to authorized users
CVE-2017-3308 - HIGH -  mysql: Server: DML unspecified vulnerability (CPU Apr 2017)
CVE-2017-3309 - HIGH -  mysql: Server: Optimizer unspecified vulnerability (CPU Apr 2017)
CVE-2018-2562 - HIGH -  mysql: Server: Partition unspecified vulnerability (CPU Jan 2018)
CVE-2018-2755 - HIGH -  mysql: Server: Replication unspecified vulnerability (CPU Apr 2018)
CVE-2017-3329 - HIGH -  mysql: Server: Thread Pooling unspecified vulnerability (CPU Apr 2017)
CVE-2017-3302 - HIGH -  mysql: prepared statement handle use-after-free after disconnect
CVE-2017-11112 - HIGH -  ncurses: Illegal address access in append_acs function
CVE-2017-13728 - HIGH -  ncurses: Infinite loop in the next_char function
CVE-2017-11113 - HIGH -  ncurses: Null pointer dereference vulnerability in _nc_parse_entry function
CVE-2017-16879 - HIGH -  ncurses: Stack-based buffer overflow in the _nc_write_entry function
CVE-2022-29458 - HIGH -  ncurses: segfaulting OOB read
CVE-2021-20305 - HIGH -  nettle: Out of bounds memory access in signature verification
CVE-2016-6489 - HIGH -  nettle: RSA/DSA code is vulnerable to cache-timing related attacks
CVE-2021-3580 - HIGH -  nettle: Remote crash in RSA decryption via manipulated ciphertext
CVE-2019-13565 - HIGH -  openldap: ACL restrictions bypass due to sasl_ssf value being set permanently
CVE-2020-36230 - HIGH -  openldap: Assertion failure in ber_next_element in decode.c
CVE-2021-27212 - HIGH -  openldap: Assertion failure in slapd in the issuerAndThisUpdateCheck function
CVE-2020-36222 - HIGH -  openldap: Assertion failure in slapd in the saslAuthzTo validation
CVE-2020-36226 - HIGH -  openldap: Denial of service via length miscalculation in slap_parse_user
CVE-2020-36225 - HIGH -  openldap: Double free in the saslAuthzTo processing
CVE-2020-36227 - HIGH -  openldap: Infinite loop in slapd with the cancel_extop Cancel operation
CVE-2020-36228 - HIGH -  openldap: Integer underflow in issuerAndThisUpdateCheck in schema_init.c
CVE-2020-36221 - HIGH -  openldap: Integer underflow in serialNumberAndIssuerCheck in schema_init.c
CVE-2020-36224 - HIGH -  openldap: Invalid pointer free in the saslAuthzTo processing
CVE-2020-25692 - HIGH -  openldap: NULL pointer dereference for unauthenticated packet in slapd
CVE-2020-36223 - HIGH -  openldap: Out-of-bounds read in Values Return Filter
CVE-2020-36229 - HIGH -  openldap: Type confusion in ad_keystring in ad.c
CVE-2020-25710 - HIGH -  openldap: assertion failure in CSN normalization with invalid input
CVE-2020-25709 - HIGH -  openldap: assertion failure in Certificate List syntax validation
CVE-2020-12243 - HIGH -  openldap: denial of service via nested boolean expressions in LDAP search filters
CVE-2016-10012 - HIGH -  openssh: Bounds check can be evaded in the shared memory manager used by pre-authentication compression support
CVE-2016-6515 - HIGH -  openssh: Denial of service via very long passwords
CVE-2015-5600 - HIGH -  openssh: MaxAuthTries limit bypass via duplicates in KbdInteractiveDevices
CVE-2016-8858 - HIGH -  openssh: Memory exhaustion due to unregistered KEXINIT handler after receiving message
CVE-2016-10708 - HIGH -  openssh: Out of sequence NEWKEYS message can allow remote attacker to cause denial of service
CVE-2021-28041 - HIGH -  openssh: double-free memory corruption may lead to arbitrary code execution
CVE-2016-10009 - HIGH -  openssh: loading of untrusted PKCS#11 modules in ssh-agent
CVE-2021-41617 - HIGH -  openssh: privilege escalation when AuthorizedKeysCommand or AuthorizedPrincipalsCommand are configured
CVE-2021-3450 - HIGH -  openssl: CA certificate check bypass with X509_V_FLAG_X509_STRICT
CVE-2022-0778 - HIGH -  openssl: Infinite loop in BN_mod_sqrt() reachable when parsing certificates
CVE-2018-0732 - HIGH -  openssl: Malicious server can send large prime to client during DH(E) TLS handshake causing the client to hang
CVE-2021-3712 - HIGH -  openssl: Read buffer overruns processing ASN.1 strings
CVE-2017-3731 - HIGH -  openssl: Truncated packet could crash via OOB read
CVE-2021-23840 - HIGH -  openssl: integer overflow in CipherUpdate
CVE-2020-29361 - HIGH -  p11-kit: integer overflow when allocating memory for arrays or attributes and object identifiers
CVE-2020-29363 - HIGH -  p11-kit: out-of-bounds write in p11_rpc_buffer_get_byte_array_value function in rpc-message.c
CVE-2018-1000156 - HIGH -  patch: Malicious patch files cause ed to execute arbitrary commands
CVE-2019-13638 - HIGH -  patch: OS shell command injection when processing crafted patch files
CVE-2018-20969 - HIGH -  patch: do_ed_script in pch.c does not block strings beginning with a ! character
CVE-2017-7186 - HIGH -  pcre: Invalid Unicode property lookup (8.41/7, 10.24/2)
CVE-2015-3217 - HIGH -  pcre: stack overflow caused by mishandled group empty match (8.38/11)
CVE-2020-16156 - HIGH -  perl-CPAN: Bypass of verification of signatures in CHECKSUMS files
CVE-2016-1251 - HIGH -  perl-DBD-MySQL: Use after free when using prepared statements
CVE-2021-36770 - HIGH -  perl-Encode: bug in local configuration loading allows arbitrary Perl code execution placed under the current working directory
CVE-2020-14393 - HIGH -  perl-dbi: Buffer overflow on an overlong DBD class name
CVE-2018-12015 - HIGH -  perl: Directory traversal in Archive::Tar
CVE-2017-12837 - HIGH -  perl: Heap buffer overflow in regular expression compiler
CVE-2020-10878 - HIGH -  perl: corruption of intermediate language state of compiled regular expression due to integer overflow leads to DoS
CVE-2020-12723 - HIGH -  perl: corruption of intermediate language state of compiled regular expression due to recursive S_study_chunk() calls leads to DoS
CVE-2020-10543 - HIGH -  perl: heap-based buffer overflow in regular expression compiler leads to DoS
CVE-2016-9933 - HIGH -  php, gd: Stack overflow in gdImageFillToBorder on truecolor images
CVE-2018-10915 - HIGH -  postgresql: Certain host connection parameters defeat client-side security defenses
CVE-2017-15098 - HIGH -  postgresql: Memory disclosure in JSON functions
CVE-2017-7484 - HIGH -  postgresql: Selectivity estimators bypass SELECT privilege checks
CVE-2019-10208 - HIGH -  postgresql: TYPE in pg_temp executes arbitrary SQL during SECURITY DEFINER execution
CVE-2018-1058 - HIGH -  postgresql: Uncontrolled search path element in pg_dump and other client applications
CVE-2017-7548 - HIGH -  postgresql: lo_put() function ignores ACLs
CVE-2018-1053 - HIGH -  postgresql: pg_upgrade creates file of sensitive metadata under prevailing umask
CVE-2017-7486 - HIGH -  postgresql: pg_user_mappings view discloses foreign server passwords
CVE-2017-7547 - HIGH -  postgresql: pg_user_mappings view discloses passwords to users lacking server privileges
CVE-2018-1124 - HIGH -  procps-ng, procps: Integer overflows leading to heap overflow in file2strvec
CVE-2018-1122 - HIGH -  procps-ng, procps: Local privilege escalation in top
CVE-2018-1123 - HIGH -  procps-ng, procps: denial of service in ps via mmap buffer overflow
CVE-2018-1125 - HIGH -  procps-ng, procps: stack buffer overflow in pgrep
CVE-2019-20916 - HIGH -  python-pip: directory traversal in _download_http_url() function in src/pip/_internal/download.py
CVE-2018-1061 - HIGH -  python: DOS via regular expression backtracking in difflib.IS_LINE_JUNK method in difflib
CVE-2018-1060 - HIGH -  python: DOS via regular expression catastrophic backtracking in apop() method in pop3lib
CVE-2018-14647 - HIGH -  python: Missing salt initialization in _elementtree.c module
CVE-2019-5010 - HIGH -  python: NULL pointer dereference using a specially crafted X509 certificate
CVE-2019-16056 - HIGH -  python: email.utils.parseaddr wrongly parses email addresses
CVE-2016-6252 - HIGH -  shadow-utils: Incorrect integer handling results in LPE
CVE-2018-8740 - HIGH -  sqlite: NULL pointer dereference with databases with schema corrupted with CREATE TABLE AS allows for denial of service
CVE-2020-11655 - HIGH -  sqlite: malformed window-function query leads to DoS
CVE-2019-19603 - HIGH -  sqlite: mishandling of certain SELECT statements with non-existent VIEW can lead to DoS
CVE-2019-5827 - HIGH -  sqlite: out-of-bounds access due to the use of 32-bit memory allocator interfaces
CVE-2019-20218 - HIGH -  sqlite: selectExpander in select.c proceeds with WITH stack unwinding even after a parsing error
