CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2022-0778 - HIGH -  openssl: Infinite loop in BN_mod_sqrt() reachable when parsing certificates
CVE-2021-3712 - HIGH -  openssl: Read buffer overruns processing ASN.1 strings
CVE-2020-1967 - HIGH -  openssl: Segmentation fault in SSL_check_chain causes denial of service
CVE-2021-23840 - HIGH -  openssl: integer overflow in CipherUpdate
CVE-2020-29361 - HIGH -  p11-kit: integer overflow when allocating memory for arrays or attributes and object identifiers
CVE-2020-29363 - HIGH -  p11-kit: out-of-bounds write in p11_rpc_buffer_get_byte_array_value function in rpc-message.c
CVE-2019-13638 - HIGH -  patch: OS shell command injection when processing crafted patch files
CVE-2018-20969 - HIGH -  patch: do_ed_script in pch.c does not block strings beginning with a ! character
CVE-2022-1586 - HIGH -  pcre2: Out-of-bounds read in compile_xclass_matchingpath in pcre2_jit_compile.c
CVE-2022-1587 - HIGH -  pcre2: Out-of-bounds read in get_recurse_data_length in pcre2_jit_compile.c
CVE-2019-20454 - HIGH -  pcre: Out of bounds read in JIT mode when \X is used in non-UTF mode
CVE-2020-16156 - HIGH -  perl-CPAN: Bypass of verification of signatures in CHECKSUMS files
CVE-2020-10878 - HIGH -  perl: corruption of intermediate language state of compiled regular expression due to integer overflow leads to DoS
CVE-2020-12723 - HIGH -  perl: corruption of intermediate language state of compiled regular expression due to recursive S_study_chunk() calls leads to DoS
CVE-2020-10543 - HIGH -  perl: heap-based buffer overflow in regular expression compiler leads to DoS
CVE-2019-3843 - HIGH -  systemd: services with DynamicUser can create SUID/SGID binaries
CVE-2019-3844 - HIGH -  systemd: services with DynamicUser can get new privileges and create SGID binaries
CVE-2020-1712 - HIGH -  systemd: use-after-free when asynchronous polkit queries are performed
CVE-2019-12735 - HIGH -  vim/neovim: ':source!' command allows arbitrary command execution via modelines
CVE-2021-3973 - HIGH -  vim: Heap based buffer overflow in findfile.c
CVE-2021-3968 - HIGH -  vim: Heap use-after-free in ml_append_int function
CVE-2022-0943 - HIGH -  vim: Heap-based Buffer Overflow occurs in vim
CVE-2022-0261 - HIGH -  vim: Heap-based buffer overflow in block_insert() in src/ops.c
CVE-2022-0392 - HIGH -  vim: Heap-based buffer overflow in getexmodeline() in ex_getln.c
CVE-2022-0359 - HIGH -  vim: Heap-based buffer overflow in init_ccline() in ex_getln.c
CVE-2022-0361 - HIGH -  vim: Illegal memory access when copying lines in visual mode leads to heap buffer overflow
CVE-2022-0368 - HIGH -  vim: Out-of-bounds Read in vim
CVE-2022-1785 - HIGH -  vim: Out-of-bounds Write
CVE-2022-0408 - HIGH -  vim: Stack-based Buffer Overflow in spellsuggest.c
CVE-2022-0629 - HIGH -  vim: Stack-based Buffer Overflow in vim prior to 8.2.
CVE-2021-3974 - HIGH -  vim: Use after free in regexp_nfa.c
CVE-2022-0413 - HIGH -  vim: Use after free in src/ex_cmds.c
CVE-2022-0729 - HIGH -  vim: Use of Out-of-range Pointer Offset
CVE-2022-0554 - HIGH -  vim: Use of Out-of-range Pointer Offset in vim
CVE-2022-0351 - HIGH -  vim: access of memory location before start of buffer
CVE-2022-1381 - HIGH -  vim: global heap buffer overflow in skip_range
CVE-2022-1621 - HIGH -  vim: heap buffer overflow
CVE-2022-0572 - HIGH -  vim: heap overflow in ex_retab() may lead to crash
CVE-2021-4019 - HIGH -  vim: heap-based buffer overflow in find_help_tags() in help.c
CVE-2021-3927 - HIGH -  vim: heap-based buffer overflow in gchar_cursor() in misc1.c
CVE-2021-3778 - HIGH -  vim: heap-based buffer overflow in utf_ptr2char() in mbyte.c
CVE-2021-3872 - HIGH -  vim: heap-based buffer overflow in win_redr_status() in drawscreen.c
CVE-2022-0407 - HIGH -  vim: heap-based buffer overflow on read in yank_copy_line
CVE-2021-3903 - HIGH -  vim: heap-based buffer overflow vulnerability
CVE-2022-0417 - HIGH -  vim: heap-based-buffer-overflow in ex_retab() of src/indent.c
CVE-2022-1616 - HIGH -  vim: heap-buffer-overflow in append_command of src/ex_docmd.c
CVE-2022-1619 - HIGH -  vim: heap-buffer-overflow in cmdline_erase_chars of ex_getln.c
CVE-2022-0443 - HIGH -  vim: heap-use-after-free in enter_buffer() of src/buffer.c
CVE-2021-3984 - HIGH -  vim: illegal memory access in find_start_brace() in cindent.c when C-indenting
CVE-2022-0393 - HIGH -  vim: out-of-bounds read in delete_buff_tail() in getchar.c
CVE-2021-4166 - HIGH -  vim: out-of-bounds read in do_arg_all() in src/arglist.c
CVE-2021-3928 - HIGH -  vim: stack-based buffer overflow in spell_iswordp() in spell.c
CVE-2021-4069 - HIGH -  vim: use-after-free in ex_open() in src/ex_docmd.c
CVE-2021-3796 - HIGH -  vim: use-after-free in nv_replace() in normal.c
CVE-2021-4192 - HIGH -  vim: use-after-free in win_linetabsize()
CVE-2021-3770 - HIGH -  vim: using retab with large value may lead to heap buffer overflow
CVE-2018-25032 - HIGH -  zlib: A flaw found in zlib when compressing (not decompressing) certain inputs
CVE-2007-6755 - LOW -  Dual_EC_DRBG: weak pseudo random number generator
CVE-2011-3389 - LOW -  HTTPS: block-wise chosen-plaintext attack against SSL/TLS (BEAST)
CVE-2015-2877 - LOW -  Kernel: Cross-VM ASL INtrospection (CAIN)
CVE-2019-18276 - LOW -  bash: when effective UID is not equal to its real UID the saved UID is not dropped
CVE-2021-3487 - LOW -  binutils: Excessive debug section size can cause excessive memory consumption in bfd's dwarf2.c read_section()
CVE-2021-20284 - LOW -  binutils: Heap-based buffer overflow in _bfd_elf_slurp_secondary_reloc_section in elf.c
CVE-2018-19931 - LOW -  binutils: Heap-based buffer overflow in bfd_elf32_swap_phdr_in function resulting in a denial of service
CVE-2020-35448 - LOW -  binutils: Heap-based buffer overflow in bfd_getl_signed_32() in libbfd.c because sh_entsize is not validated in _bfd_elf_slurp_secondary_reloc_section() in elf.c
CVE-2019-1010204 - LOW -  binutils: Improper Input Validation, Signed/Unsigned Comparison, Out-of-bounds Read in gold/fileread.cc and elfcpp/elfcpp_file.h leads to denial of service
CVE-2018-19932 - LOW -  binutils: Integer overflow due to the IS_CONTAINED_BY_LMA macro resulting in a denial of service
CVE-2018-18483 - LOW -  binutils: Integer overflow in cplus-dem.c:get_count() allows for denial of service
CVE-2018-20671 - LOW -  binutils: Integer overflow in load_specific_debug_section function
CVE-2017-13716 - LOW -  binutils: Memory leak with the C++ symbol demangler routine in libiberty
CVE-2018-18606 - LOW -  binutils: NULL pointer dereference in _bfd_add_merge_section in merge_strings function in merge.c
CVE-2020-35507 - LOW -  binutils: NULL pointer dereference in bfd_pef_parse_function_stubs function in bfd/pef.c
CVE-2020-35495 - LOW -  binutils: NULL pointer dereference in bfd_pef_parse_symbols function in bfd/pef.c
CVE-2020-35496 - LOW -  binutils: NULL pointer dereference in bfd_pef_scan_start_address function in bfd/pef.c
CVE-2018-20651 - LOW -  binutils: NULL pointer dereference in elf_link_add_object_symbols function resulting in a denial of service
CVE-2018-18607 - LOW -  binutils: NULL pointer dereference in elf_link_input_bfd in elflink.c
CVE-2018-17794 - LOW -  binutils: NULL pointer dereference in libiberty/cplus-dem.c:work_stuff_copy_to_from() via crafted input
CVE-2018-12697 - LOW -  binutils: NULL pointer dereference in work_stuff_copy_to_from in cplus-dem.c.
CVE-2020-16599 - LOW -  binutils: Null Pointer Dereference in _bfd_elf_get_symbol_version_string could result in DoS
CVE-2020-16593 - LOW -  binutils: Null Pointer Dereference in scan_unit_for_symbols could result in DoS
CVE-2021-20197 - LOW -  binutils: Race window allows users to own arbitrary files
CVE-2018-18700 - LOW -  binutils: Recursive Stack Overflow within function d_name, d_encoding, and d_local_name in cp-demangle.c
CVE-2018-9138 - LOW -  binutils: Stack Exhaustion in the the C++ demangling functions provided by libiberty
CVE-2018-17985 - LOW -  binutils: Stack consumption problem caused by the cplus_demangle_type
CVE-2018-18484 - LOW -  binutils: Stack exhaustion in cp-demangle.c allows for denial of service
CVE-2018-9996 - LOW -  binutils: Stack-overflow in libiberty/cplus-dem.c causes crash
CVE-2018-12934 - LOW -  binutils: Uncontrolled Resource Consumption in remember_Ktype in cplus-dem.c
CVE-2018-20623 - LOW -  binutils: Use-after-free in the error function
CVE-2019-17450 - LOW -  binutils: denial of service via crafted ELF file
CVE-2020-16590 - LOW -  binutils: double free vulnerability in process_symbol_table could result in DoS
CVE-2019-9073 - LOW -  binutils: excessive memory allocation in function _bfd_elf_slurp_version_tables in elf.c
CVE-2018-12698 - LOW -  binutils: excessive memory consumption in demangle_template in cplus-dem.c
CVE-2018-17360 - LOW -  binutils: heap-based buffer over-read in bfd_getl32 in libbfd.c
CVE-2019-9070 - LOW -  binutils: heap-based buffer over-read in function d_expression_1 in cp-demangle.c
CVE-2018-18605 - LOW -  binutils: heap-based buffer over-read in sec_merge_hash_lookup in merge.c
CVE-2021-3549 - LOW -  binutils: heap-based buffer overflow in avr_elf32_load_records_from_section() via large section parameter
CVE-2020-35493 - LOW -  binutils: heap-based buffer overflow in bfd_pef_parse_function_stubs function in bfd/pef.c via crafted PEF file
CVE-2018-12699 - LOW -  binutils: heap-based buffer overflow in finish_stab in stabs.c
CVE-2019-9075 - LOW -  binutils: heap-based buffer overflow in function _bfd_archive_64_bit_slurp_armap in archive64.c
CVE-2019-9077 - LOW -  binutils: heap-based buffer overflow in function process_mips_specific in readelf.c
CVE-2018-18701 - LOW -  binutils: infinite recursion in next_is_type_qual and cplus_demangle_type functions in cp-demangle.c
CVE-2019-14444 - LOW -  binutils: integer overflow in function apply_relocation in readelf.c
CVE-2019-14250 - LOW -  binutils: integer overflow in simple-object-elf.c leads to a heap-based buffer overflow
CVE-2019-17451 - LOW -  binutils: integer overflow leading to a SEGV in _bfd_dwarf2_find_nearest_line in dwarf2.c
CVE-2018-1000876 - LOW -  binutils: integer overflow leads to heap-based buffer overflow in objdump
CVE-2018-17358 - LOW -  binutils: invalid memory access in _bfd_stab_section_find_nearest_line in syms.c
CVE-2018-17359 - LOW -  binutils: invalid memory access in bfd_zalloc in opncls.c
CVE-2018-18309 - LOW -  binutils: invalid memory address dereference in read_reloc in reloc.c
CVE-2020-16591 - LOW -  binutils: invalid read in process_symbol_table could result in DoS
CVE-2018-20002 - LOW -  binutils: memory leak in _bfd_generic_read_minisymbols function in syms.c
CVE-2019-9074 - LOW -  binutils: out-of-bound read in function bfd_getl32 in libbfd.c
CVE-2019-12972 - LOW -  binutils: out-of-bounds read in setup_group in bfd/elf.c
CVE-2021-45078 - LOW -  binutils: out-of-bounds write in stab_xcoff_builtin_type() in stabs.c
CVE-2021-20294 - LOW -  binutils: stack buffer overflow WRITE may lead to a DoS via a crafted ELF
CVE-2019-9071 - LOW -  binutils: stack consumption in function d_count_templates_scopes in cp-demangle.c
CVE-2021-3530 - LOW -  binutils: stack memory exhaustion in demangle_path() in rust-demangle.c
CVE-2020-35494 - LOW -  binutils: usage of unitialized heap in tic4x_print_cond function in opcodes/tic4x-dis.c
CVE-2020-16592 - LOW -  binutils: use-after-free in bfd_hash_lookup could result in DoS
CVE-2017-7475 - LOW -  cairo: NULL pointer dereference with a crafted font file
CVE-2018-18064 - LOW -  cairo: Stack-based buffer overflow via parsing of crafted WebKitGTK+ document
CVE-2019-6461 - LOW -  cairo: assertion problem in _cairo_arc_in_direction in cairo-arc.c
CVE-2019-6462 - LOW -  cairo: infinite loop in the function _arc_error_normalized in the file cairo-arc.c
CVE-2016-2781 - LOW -  coreutils: Non-privileged session can escape to the parent session in chroot
CVE-2017-18018 - LOW -  coreutils: race condition vulnerability in chown and chgrp
CVE-2021-22924 - LOW -  curl: Bad connection reuse due to flawed path name checks
CVE-2021-22922 - LOW -  curl: Content not matching hash in Metalink is not being discarded
CVE-2020-8284 - LOW -  curl: FTP PASV command response can cause curl to connect to arbitrary host
CVE-2019-5435 - LOW -  curl: Integer overflows in curl_url_set() function
CVE-2021-22923 - LOW -  curl: Metalink download sends credentials
CVE-2021-22898 - LOW -  curl: TELNET stack contents disclosure
CVE-2021-22890 - LOW -  curl: TLS 1.3 session ticket mix-up with HTTPS proxy host
CVE-2013-0340 - LOW -  expat: internal entity expansion
CVE-2021-46195 - LOW -  gcc: uncontrolled recursion in libiberty/rust-demangle.c
CVE-2019-1010180 - LOW -  gdb: buffer overflow while opening an ELF for debugging leads to Dos, information dislosure and code execution
CVE-2012-0039 - LOW -  glib2: hash table collisions CPU usage DoS
CVE-2019-1010024 - LOW -  glibc: ASLR bypass using cache of thread stack and heap
CVE-2019-19126 - LOW -  glibc: LD_PREFER_MAP_32BIT_EXEC not ignored in setuid binaries
CVE-2021-27645 - LOW -  glibc: Use-after-free in addgetnetgrentX function in netgroupcache.c
CVE-2010-4756 - LOW -  glibc: glob implementation can cause excessive CPU and memory consumption due to crafted glob expressions
CVE-2016-10228 - LOW -  glibc: iconv program can hang when invoked with the -c option
CVE-2019-1010025 - LOW -  glibc: information disclosure of heap addresses of pthread_created thread
CVE-2019-1010023 - LOW -  glibc: running ldd on malicious ELF leads to code execution because of wrong size computation
CVE-2020-6096 - LOW -  glibc: signed comparison vulnerability in the ARMv7 memcpy function
CVE-2019-1010022 - LOW -  glibc: stack guard protection bypass
CVE-2018-20796 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-9192 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-14855 - LOW -  gnupg2: OpenPGP Key Certification Forgeries with SHA-1
CVE-2012-2663 - LOW -  iptables: --syn flag bypass
CVE-2019-11360 - LOW -  iptables: buffer overflow in iptables-restore
CVE-2019-12379 - LOW -  kernel:  memory leak in con_insert_unipair in drivers/tty/vt/consolemap.c
CVE-2019-19060 - LOW -  kernel: A memory leak in the adis_update_scan_mode() function in drivers/iio/imu/adis_buffer.c allows for a DoS
CVE-2019-19061 - LOW -  kernel: A memory leak in the adis_update_scan_mode_burst() function in drivers/iio/imu/adis_buffer.c allows for a DoS
CVE-2019-19054 - LOW -  kernel: A memory leak in the cx23888_ir_probe() function in drivers/media/pci/cx23885/cx23888-ir.c allows attackers to cause a DoS
CVE-2019-19064 - LOW -  kernel: A memory leak in the fsl_lpspi_probe() function in drivers/spi/spi-fsl-lpspi.c allows for a DoS
CVE-2019-19070 - LOW -  kernel: A memory leak in the spi_gpio_probe() function in drivers/spi/spi-gpio.c allows for a DoS
CVE-2017-13694 - LOW -  kernel: ACPI node and node_ext cache leak
CVE-2017-13693 - LOW -  kernel: ACPI operand cache leak in dsutils.c
CVE-2019-19046 - LOW -  kernel: Denial Of Service in the __ipmi_bmc_register() function in drivers/char/ipmi/ipmi_msghandler.c
CVE-2022-25265 - LOW -  kernel: Executable Space Protection Bypass
CVE-2019-19067 - LOW -  kernel: Four memory leaks in the acp_hw_init() function in drivers/gpu/drm/amd/amdgpu/amdgpu_acp.c allow for a DoS
CVE-2020-24586 - LOW -  kernel: Fragmentation cache not cleared on reconnection
CVE-2014-9900 - LOW -  kernel: Info leak in uninitialized structure ethtool_wolinfo in ethtool_get_wol()
CVE-2017-0630 - LOW -  kernel: Information disclosure vulnerability in kernel trace subsystem
CVE-2018-17977 - LOW -  kernel: Mishandled interactions among XFRM Netlink messages, IPPROTO_AH packets, and IPPROTO_IP packets resulting in a denial of service
CVE-2018-12928 - LOW -  kernel: NULL pointer dereference in hfs_ext_read_extent in hfs.ko
CVE-2020-24587 - LOW -  kernel: Reassembling fragments encrypted under different keys
CVE-2008-4609 - LOW -  kernel: TCP protocol vulnerabilities from Outpost24
CVE-2019-19057 - LOW -  kernel: Two memory leaks in the mwifiex_pcie_init_evt_ring() function in drivers/net/wireless/marvell/mwifiex/pcie.c allows for a DoS
CVE-2019-19063 - LOW -  kernel: Two memory leaks in the rtl_usb_probe() function in drivers/net/wireless/realtek/rtlwifi/usb.c allow for a DoS
CVE-2022-1734 - LOW -  kernel: Use-After-Free in NFC driver in nfcmrvl_nci_unregister_dev when simulating NFC device from user-space
CVE-2021-21781 - LOW -  kernel: arm: SIGPAGE information disclosure vulnerability
CVE-2020-35501 - LOW -  kernel: audit not logging access to syscall open_by_handle_at for users with CAP_DAC_READ_SEARCH capability
CVE-2012-4542 - LOW -  kernel: block: default SCSI command filter does not accomodate commands overlap across device classes
CVE-2020-29371 - LOW -  kernel: crafted romfs filesystem leaks uninitialized memory to userspace
CVE-2019-19049 - LOW -  kernel: dos in unittest_data_add() function in drivers/of/unittest.c
CVE-2019-12456 - LOW -  kernel: double fetch in the MPT3COMMAND case in _ctl_ioctl_main in drivers/scsi/mpt3sas/mpt3sas_ctl.c
CVE-2021-38205 - LOW -  kernel: drivers/net/ethernet/xilinx/xilinx_emaclite.c prints the real IOMEM pointer
CVE-2020-12656 - LOW -  kernel: gss_mech_free in net/sunrpc/auth_gss/gss_mech_switch.c in the rpcsec_gss_krb5 implementation lacks certain domain_release calls, leading to a memory leak.
CVE-2020-11725 - LOW -  kernel: improper handling of private_size*count multiplication due to count=info->owner typo
CVE-2020-16166 - LOW -  kernel: information exposure in drivers/char/random.c and kernel/time/timer.c
CVE-2019-19533 - LOW -  kernel: information leak bug caused  by a malicious USB device in the drivers/media/usb/ttusb-dec/ttusb_dec.c
CVE-2019-19534 - LOW -  kernel: information leak bug caused by a malicious USB device in the drivers/net/can/usb/peak_usb/pcan_usb_core.c driver
CVE-2021-45486 - LOW -  kernel: information leak in the IPv4 implementation
CVE-2019-10142 - LOW -  kernel: integer overflow in ioctl handling of fsl hypervisor
CVE-2010-4563 - LOW -  kernel: ipv6: sniffer detection
CVE-2020-14331 - LOW -  kernel: kernel: buffer over write in vgacon_scroll
CVE-2019-12380 - LOW -  kernel: memory allocation failure in the efi subsystem leads to denial of service
CVE-2019-18808 - LOW -  kernel: memory leak in ccp_run_sha_cmd() function in drivers/crypto/ccp/ccp-ops.c
CVE-2019-18813 - LOW -  kernel: memory leak in dwc3_pci_probe() function in drivers/usb/dwc3/dwc3-pci.c
CVE-2019-18806 - LOW -  kernel: memory leak in ql_alloc_large_buffers() function in drivers/net/ethernet/qlogic/qla3xxx.c
CVE-2019-19075 - LOW -  kernel: memory leak in the ca8210_probe() function in drivers/net/ieee802154/ca8210.c leads to DoS
CVE-2019-19083 - LOW -  kernel: memory leaks in *clock_source_create() functions under drivers/gpu/drm/amd/display/dc leads to DoS
CVE-2018-20669 - LOW -  kernel: missing access_ok() checks in i915_gem_execbuffer2_ioctl() results in priviledge escalation
CVE-2021-3655 - LOW -  kernel: missing size validations on inbound SCTP packets
CVE-2008-2544 - LOW -  kernel: mounting proc readonly on a different mount point silently mounts it rw if the /proc mount is rw
CVE-2021-38209 - LOW -  kernel: net/netfilter/nf_conntrack_standalone.c allows observation of changes in any net namespace because these changes are leaked into all other net namespaces
CVE-2022-24448 - LOW -  kernel: nfs_atomic_open() returns uninitialized data instead of ENOTDIR
CVE-2019-12614 - LOW -  kernel: null pointer dereference in dlpar_parse_cc_property in arch/powerrc/platforms/pseries/dlpar.c causing denial of service
CVE-2019-16229 - LOW -  kernel: null pointer dereference in drivers/gpu/drm/amd/amdkfd/kfd_interrupt.c
CVE-2019-16230 - LOW -  kernel: null pointer dereference in drivers/gpu/drm/radeon/radeon_display.c
CVE-2019-16234 - LOW -  kernel: null pointer dereference in drivers/net/wireless/intel/iwlwifi/pcie/trans.c
CVE-2019-16233 - LOW -  kernel: null pointer dereference in drivers/scsi/qla2xxx/qla_os.c
CVE-2019-12615 - LOW -  kernel: null pointer dereference in get_vdev_port_node_info in arch /sparc/kernel/mdesc.c
CVE-2019-12455 - LOW -  kernel: null pointer dereference in sunxi_divs_clk_setup in drivers/clk/sunxi/clk-sunxi.c causing denial of service
CVE-2019-16231 - LOW -  kernel: null-pointer dereference in drivers/net/fjes/fjes_main.c
CVE-2019-16232 - LOW -  kernel: null-pointer dereference in drivers/net/wireless/marvell/libertas/if_sdio.c
CVE-2022-1516 - LOW -  kernel: null-ptr-deref caused by x25_disconnect
CVE-2021-32078 - LOW -  kernel: out-of-bounds read in arch/arm/mach-footbridge/personal-pci.c due to improper input validation
CVE-2021-3178 - LOW -  kernel: path traversal in fs/nfsd/nfs3xdr.c may lead to Information Disclosure or RCE
CVE-2021-0938 - LOW -  kernel: possible bypass of defense in depth due to uninitialized data in memzero_explicit() of compiler-clang.h
CVE-2020-0432 - LOW -  kernel: possible out of bounds write in skb_to_mamac of networking.c
CVE-2019-17054 - LOW -  kernel: privilege escalation in atalk_create in net/appletalk/ddp.c in the AF_APPLETALK network module
CVE-2019-11191 - LOW -  kernel: race condition in load_aout_binary() allows local users to bypass ASLR on setuid a.out programs
CVE-2007-3719 - LOW -  kernel: secretly Monopolizing the CPU Without Superuser Privileges
CVE-2019-11884 - LOW -  kernel: sensitive information disclosure from kernel stack memory via HIDPCONNADD command
CVE-2020-29374 - LOW -  kernel: the get_user_pages implementation when used for a copy-on-write page does not properly consider the semantics of read operations and therefore can grant unintended read access
CVE-2019-12378 - LOW -  kernel: unchecked kmalloc of new_ra in ip6_ra_control leads to denial of service
CVE-2019-12381 - LOW -  kernel: unchecked kmalloc of new_ra in ip_ra_control leads to denial of service
CVE-2019-12382 - LOW -  kernel: unchecked kstrdup of fwstr in drm_load_edid_firmware leads to denial of service
CVE-2019-17056 - LOW -  kernel: unprivileged access to llcp_sock_create in net/nfc/llcp_sock.c in the AF_NFC socket type.
CVE-2019-17053 - LOW -  kernel: unprivileged users able to create RAW sockets in AF_IEEE802154 network protocol
CVE-2019-17055 - LOW -  kernel: unprivileged users able to create RAW sockets in AF_ISDN network protocol
CVE-2019-17052 - LOW -  kernel: unprivileged users able to create RAW sockets in the the AF_AX25 network protocol.
CVE-2021-38204 - LOW -  kernel: use-after-free and panic in drivers/usb/host/max3421-hcd.c by removing a MAX-3421 USB device in certain situations
CVE-2021-0929 - LOW -  kernel: use-after-free in ion_dma_buf_end_cpu_access and related functions in ion.c
CVE-2020-27820 - LOW -  kernel: use-after-free in nouveau kernel module
CVE-2010-5321 - LOW -  kernel: v4l: videobuf: hotfix a bug on multiple calls to mmap()
CVE-2020-24588 - LOW -  kernel: wifi frame payload being parsed incorrectly as an L2 frame
CVE-2016-8660 - LOW -  kernel: xfs: local DoS due to a page lock order bug in the XFS seek hole/data implementation
CVE-2018-5709 - LOW -  krb5: integer overflow in dbentry->n_key_data in kadmin/dbutil/dump.c
CVE-2018-6829 - LOW -  libgcrypt: ElGamal implementation doesn't have semantic security due to incorrectly encoded plaintexts possibly allowing to obtain sensitive information
CVE-2018-20673 - LOW -  libiberty: Integer overflow in demangle_template() function
CVE-2018-20712 - LOW -  libiberty: heap-based buffer over-read in d_expression_1
CVE-2018-1152 - LOW -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2017-15232 - LOW -  libjpeg-turbo: NULL pointer dereference in jdpostct.c and jquant1.c
CVE-2020-17541 - LOW -  libjpeg-turbo: Stack-based buffer overflow in the "transform" component
CVE-2018-14498 - LOW -  libjpeg-turbo: heap-based buffer over-read via crafted 8-bit BMP in get_8bit_row in rdbmp.c leads to denial of service
CVE-2019-2201 - LOW -  libjpeg-turbo: several integer overflows and subsequent segfaults when attempting to compress/decompress gigapixel images
CVE-2018-11813 - LOW -  libjpeg: "cjpeg" utility large loop because read_pixel in rdtarga.c mishandles EOF
CVE-2018-14048 - LOW -  libpng: Segmentation fault in png.c:png_free_data function causing denial of service
CVE-2018-14550 - LOW -  libpng: Stack-based buffer overflow in contrib/pngminus/pnm2png.c:get_token() potentially leading to arbitrary code execution
CVE-2021-4214 - LOW -  libpng: hardcoded value leads to heap-overflow
CVE-2019-6129 - LOW -  libpng: memory leak of png_info struct in pngcp.c
CVE-2019-9893 - LOW -  libseccomp: incorrect generation of syscall filters in libseccomp
CVE-2021-36087 - LOW -  libsepol: heap-based buffer overflow in ebitmap_match_any()
CVE-2021-36084 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36085 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36086 - LOW -  libsepol: use-after-free in cil_reset_classpermission()
CVE-2019-17498 - LOW -  libssh2: integer overflow in SSH_MSG_DISCONNECT logic in packet.c
CVE-2018-1000654 - LOW -  libtasn1: Infinite loop in _asn1_expand_object_id(ptree) leads to memory exhaustion
CVE-2017-9117 - LOW -  libtiff: Heap-based buffer over-read in bmp2tiff
CVE-2017-5563 - LOW -  libtiff: Heap-buffer overflow in LZWEncode tif_lzw.c
CVE-2020-35521 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2020-35522 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2017-16232 - LOW -  libtiff: Memory leaks in tif_open.c, tif_lzw.c, and tif_aux.c
CVE-2018-10126 - LOW -  libtiff: NULL pointer dereference in the jpeg_fdct_16x16 function in jfdctint.c
CVE-2014-8130 - LOW -  libtiff: divide by zero in the tiffdither tool
CVE-2017-17973 - LOW -  libtiff: heap-based use after free in tiff2pdf.c:t2p_writeproc
CVE-2017-9937 - LOW -  libtiff: memory malloc failure in tif_jbig.c could cause DOS.
CVE-2016-9085 - LOW -  libwebp: Several integer overflows
CVE-2019-17543 - LOW -  lz4: heap-based buffer overflow in LZ4_write32
CVE-2021-39537 - LOW -  ncurses: heap-based buffer overflow in _nc_captoinfo() in captoinfo.c
CVE-2019-17594 - LOW -  ncurses: heap-based buffer overflow in the _nc_find_entry function in tinfo/comp_hash.c
CVE-2019-17595 - LOW -  ncurses: heap-based buffer overflow in the fmt_entry function in tinfo/comp_hash.c
CVE-2019-13565 - LOW -  openldap: ACL restrictions bypass due to sasl_ssf value being set permanently
CVE-2020-15719 - LOW -  openldap: Certificate validation incorrectly matches name against CN-ID
CVE-2019-13057 - LOW -  openldap: Information disclosure issue in slapd component
CVE-2017-14159 - LOW -  openldap: Privilege escalation via PID file manipulation
CVE-2017-17740 - LOW -  openldap: contrib/slapd-modules/nops/nops.c attempts to free stack buffer allowing remote attackers to cause a denial of service
CVE-2015-3276 - LOW -  openldap: incorrect multi-keyword mode cipherstring parsing
CVE-2019-1543 - LOW -  openssl: ChaCha20-Poly1305 with long nonces
CVE-2010-0928 - LOW -  openssl: RSA authentication weakness
CVE-2019-1563 - LOW -  openssl: information disclosure in PKCS7_dataDecode and CMS_decrypt_set1_pkey
CVE-2018-6952 - LOW -  patch: Double free of memory in pch.c:another_hunk() causes a crash
CVE-2021-45261 - LOW -  patch: Invalid Pointer via another_hunk function
CVE-2018-6951 - LOW -  patch: NULL pointer dereference in pch.c:intuit_diff_type() causes a crash
CVE-2010-4651 - LOW -  patch: directory traversal flaw allows for arbitrary file creation
CVE-2019-20838 - LOW -  pcre: Buffer over-read in JIT when UTF is disabled and \X or \R has fixed quantifier greater than 1
CVE-2017-11164 - LOW -  pcre: OP_KETRMAX feature in the match function in pcre_exec.c
CVE-2017-16231 - LOW -  pcre: self-recursive call in match() in pcre_exec.c leads to denial of service
CVE-2017-7245 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2017-7246 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2011-4116 - LOW -  perl: File::Temp insecure temporary file handling
CVE-2018-1121 - LOW -  procps-ng, procps: process hiding through race condition enumerating /proc
CVE-2004-0971 - LOW -  security flaw
CVE-2013-4235 - LOW -  shadow-utils: TOCTOU race conditions by copying and removing directory trees
CVE-2019-19882 - LOW -  shadow-utils: local users can obtain root access because setuid programs are misconfigured
CVE-2018-7169 - LOW -  shadow-utils: newgidmap allows unprivileged user to drop supplementary groups potentially allowing privilege escalation
CVE-2020-13529 - LOW -  systemd: DHCP FORCERENEW authentication not implemented can cause a system running the DHCP client to have its network reconfigured
