CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2010-4756 - LOW -  glibc: glob implementation can cause excessive CPU and memory consumption due to crafted glob expressions
CVE-2016-10228 - LOW -  glibc: iconv program can hang when invoked with the -c option
CVE-2019-1010025 - LOW -  glibc: information disclosure of heap addresses of pthread_created thread
CVE-2019-7309 - LOW -  glibc: memcmp function incorrectly returns zero
CVE-2015-8985 - LOW -  glibc: potential denial of service in pop_fail_stack()
CVE-2019-1010023 - LOW -  glibc: running ldd on malicious ELF leads to code execution because of wrong size computation
CVE-2020-6096 - LOW -  glibc: signed comparison vulnerability in the ARMv7 memcpy function
CVE-2019-1010022 - LOW -  glibc: stack guard protection bypass
CVE-2018-20796 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-9192 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-14855 - LOW -  gnupg2: OpenPGP Key Certification Forgeries with SHA-1
CVE-2017-11462 - LOW -  krb5: Automatic sec context deletion could lead to double-free
CVE-2017-15088 - LOW -  krb5: Buffer overflow in get_matching_data()
CVE-2018-5730 - LOW -  krb5: DN container check bypass by supplying special crafted data
CVE-2018-5709 - LOW -  krb5: integer overflow in dbentry->n_key_data in kadmin/dbutil/dump.c
CVE-2017-8871 - LOW -  libcroco: Infinite loop in the cr_parser_parse_selector_core function
CVE-2017-8834 - LOW -  libcroco: Memory allocation failure in the cr_tknzr_parse_comment function
CVE-2020-12825 - LOW -  libcroco: Stack overflow in function cr_parser_parse_any_core in cr-parser.c
CVE-2020-0182 - LOW -  libexif: out of bounds read due to a missing bounds check in exif_entry_get_value function in exif-entry.c
CVE-2018-6829 - LOW -  libgcrypt: ElGamal implementation doesn't have semantic security due to incorrectly encoded plaintexts possibly allowing to obtain sensitive information
CVE-2018-20673 - LOW -  libiberty: Integer overflow in demangle_template() function
CVE-2018-20712 - LOW -  libiberty: heap-based buffer over-read in d_expression_1
CVE-2017-15232 - LOW -  libjpeg-turbo: NULL pointer dereference in jdpostct.c and jquant1.c
CVE-2020-17541 - LOW -  libjpeg-turbo: Stack-based buffer overflow in the "transform" component
CVE-2019-2201 - LOW -  libjpeg-turbo: several integer overflows and subsequent segfaults when attempting to compress/decompress gigapixel images
CVE-2018-11813 - LOW -  libjpeg: "cjpeg" utility large loop because read_pixel in rdtarga.c mishandles EOF
CVE-2018-14048 - LOW -  libpng: Segmentation fault in png.c:png_free_data function causing denial of service
CVE-2018-14550 - LOW -  libpng: Stack-based buffer overflow in contrib/pngminus/pnm2png.c:get_token() potentially leading to arbitrary code execution
CVE-2021-4214 - LOW -  libpng: hardcoded value leads to heap-overflow
CVE-2019-6129 - LOW -  libpng: memory leak of png_info struct in pngcp.c
CVE-2021-36087 - LOW -  libsepol: heap-based buffer overflow in ebitmap_match_any()
CVE-2021-36084 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36085 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36086 - LOW -  libsepol: use-after-free in cil_reset_classpermission()
CVE-2018-1000654 - LOW -  libtasn1: Infinite loop in _asn1_expand_object_id(ptree) leads to memory exhaustion
CVE-2017-9117 - LOW -  libtiff: Heap-based buffer over-read in bmp2tiff
CVE-2017-5563 - LOW -  libtiff: Heap-buffer overflow in LZWEncode tif_lzw.c
CVE-2020-35521 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2020-35522 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2017-16232 - LOW -  libtiff: Memory leaks in tif_open.c, tif_lzw.c, and tif_aux.c
CVE-2018-10126 - LOW -  libtiff: NULL pointer dereference in the jpeg_fdct_16x16 function in jfdctint.c
CVE-2014-8130 - LOW -  libtiff: divide by zero in the tiffdither tool
CVE-2017-17973 - LOW -  libtiff: heap-based use after free in tiff2pdf.c:t2p_writeproc
CVE-2019-6128 - LOW -  libtiff: memory leak in TIFFFdOpen function in tif_unix.c when using pal2rgb
CVE-2017-9937 - LOW -  libtiff: memory malloc failure in tif_jbig.c could cause DOS.
CVE-2018-18661 - LOW -  libtiff: tiff2bw tool failed memory allocation leads to crash
CVE-2019-17543 - LOW -  lz4: heap-based buffer overflow in LZ4_write32
CVE-2018-19211 - LOW -  ncurses: Null pointer dereference at function _nc_parse_entry in parse_entry.c
CVE-2021-39537 - LOW -  ncurses: heap-based buffer overflow in _nc_captoinfo() in captoinfo.c
CVE-2019-17594 - LOW -  ncurses: heap-based buffer overflow in the _nc_find_entry function in tinfo/comp_hash.c
CVE-2019-17595 - LOW -  ncurses: heap-based buffer overflow in the fmt_entry function in tinfo/comp_hash.c
CVE-2020-15719 - LOW -  openldap: Certificate validation incorrectly matches name against CN-ID
CVE-2017-14159 - LOW -  openldap: Privilege escalation via PID file manipulation
CVE-2017-17740 - LOW -  openldap: contrib/slapd-modules/nops/nops.c attempts to free stack buffer allowing remote attackers to cause a denial of service
CVE-2015-3276 - LOW -  openldap: incorrect multi-keyword mode cipherstring parsing
CVE-2021-3601 - LOW -  openssl: Certificate with CA:FALSE is accepted as valid CA cert
CVE-2020-1968 - LOW -  openssl: Information exposure when DH secret are reused across multiple TLS connections
CVE-2010-0928 - LOW -  openssl: RSA authentication weakness
CVE-2019-20838 - LOW -  pcre: Buffer over-read in JIT when UTF is disabled and \X or \R has fixed quantifier greater than 1
CVE-2017-11164 - LOW -  pcre: OP_KETRMAX feature in the match function in pcre_exec.c
CVE-2017-16231 - LOW -  pcre: self-recursive call in match() in pcre_exec.c leads to denial of service
CVE-2017-7245 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2017-7246 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2011-4116 - LOW -  perl: File::Temp insecure temporary file handling
CVE-2004-0971 - LOW -  security flaw
CVE-2013-4235 - LOW -  shadow-utils: TOCTOU race conditions by copying and removing directory trees
CVE-2019-19882 - LOW -  shadow-utils: local users can obtain root access because setuid programs are misconfigured
CVE-2018-7169 - LOW -  shadow-utils: newgidmap allows unprivileged user to drop supplementary groups potentially allowing privilege escalation
CVE-2017-13685 - LOW -  sqlite: Local DoS via dump_callback function
CVE-2020-11656 - LOW -  sqlite: use-after-free in the ALTER TABLE implementation
CVE-2020-13529 - LOW -  systemd: DHCP FORCERENEW authentication not implemented can cause a system running the DHCP client to have its network reconfigured
CVE-2018-6954 - LOW -  systemd: Mishandled symlinks in systemd-tmpfiles allows local users to obtain ownership of arbitrary files
CVE-2020-13776 - LOW -  systemd: Mishandles numerical usernames beginning with decimal digits or 0x followed by hexadecimal digits
CVE-2013-4392 - LOW -  systemd: TOCTOU race condition when updating file permissions and SELinux security contexts
CVE-2017-18078 - LOW -  systemd: Unsafe handling of hard links allowing privilege escalation
CVE-2017-1000082 - LOW -  systemd: fails to parse usernames that start with digits
CVE-2018-16888 - LOW -  systemd: kills privileged process if unprivileged PIDFile was tampered
CVE-2019-20386 - LOW -  systemd: memory leak in button_open() in login/logind-button.c when udev events are received
CVE-2021-20193 - LOW -  tar: Memory leak in read_header() in list.c
CVE-2005-2541 - LOW -  tar: does not properly warn the user when extracting setuid or setgid files
CVE-2019-9923 - LOW -  tar: null-pointer dereference in pax_decode_header in sparse.c
CVE-2021-37600 - LOW -  util-linux: integer overflow can lead to buffer overflow in get_sem_elements() in sys-utils/ipcutils.c
CVE-2022-0563 - LOW -  util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline
CVE-2021-4209 - MEDIUM -  GnuTLS: Null pointer dereference in MD_UPDATE
CVE-2020-27350 - MEDIUM -  apt: integer overflows and underflows while parsing .deb packages
CVE-2018-10372 - MEDIUM -  binutils: Heap-base buffer over-read in dwarf.c:process_cu_tu_index() allows for denial of service via crafted file
CVE-2018-10373 - MEDIUM -  binutils: NULL pointer dereference in dwarf2.c:concat_filename() allows for denial of service via crafted file
CVE-2018-10535 - MEDIUM -  binutils: NULL pointer dereference in elf.c
CVE-2018-7642 - MEDIUM -  binutils: NULL pointer dereference in swap_std_reloc_in function in aoutx.h resulting in crash
CVE-2017-14974 - MEDIUM -  binutils: NULL pointer dereference in the *_get_synthetic_symtab functions
CVE-2018-7570 - MEDIUM -  binutils: NULL pointer dereference the assign_file_positions_for_non_load_sections function in libbfd library
CVE-2017-12967 - MEDIUM -  binutils: Stack-based buffer over-read in getsym function in tekhex.c
CVE-2018-6759 - MEDIUM -  binutils: Unchecked strnlen in opncls.c:bfd_get_debug_link_info_1() can allow lead to denial of service
CVE-2017-9955 - MEDIUM -  binutils: heap buffer over-read in get_build_id function
CVE-2017-14529 - MEDIUM -  binutils: heap-based buffer over-read in bfd_getl16 function in peXXigen.c
CVE-2017-13757 - MEDIUM -  binutils: heap-based buffer over-read in elf_i386_get_synthetic_symtab in elf32-i386.c and elf_x86_64_get_synthetic_symtab in elf64-x86-64.c
CVE-2018-7568 - MEDIUM -  binutils: integer overflow via an ELF file with corrupt dwarf1 debug information in libbfd library
CVE-2018-7569 - MEDIUM -  binutils: integer underflow or overflow via an ELF file with a corrupt DWARF FORM block in libbfd library
CVE-2018-10534 - MEDIUM -  binutils: out of bounds memory write in peXXigen.c files
CVE-2018-6872 - MEDIUM -  binutils: out of bounds read in elf_parse_notes function in elf.c file in libbfd library
CVE-2017-9954 - MEDIUM -  binutils: stack-based buffer over-read in getvalue function
CVE-2022-27781 - MEDIUM -  curl: CERTINFO never-ending busy-loop
CVE-2021-22876 - MEDIUM -  curl: Leak of authentication credentials in URL via automatic Referer
CVE-2022-22576 - MEDIUM -  curl: OAUTH2 bearer bypass in connection re-use
CVE-2021-22947 - MEDIUM -  curl: Server responses received before STARTTLS processed after TLS handshake
CVE-2022-27782 - MEDIUM -  curl: TLS and SSH connection too eager reuse
CVE-2022-27776 - MEDIUM -  curl: auth/cookie leak on redirect
CVE-2022-27774 - MEDIUM -  curl: credential leak on redirect
CVE-2019-5188 - MEDIUM -  e2fsprogs: Out-of-bounds write in e2fsck/rehash.c
CVE-2022-25313 - MEDIUM -  expat: stack exhaustion in doctype parsing
CVE-2020-15999 - MEDIUM -  freetype: Heap-based buffer overflow due to integer truncation in Load_SBit_Png
CVE-2019-15133 - MEDIUM -  giflib: divide-by-zero exception in the decoder function DGifSlurp in dgif_lib.c
CVE-2016-3977 - MEDIUM -  giflib: heap buffer overflow in gif2rgb
CVE-2021-28153 - MEDIUM -  glib: g_file_replace() with G_FILE_CREATE_REPLACE_DESTINATION creates empty target for dangling symlink
CVE-2017-12132 - MEDIUM -  glibc: Fragmentation attacks possible when EDNS0 is enabled
CVE-2019-25013 - MEDIUM -  glibc: buffer over-read in iconv when processing invalid multi-byte input sequences in the EUC-KR encoding
CVE-2016-10739 - MEDIUM -  glibc: getaddrinfo should reject IP addresses with trailing characters
CVE-2020-27618 - MEDIUM -  glibc: iconv when processing invalid multi-byte input sequences fails to advance the input state, which could result in an infinite loop
CVE-2020-10029 - MEDIUM -  glibc: stack corruption from crafted input in cosl, sinl, sincosl, and tanl functions
CVE-2018-16868 - MEDIUM -  gnutls: Bleichenbacher-like side channel leakage in PKCS#1 v1.5 verification and padding oracle verification
CVE-2020-21913 - MEDIUM -  icu: Use after free in pkg_createWithAssemblyCode function in tools/pkgdata/pkgdata.cpp
CVE-2021-37750 - MEDIUM -  krb5: NULL pointer dereference in process_tgs_req() in kdc/do_tgs_req.c via a FAST inner body that lacks server field
CVE-2018-20217 - MEDIUM -  krb5: Reachable assertion in the KDC using S4U2Self requests
CVE-2018-5729 - MEDIUM -  krb5: null dereference in kadmind or DN container check bypass by supplying special crafted data
CVE-2018-5710 - MEDIUM -  krb5: null pointer deference in strlen function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c
CVE-2020-14344 - MEDIUM -  libX11: Heap overflow in the X input method client
CVE-2020-12767 - MEDIUM -  libexif: divide-by-zero in exif_entry_get_value function in exif-entry.c
CVE-2020-0093 - MEDIUM -  libexif: out of bounds read due to a missing bounds check in exif_data_save_data_entry function in exif-data.c
CVE-2019-13627 - MEDIUM -  libgcrypt: ECDSA timing attack allowing private key leak
CVE-2021-40528 - MEDIUM -  libgcrypt: ElGamal implementation allows plaintext recovery
CVE-2018-1152 - MEDIUM -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2018-14498 - MEDIUM -  libjpeg-turbo: heap-based buffer over-read via crafted 8-bit BMP in get_8bit_row in rdbmp.c leads to denial of service
CVE-2022-0561 - MEDIUM -  libtiff: Denial of Service via crafted TIFF file
CVE-2018-19210 - MEDIUM -  libtiff: NULL pointer dereference in TIFFWriteDirectorySec function in tif_dirwrite.c
CVE-2018-17000 - MEDIUM -  libtiff: NULL pointer dereference in function _TIFFmemcmp at tif_unix.c
CVE-2022-0562 - MEDIUM -  libtiff: Null source pointer lead to Denial of Service via crafted TIFF file
CVE-2022-0924 - MEDIUM -  libtiff: Out-of-bounds Read error in tiffcp
CVE-2020-19144 - MEDIUM -  libtiff: heap-based buffer overflow in _TIFFmemcpy() in tif_unix.c
CVE-2022-1354 - MEDIUM -  libtiff: heap-buffer-overflow in TIFFReadRawDataStriped() in tiffinfo.c
CVE-2019-14973 - MEDIUM -  libtiff: integer overflow in _TIFFCheckMalloc and _TIFFCheckRealloc in tif_aux.c
CVE-2019-7663 - MEDIUM -  libtiff: integer overflow in libtiff/tif_dirwrite.c resulting in an invalid pointer dereference
CVE-2022-1622 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1623 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-22844 - MEDIUM -  libtiff: out-of-bounds read in _TIFFmemcpy() in tif_unix.c
CVE-2022-0865 - MEDIUM -  libtiff: reachable assertion
CVE-2022-1355 - MEDIUM -  libtiff: stack-buffer-overflow in tiffcp.c in main()
CVE-2020-24977 - MEDIUM -  libxml2: Buffer overflow vulnerability in xmlEncodeEntitiesInternal() in entities.c
CVE-2021-3541 - MEDIUM -  libxml2: Exponential entity expansion attack bypasses all existing protection mechanisms
CVE-2018-14567 - MEDIUM -  libxml2: Infinite loop caused by incorrect error detection during LZMA decompression
CVE-2021-3537 - MEDIUM -  libxml2: NULL pointer dereference when post-validating mixed content parsed in recovery mode
CVE-2017-5969 - MEDIUM -  libxml2: Null pointer dereference in xmlSaveDoc implementation
CVE-2017-18258 - MEDIUM -  libxml2: Unrestricted memory usage in xz_head() function in xzlib.c
CVE-2016-9318 - MEDIUM -  libxml2: XML External Entity vulnerability
CVE-2022-29824 - MEDIUM -  libxml2: integer overflows in xmlBuf and xmlBuffer lead to out-of-bounds write
CVE-2018-16869 - MEDIUM -  nettle: Leaky data conversion exposing a manager oracle
CVE-2021-4160 - MEDIUM -  openssl: Carry propagation bug in the MIPS32 and MIPS64 squaring procedure
CVE-2020-1971 - MEDIUM -  openssl: EDIPARTYNAME NULL pointer de-reference
CVE-2019-1551 - MEDIUM -  openssl: Integer overflow in RSAZ modular exponentiation on x86_64
CVE-2021-23841 - MEDIUM -  openssl: NULL pointer dereference in X509_issuer_and_serial_hash()
CVE-2020-29362 - MEDIUM -  p11-kit: out-of-bounds read in p11_rpc_buffer_get_byte_array function in rpc-message.c
CVE-2020-14155 - MEDIUM -  pcre: Integer overflow when parsing callout numeric arguments
CVE-2019-16168 - MEDIUM -  sqlite: Division by zero in whereLoopAddBtreeIndex in sqlite3.c
CVE-2020-13632 - MEDIUM -  sqlite: NULL pointer dereference in ext/fts3/fts3_snippet.c via a crafted matchinfo() query
CVE-2021-45346 - MEDIUM -  sqlite: crafted SQL query allows a malicious user to obtain sensitive information
CVE-2020-13434 - MEDIUM -  sqlite: integer overflow in sqlite3_str_vappendf function in printf.c
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
CVE-2021-33910 - MEDIUM -  systemd: uncontrolled allocation on the stack in function unit_name_path_escape leads to crash
CVE-2018-20482 - MEDIUM -  tar: Infinite read loop in sparse_dump_region function in sparse.c
CVE-2022-0909 - MEDIUM -  tiff: Divide By Zero error in tiffcrop
CVE-2022-1210 - MEDIUM -  tiff: Malicious file leads to a denial of service in TIFF File Handler
CVE-2022-0907 - MEDIUM -  tiff: NULL Pointer Dereference in tiffcrop
CVE-2022-0908 - MEDIUM -  tiff: Null source pointer passed as an argument to memcpy in TIFFFetchNormalTag() in tif_dirread.c
DLA-2593-1 - UNKNOWN -  ca-certificates - whitelist Symantec CA
DLA-2948-1 - UNKNOWN -  debian-archive-keyring - security update
DLA-2759-1 - UNKNOWN -  gnutls28 - security update
DLA-2761-1 - UNKNOWN -  openssl1.0 - security update
DLA-2963-1 - UNKNOWN -  tzdata - new timezone database
DLA-2424-1 - UNKNOWN -  tzdata - new upstream version
DLA-2509-1 - UNKNOWN -  tzdata - new upstream version
DLA-2542-1 - UNKNOWN -  tzdata - new upstream version
DLA-2797-1 - UNKNOWN -  tzdata - new upstream version
